code,date,p2b
000001.SZ,20120331,1.0979
000002.SZ,20120331,1.7188
000004.SZ,20120331,9.3432
000005.SZ,20120331,5.029
000006.SZ,20120331,1.949
000007.SZ,20120331,9.539
000008.SZ,20120331,9.3536
000009.SZ,20120331,4.2107
000010.SZ,20120331,32.9459
000011.SZ,20120331,3.5329
000012.SZ,20120331,2.6912
000014.SZ,20120331,1.9001
000016.SZ,20120331,1.0008
000017.SZ,20120331,nan
000018.SZ,20120331,8.6213
000019.SZ,20120331,3.163
000020.SZ,20120331,6.0202
000021.SZ,20120331,1.8304
000022.SZ,20120331,1.7459
000023.SZ,20120331,2.6067
000024.SZ,20120331,1.7242
000025.SZ,20120331,7.773
000026.SZ,20120331,3.2359
000027.SZ,20120331,1.0867
000028.SZ,20120331,3.931
000029.SZ,20120331,2.3429
000030.SZ,20120331,1452.2838
000031.SZ,20120331,1.6663
000032.SZ,20120331,1.8498
000033.SZ,20120331,5.0218
000034.SZ,20120331,19.2614
000035.SZ,20120331,nan
000036.SZ,20120331,1.6981
000037.SZ,20120331,1.5443
000039.SZ,20120331,1.9447
000040.SZ,20120331,1.8331
000042.SZ,20120331,1.6136
000043.SZ,20120331,1.5199
000045.SZ,20120331,1.9877
000046.SZ,20120331,2.5375
000048.SZ,20120331,nan
000049.SZ,20120331,11.2628
000050.SZ,20120331,2.9518
000055.SZ,20120331,3.5481
000056.SZ,20120331,123.6965
000058.SZ,20120331,3.7514
000059.SZ,20120331,1.3624
000060.SZ,20120331,3.3798
000061.SZ,20120331,2.5707
000062.SZ,20120331,2.0935
000063.SZ,20120331,2.3325
000065.SZ,20120331,3.5959
000066.SZ,20120331,1.946
000068.SZ,20120331,26.9185
000069.SZ,20120331,2.4071
000070.SZ,20120331,2.181
000078.SZ,20120331,5.2583
000088.SZ,20120331,1.6052
000089.SZ,20120331,1.0631
000090.SZ,20120331,0.9184
000096.SZ,20120331,1.2806
000099.SZ,20120331,2.7212
000100.SZ,20120331,1.5295
000150.SZ,20120331,1.5358
000151.SZ,20120331,2.499
000153.SZ,20120331,2.176
000155.SZ,20120331,1.3364
000157.SZ,20120331,1.8827
000158.SZ,20120331,1.174
000159.SZ,20120331,2.1084
000301.SZ,20120331,1.397
000338.SZ,20120331,2.194
000400.SZ,20120331,2.441
000401.SZ,20120331,1.9642
000402.SZ,20120331,1.0627
000404.SZ,20120331,2.5852
000407.SZ,20120331,2.2951
000408.SZ,20120331,10.2562
000409.SZ,20120331,29.3433
000410.SZ,20120331,2.5097
000411.SZ,20120331,4.8799
000413.SZ,20120331,20.5933
000415.SZ,20120331,1.277
000416.SZ,20120331,4.2923
000417.SZ,20120331,3.2234
000418.SZ,20120331,1.6836
000419.SZ,20120331,1.7096
000420.SZ,20120331,2.7437
000421.SZ,20120331,1.8902
000422.SZ,20120331,1.6821
000423.SZ,20120331,7.702
000425.SZ,20120331,1.8336
000426.SZ,20120331,3.0922
000428.SZ,20120331,2.1885
000429.SZ,20120331,0.9653
000430.SZ,20120331,10.526
000488.SZ,20120331,0.727
000501.SZ,20120331,4.0884
000502.SZ,20120331,6.0486
000503.SZ,20120331,4.3551
000504.SZ,20120331,10.935
000505.SZ,20120331,3.015
000506.SZ,20120331,6.6382
000507.SZ,20120331,2.1366
000509.SZ,20120331,nan
000510.SZ,20120331,3.308
000511.SZ,20120331,1.873
000513.SZ,20120331,2.0542
000514.SZ,20120331,1.3695
000516.SZ,20120331,3.1007
000517.SZ,20120331,3.2487
000518.SZ,20120331,6.3128
000519.SZ,20120331,5.716
000520.SZ,20120331,3.3867
000521.SZ,20120331,1.0197
000522.SZ,20120331,4.1878
000523.SZ,20120331,2.7186
000524.SZ,20120331,3.0579
000525.SZ,20120331,2.453
000526.SZ,20120331,4.7659
000527.SZ,20120331,2.2203
000528.SZ,20120331,1.3746
000529.SZ,20120331,4.9625
000530.SZ,20120331,1.433
000531.SZ,20120331,1.3277
000532.SZ,20120331,4.2039
000533.SZ,20120331,2.9791
000534.SZ,20120331,1.7432
000536.SZ,20120331,4.0139
000537.SZ,20120331,3.6651
000538.SZ,20120331,6.1512
000539.SZ,20120331,1.3403
000540.SZ,20120331,5.2615
000541.SZ,20120331,3.4728
000543.SZ,20120331,1.0404
000544.SZ,20120331,3.7979
000545.SZ,20120331,nan
000546.SZ,20120331,10.6546
000547.SZ,20120331,1.8318
000548.SZ,20120331,1.298
000550.SZ,20120331,2.5406
000551.SZ,20120331,1.8457
000552.SZ,20120331,4.9721
000553.SZ,20120331,2.9585
000554.SZ,20120331,3.6724
000555.SZ,20120331,nan
000557.SZ,20120331,nan
000558.SZ,20120331,3.977
000559.SZ,20120331,2.3487
000560.SZ,20120331,1.3432
000561.SZ,20120331,4.8329
000562.SZ,20120331,2.6347
000563.SZ,20120331,4.9554
000564.SZ,20120331,1.9354
000565.SZ,20120331,2.3111
000566.SZ,20120331,3.4899
000567.SZ,20120331,3.9792
000568.SZ,20120331,8.7312
000570.SZ,20120331,1.6159
000571.SZ,20120331,2.9346
000572.SZ,20120331,0.8089
000573.SZ,20120331,1.9012
000576.SZ,20120331,15.792
000581.SZ,20120331,4.4918
000582.SZ,20120331,2.9659
000584.SZ,20120331,1.4045
000585.SZ,20120331,9.013
000586.SZ,20120331,6.0025
000587.SZ,20120331,7.2195
000589.SZ,20120331,1.1298
000590.SZ,20120331,5.7867
000591.SZ,20120331,4.3869
000592.SZ,20120331,2.9896
000593.SZ,20120331,4.6749
000594.SZ,20120331,1.1144
000595.SZ,20120331,6.3287
000596.SZ,20120331,7.9887
000597.SZ,20120331,1.2728
000598.SZ,20120331,2.3685
000599.SZ,20120331,1.3895
000600.SZ,20120331,1.2956
000601.SZ,20120331,1.0304
000602.SZ,20120331,3.7498
000603.SZ,20120331,20.2257
000605.SZ,20120331,19.9972
000606.SZ,20120331,3.4753
000607.SZ,20120331,6.4257
000608.SZ,20120331,1.4436
000609.SZ,20120331,2.1607
000610.SZ,20120331,3.3886
000611.SZ,20120331,2.7538
000612.SZ,20120331,2.4491
000613.SZ,20120331,14.7307
000615.SZ,20120331,1.3754
000616.SZ,20120331,1.1969
000617.SZ,20120331,3.9705
000619.SZ,20120331,1.0824
000620.SZ,20120331,3.562
000623.SZ,20120331,1.7318
000625.SZ,20120331,1.3845
000626.SZ,20120331,4.0058
000627.SZ,20120331,2.6504
000628.SZ,20120331,8.1195
000629.SZ,20120331,2.5052
000630.SZ,20120331,2.698
000631.SZ,20120331,2.4416
000632.SZ,20120331,2.7091
000633.SZ,20120331,11.9047
000635.SZ,20120331,2.1225
000636.SZ,20120331,2.2463
000637.SZ,20120331,3.1426
000638.SZ,20120331,5.0449
000639.SZ,20120331,3.4168
000650.SZ,20120331,7.6431
000651.SZ,20120331,2.9396
000652.SZ,20120331,2.7297
000655.SZ,20120331,3.2618
000656.SZ,20120331,3.7796
000659.SZ,20120331,1.7469
000661.SZ,20120331,7.1186
000662.SZ,20120331,1.619
000663.SZ,20120331,2.6957
000665.SZ,20120331,14.2957
000666.SZ,20120331,1.6826
000667.SZ,20120331,1.0934
000668.SZ,20120331,1.9363
000669.SZ,20120331,13.208
000671.SZ,20120331,2.4098
000673.SZ,20120331,nan
000676.SZ,20120331,2.5546
000677.SZ,20120331,9.5339
000678.SZ,20120331,2.4595
000679.SZ,20120331,1.7606
000680.SZ,20120331,1.5313
000682.SZ,20120331,2.5663
000683.SZ,20120331,2.0363
000685.SZ,20120331,1.5671
000686.SZ,20120331,3.0615
000687.SZ,20120331,3.2012
000690.SZ,20120331,1.6708
000691.SZ,20120331,10.7302
000692.SZ,20120331,1.025
000695.SZ,20120331,5.5539
000697.SZ,20120331,6.8211
000698.SZ,20120331,1.1795
000700.SZ,20120331,2.1779
000701.SZ,20120331,2.867
000702.SZ,20120331,2.7139
000703.SZ,20120331,4.9647
000705.SZ,20120331,2.4688
000707.SZ,20120331,1.8254
000708.SZ,20120331,1.6385
000709.SZ,20120331,0.6589
000710.SZ,20120331,13.2028
000711.SZ,20120331,3.5753
000712.SZ,20120331,4.2747
000713.SZ,20120331,3.0728
000715.SZ,20120331,1.8465
000716.SZ,20120331,4.0194
000717.SZ,20120331,0.942
000718.SZ,20120331,3.2435
000719.SZ,20120331,3.2935
000720.SZ,20120331,2.846
000721.SZ,20120331,3.3058
000723.SZ,20120331,4.3868
000725.SZ,20120331,1.0404
000726.SZ,20120331,1.6049
000727.SZ,20120331,4.0855
000728.SZ,20120331,1.3471
000729.SZ,20120331,2.0521
000731.SZ,20120331,1.662
000732.SZ,20120331,2.883
000733.SZ,20120331,1.0931
000735.SZ,20120331,2.3105
000736.SZ,20120331,1.4865
000737.SZ,20120331,7.4284
000738.SZ,20120331,3.8106
000739.SZ,20120331,2.4237
000748.SZ,20120331,1.6617
000750.SZ,20120331,4.5037
000751.SZ,20120331,5.8653
000752.SZ,20120331,8.2207
000753.SZ,20120331,2.5384
000755.SZ,20120331,1.5625
000756.SZ,20120331,1.4068
000758.SZ,20120331,7.7215
000759.SZ,20120331,2.4386
000760.SZ,20120331,7.024
000761.SZ,20120331,0.9139
000762.SZ,20120331,4.1499
000766.SZ,20120331,3.3283
000767.SZ,20120331,4.9919
000768.SZ,20120331,2.0279
000776.SZ,20120331,2.5429
000777.SZ,20120331,4.7492
000778.SZ,20120331,1.2282
000779.SZ,20120331,7.1486
000780.SZ,20120331,2.7505
000782.SZ,20120331,1.8067
000783.SZ,20120331,1.7792
000785.SZ,20120331,2.6897
000786.SZ,20120331,2.4259
000788.SZ,20120331,4.1407
000789.SZ,20120331,2.7801
000790.SZ,20120331,6.3547
000791.SZ,20120331,4.5763
000792.SZ,20120331,3.7099
000793.SZ,20120331,2.9622
000795.SZ,20120331,10.4431
000796.SZ,20120331,3.0453
000797.SZ,20120331,1.6952
000798.SZ,20120331,2.9136
000799.SZ,20120331,6.6485
000800.SZ,20120331,2.0428
000801.SZ,20120331,3.5559
000802.SZ,20120331,2.3729
000803.SZ,20120331,8.5346
000806.SZ,20120331,2.066
000807.SZ,20120331,2.1544
000809.SZ,20120331,3.6
000810.SZ,20120331,2.711
000811.SZ,20120331,3.4348
000812.SZ,20120331,2.9775
000813.SZ,20120331,8.7098
000815.SZ,20120331,2.5799
000816.SZ,20120331,3.1166
000818.SZ,20120331,1.5432
000819.SZ,20120331,5.5896
000821.SZ,20120331,1.4478
000822.SZ,20120331,1.3996
000823.SZ,20120331,2.6919
000825.SZ,20120331,0.9233
000826.SZ,20120331,5.6134
000828.SZ,20120331,1.4526
000829.SZ,20120331,2.5832
000830.SZ,20120331,1.5343
000833.SZ,20120331,2.631
000835.SZ,20120331,4.1558
000836.SZ,20120331,1.9239
000837.SZ,20120331,2.5623
000838.SZ,20120331,3.3698
000839.SZ,20120331,2.1751
000848.SZ,20120331,6.6393
000850.SZ,20120331,1.7401
000851.SZ,20120331,2.4008
000852.SZ,20120331,5.4434
000856.SZ,20120331,4.5854
000858.SZ,20120331,5.3919
000859.SZ,20120331,2.341
000860.SZ,20120331,2.3369
000861.SZ,20120331,7.6304
000862.SZ,20120331,6.1239
000868.SZ,20120331,2.6284
000869.SZ,20120331,11.4105
000875.SZ,20120331,1.1589
000876.SZ,20120331,2.4195
000877.SZ,20120331,1.6491
000878.SZ,20120331,3.3357
