code,date,p2b
000001.SZ,20130331,1.2156
000002.SZ,20130331,1.8537
000004.SZ,20130331,10.6941
000005.SZ,20130331,3.8183
000006.SZ,20130331,1.6743
000007.SZ,20130331,12.7237
000008.SZ,20130331,4.1457
000009.SZ,20130331,3.8191
000010.SZ,20130331,49.0162
000011.SZ,20130331,2.4468
000012.SZ,20130331,2.2835
000014.SZ,20130331,3.0649
000016.SZ,20130331,0.9493
000017.SZ,20130331,nan
000018.SZ,20130331,12.779
000019.SZ,20130331,2.0066
000020.SZ,20130331,6.1385
000021.SZ,20130331,1.4722
000022.SZ,20130331,2.2561
000023.SZ,20130331,2.6603
000024.SZ,20130331,1.7317
000025.SZ,20130331,8.0159
000026.SZ,20130331,1.8706
000027.SZ,20130331,1.0361
000028.SZ,20130331,5.7129
000029.SZ,20130331,2.2023
000030.SZ,20130331,2.5361
000031.SZ,20130331,1.4506
000032.SZ,20130331,2.4418
000033.SZ,20130331,4.9461
000034.SZ,20130331,15.991
000035.SZ,20130331,nan
000036.SZ,20130331,2.0319
000037.SZ,20130331,1.641
000038.SZ,20130331,5.5567
000039.SZ,20130331,1.7014
000040.SZ,20130331,1.7628
000042.SZ,20130331,1.8894
000043.SZ,20130331,1.3659
000045.SZ,20130331,1.6528
000046.SZ,20130331,2.522
000048.SZ,20130331,7.3303
000049.SZ,20130331,22.7353
000050.SZ,20130331,4.8891
000055.SZ,20130331,3.2037
000056.SZ,20130331,nan
000058.SZ,20130331,2.7436
000059.SZ,20130331,1.059
000060.SZ,20130331,3.3689
000061.SZ,20130331,1.9418
000062.SZ,20130331,2.8906
000063.SZ,20130331,1.7918
000065.SZ,20130331,3.1625
000066.SZ,20130331,1.5009
000068.SZ,20130331,25.6294
000069.SZ,20130331,2.1209
000070.SZ,20130331,2.2231
000078.SZ,20130331,3.7344
000088.SZ,20130331,1.7839
000089.SZ,20130331,0.9333
000090.SZ,20130331,1.2459
000096.SZ,20130331,1.3449
000099.SZ,20130331,2.2067
000100.SZ,20130331,1.8906
000150.SZ,20130331,1.9676
000151.SZ,20130331,2.6593
000153.SZ,20130331,2.399
000155.SZ,20130331,1.7151
000156.SZ,20130331,19.0795
000157.SZ,20130331,1.5184
000158.SZ,20130331,1.2833
000159.SZ,20130331,1.5006
000301.SZ,20130331,1.3538
000338.SZ,20130331,1.7196
000400.SZ,20130331,3.5622
000401.SZ,20130331,1.4181
000402.SZ,20130331,0.956
000403.SZ,20130331,20.5853
000404.SZ,20130331,1.8111
