code,date,p2b
000001.SZ,20140831,0.9683
000002.SZ,20140831,1.3065
000004.SZ,20140831,16.9911
000005.SZ,20140831,3.938
000006.SZ,20140831,1.8667
000007.SZ,20140831,7.0094
000008.SZ,20140831,4.4568
000009.SZ,20140831,5.8817
000010.SZ,20140831,7.0747
000011.SZ,20140831,2.6523
000012.SZ,20140831,1.9048
000014.SZ,20140831,3.9214
000016.SZ,20140831,1.3543
000017.SZ,20140831,400.5632
000018.SZ,20140831,13.8692
000019.SZ,20140831,2.5687
000020.SZ,20140831,8.2647
000021.SZ,20140831,1.9669
000022.SZ,20140831,2.2247
000023.SZ,20140831,4.559
000024.SZ,20140831,1.1238
000025.SZ,20140831,11.66
000026.SZ,20140831,2.13
000027.SZ,20140831,1.0322
000028.SZ,20140831,3.9454
000029.SZ,20140831,2.367
000030.SZ,20140831,2.256
000031.SZ,20140831,1.7266
000032.SZ,20140831,2.3729
000033.SZ,20140831,6.4108
000034.SZ,20140831,16.1445
000035.SZ,20140831,6.6868
000036.SZ,20140831,2.0224
000037.SZ,20140831,1.7817
000038.SZ,20140831,10.8395
000039.SZ,20140831,1.8129
000040.SZ,20140831,1.657
000042.SZ,20140831,1.7182
000043.SZ,20140831,1.1799
000045.SZ,20140831,2.2923
000046.SZ,20140831,2.7609
000048.SZ,20140831,9.6899
000049.SZ,20140831,13.0516
000050.SZ,20140831,10.3502
000055.SZ,20140831,5.4774
000056.SZ,20140831,1.6736
000058.SZ,20140831,3.2725
000059.SZ,20140831,1.2812
000060.SZ,20140831,2.5376
000061.SZ,20140831,3.6067
000062.SZ,20140831,5.166
000063.SZ,20140831,2.0294
000065.SZ,20140831,4.7085
000066.SZ,20140831,3.5181
000068.SZ,20140831,43.8086
000069.SZ,20140831,1.5393
000070.SZ,20140831,2.6675
000078.SZ,20140831,4.1067
000088.SZ,20140831,2.1454
000089.SZ,20140831,0.8735
000090.SZ,20140831,1.3901
000096.SZ,20140831,2.0038
000099.SZ,20140831,2.0994
000100.SZ,20140831,1.3981
000150.SZ,20140831,3.3351
000151.SZ,20140831,4.0437
000153.SZ,20140831,2.7027
000155.SZ,20140831,5.0158
000156.SZ,20140831,18.2732
000157.SZ,20140831,0.862
000158.SZ,20140831,1.6344
000159.SZ,20140831,1.9601
000301.SZ,20140831,1.3112
000333.SZ,20140831,2.596
000338.SZ,20140831,1.2968
000400.SZ,20140831,4.2716
000401.SZ,20140831,0.965
000402.SZ,20140831,0.8946
000403.SZ,20140831,11.9448
000404.SZ,20140831,1.6796
000407.SZ,20140831,3.3994
000408.SZ,20140831,7.514
000409.SZ,20140831,4.877
000410.SZ,20140831,2.076
000411.SZ,20140831,4.7421
000413.SZ,20140831,3.5184
000415.SZ,20140831,1.6311
000416.SZ,20140831,5.5613
000417.SZ,20140831,1.5352
000418.SZ,20140831,1.8437
000419.SZ,20140831,1.6672
000420.SZ,20140831,8.3158
000421.SZ,20140831,2.2063
000422.SZ,20140831,0.8377
000423.SZ,20140831,4.464
000425.SZ,20140831,0.8198
000426.SZ,20140831,2.2406
000428.SZ,20140831,2.6127
000429.SZ,20140831,0.9708
000430.SZ,20140831,5.4876
000488.SZ,20140831,0.6419
000498.SZ,20140831,1.9224
000501.SZ,20140831,1.9964
000502.SZ,20140831,7.7764
000503.SZ,20140831,15.831
000504.SZ,20140831,875.8851
000505.SZ,20140831,73.6482
000506.SZ,20140831,3.3241
000507.SZ,20140831,1.583
000509.SZ,20140831,65.2641
000510.SZ,20140831,6.4563
000511.SZ,20140831,6.2878
000513.SZ,20140831,4.0845
000514.SZ,20140831,1.4778
000516.SZ,20140831,3.9283
000517.SZ,20140831,1.9385
000518.SZ,20140831,5.856
000519.SZ,20140831,2.9547
000521.SZ,20140831,1.2655
000523.SZ,20140831,3.7267
000524.SZ,20140831,3.9362
000525.SZ,20140831,1.9767
000526.SZ,20140831,10.9686
000528.SZ,20140831,0.763
000529.SZ,20140831,5.6833
000530.SZ,20140831,1.9188
000531.SZ,20140831,1.9003
000532.SZ,20140831,7.4684
000533.SZ,20140831,2.4703
000534.SZ,20140831,2.892
000536.SZ,20140831,7.0205
000537.SZ,20140831,1.9287
000538.SZ,20140831,5.3122
000539.SZ,20140831,1.0642
000540.SZ,20140831,2.2434
000541.SZ,20140831,4.0207
000543.SZ,20140831,1.0357
000544.SZ,20140831,3.5343
000545.SZ,20140831,4.0501
000546.SZ,20140831,8.3541
000547.SZ,20140831,2.7735
000548.SZ,20140831,1.8165
000550.SZ,20140831,2.698
000551.SZ,20140831,2.8037
000552.SZ,20140831,2.3493
000553.SZ,20140831,4.0572
000554.SZ,20140831,4.4644
000555.SZ,20140831,7.8833
000557.SZ,20140831,33.7477
000558.SZ,20140831,3.8778
000559.SZ,20140831,7.1346
000560.SZ,20140831,1.1892
000561.SZ,20140831,5.1196
000562.SZ,20140831,3.068
000563.SZ,20140831,2.2851
000564.SZ,20140831,1.2736
000565.SZ,20140831,3.0208
000566.SZ,20140831,4.8628
000567.SZ,20140831,8.7954
000568.SZ,20140831,2.5683
000570.SZ,20140831,2.576
000571.SZ,20140831,1.6705
000572.SZ,20140831,1.0282
000573.SZ,20140831,1.6546
000576.SZ,20140831,5.9483
000581.SZ,20140831,2.7256
000582.SZ,20140831,2.7982
000584.SZ,20140831,1.9103
000585.SZ,20140831,12.7777
000586.SZ,20140831,9.5445
000587.SZ,20140831,5.1443
000589.SZ,20140831,1.1308
000590.SZ,20140831,11.7954
000591.SZ,20140831,6.4552
000592.SZ,20140831,8.5925
000593.SZ,20140831,3.0198
000595.SZ,20140831,7.2852
000596.SZ,20140831,3.2391
000597.SZ,20140831,2.0585
000598.SZ,20140831,2.1014
000599.SZ,20140831,1.6677
000600.SZ,20140831,1.4513
000601.SZ,20140831,1.2958
000603.SZ,20140831,14.288
000605.SZ,20140831,3.4623
000606.SZ,20140831,3.2932
000607.SZ,20140831,12.7257
000608.SZ,20140831,0.7931
000609.SZ,20140831,2.5536
000610.SZ,20140831,3.4187
000611.SZ,20140831,2.9735
000612.SZ,20140831,2.176
000613.SZ,20140831,28.701
000615.SZ,20140831,3.6825
000616.SZ,20140831,1.2906
000617.SZ,20140831,3.8678
000619.SZ,20140831,1.1346
000620.SZ,20140831,2.8249
000622.SZ,20140831,9.3198
000623.SZ,20140831,1.3642
000625.SZ,20140831,2.8172
000626.SZ,20140831,4.0684
000627.SZ,20140831,2.55
000628.SZ,20140831,9.4312
000629.SZ,20140831,1.3046
000630.SZ,20140831,1.2991
000631.SZ,20140831,1.8588
000632.SZ,20140831,1.938
000633.SZ,20140831,12.797
000635.SZ,20140831,1.061
000636.SZ,20140831,2.2656
000637.SZ,20140831,3.7237
000638.SZ,20140831,7.6066
000639.SZ,20140831,2.586
000650.SZ,20140831,2.8043
000651.SZ,20140831,2.3903
000652.SZ,20140831,3.0956
000655.SZ,20140831,1.4821
000656.SZ,20140831,1.3438
000657.SZ,20140831,2.7577
000659.SZ,20140831,3.4108
000661.SZ,20140831,9.9025
000662.SZ,20140831,3.4103
000663.SZ,20140831,7.7536
000665.SZ,20140831,2.0892
000666.SZ,20140831,1.492
000667.SZ,20140831,0.9546
000668.SZ,20140831,2.7036
000669.SZ,20140831,3.7602
000670.SZ,20140831,19.6461
000671.SZ,20140831,3.7539
000672.SZ,20140831,2.8948
000673.SZ,20140831,265.7266
000676.SZ,20140831,9.3658
000677.SZ,20140831,8.2892
000678.SZ,20140831,2.2269
000679.SZ,20140831,1.4864
000680.SZ,20140831,0.934
000681.SZ,20140831,13.5876
000682.SZ,20140831,2.5202
000683.SZ,20140831,1.3768
000685.SZ,20140831,1.3594
000686.SZ,20140831,2.1105
000687.SZ,20140831,2.6833
000688.SZ,20140831,6.8996
000690.SZ,20140831,1.6906
000691.SZ,20140831,13.4767
000692.SZ,20140831,1.9011
