code,date,p2b
000001.SZ,20070531,7.856
000002.SZ,20070531,8.4813
000004.SZ,20070531,10.8985
000005.SZ,20070531,10.9104
000006.SZ,20070531,5.4437
000007.SZ,20070531,nan
000008.SZ,20070531,9.4871
000009.SZ,20070531,8.239
000010.SZ,20070531,23.7749
000011.SZ,20070531,12.2235
000012.SZ,20070531,5.593
000014.SZ,20070531,5.5926
000016.SZ,20070531,1.6755
000017.SZ,20070531,nan
000018.SZ,20070531,6.2233
000019.SZ,20070531,7.7272
000020.SZ,20070531,12.6433
000021.SZ,20070531,4.1908
000022.SZ,20070531,7.3194
000023.SZ,20070531,6.591
000024.SZ,20070531,11.2228
000025.SZ,20070531,26.7649
000026.SZ,20070531,7.7793
000027.SZ,20070531,4.5379
000028.SZ,20070531,9.1835
000029.SZ,20070531,8.4622
000030.SZ,20070531,nan
000031.SZ,20070531,11.5211
000032.SZ,20070531,3.2246
000033.SZ,20070531,11.9644
000034.SZ,20070531,nan
000035.SZ,20070531,nan
000036.SZ,20070531,6.7686
000037.SZ,20070531,3.2295
000039.SZ,20070531,6.3195
000040.SZ,20070531,5.3541
000042.SZ,20070531,3.5103
000043.SZ,20070531,6.4298
000045.SZ,20070531,6.157
000046.SZ,20070531,8.113
000048.SZ,20070531,nan
000049.SZ,20070531,9.341
000050.SZ,20070531,4.6488
000055.SZ,20070531,6.8989
000056.SZ,20070531,16.1817
000058.SZ,20070531,4.8611
000059.SZ,20070531,4.1631
000060.SZ,20070531,7.7151
000061.SZ,20070531,5.8841
000062.SZ,20070531,3.4614
000063.SZ,20070531,4.7309
000065.SZ,20070531,6.2687
000066.SZ,20070531,3.5572
000068.SZ,20070531,4.0913
000069.SZ,20070531,16.9779
000070.SZ,20070531,5.9926
000078.SZ,20070531,7.9549
000088.SZ,20070531,6.9493
000089.SZ,20070531,5.8165
000090.SZ,20070531,2.5676
000096.SZ,20070531,3.3871
000099.SZ,20070531,3.8573
000100.SZ,20070531,5.8571
000150.SZ,20070531,9.0857
000151.SZ,20070531,3.891
000153.SZ,20070531,3.4225
000155.SZ,20070531,3.7716
000157.SZ,20070531,11.2429
000158.SZ,20070531,3.0677
000159.SZ,20070531,3.4217
000301.SZ,20070531,7.3248
000338.SZ,20070531,12.0908
000400.SZ,20070531,2.8075
000401.SZ,20070531,6.4072
000402.SZ,20070531,8.8879
000404.SZ,20070531,7.1924
000407.SZ,20070531,8.2991
000408.SZ,20070531,3.8318
000409.SZ,20070531,16.8279
000410.SZ,20070531,10.9
000411.SZ,20070531,19.3583
000413.SZ,20070531,17.3045
000415.SZ,20070531,6.516
000416.SZ,20070531,11.2436
000417.SZ,20070531,5.3959
000418.SZ,20070531,3.1371
000419.SZ,20070531,5.3748
000420.SZ,20070531,3.0746
000421.SZ,20070531,7.6061
000422.SZ,20070531,5.2965
000423.SZ,20070531,6.6635
000425.SZ,20070531,7.5797
000426.SZ,20070531,2.9097
000428.SZ,20070531,10.8419
000429.SZ,20070531,4.3662
000430.SZ,20070531,nan
000488.SZ,20070531,2.7875
000498.SZ,20070531,146.2672
000501.SZ,20070531,8.742
000502.SZ,20070531,9.6468
000503.SZ,20070531,8.7932
000504.SZ,20070531,10.1406
000505.SZ,20070531,11.52
000507.SZ,20070531,4.1466
000509.SZ,20070531,18.2991
000510.SZ,20070531,4.7058
000511.SZ,20070531,6.5827
000513.SZ,20070531,5.1203
000514.SZ,20070531,4.5965
000515.SZ,20070531,12.3983
000516.SZ,20070531,4.1544
000518.SZ,20070531,8.4802
000519.SZ,20070531,4.0922
000520.SZ,20070531,5.903
000521.SZ,20070531,5.5862
