0,code,date,weight
,600970,2005/5/31,0.49443235
,600406,2005/5/31,0.493043321
,600460,2005/5/31,0.490624922
,56,2005/5/31,0.484808362
,600605,2005/5/31,0.483059674
,600519,2005/5/31,0.478979401
,505,2005/5/31,0.47885538
,T00018,2005/5/31,0.473460491
,600724,2005/5/31,0.464146554
,600118,2005/5/31,0.462608701
,600561,2005/5/31,0.46193899
,600816,2005/5/31,0.456804544
,600698,2005/5/31,0.453604816
,584,2005/5/31,0.451347643
,600610,2005/5/31,0.450045429
,600847,2005/5/31,0.445903145
,600009,2005/5/31,0.444749755
,600415,2005/5/31,0.441413605
,809,2005/5/31,0.438102259
,600190,2005/5/31,0.437097693
,600796,2005/5/31,0.436018715
,25,2005/5/31,0.435993911
,2012,2005/5/31,0.435671458
,600829,2005/5/31,0.435274592
,600660,2005/5/31,0.433141441
,600770,2005/5/31,0.432880998
,562,2005/5/31,0.432645359
,20,2005/5/31,0.432285699
,600150,2005/5/31,0.431008289
,19,2005/5/31,0.430189754
,2008,2005/5/31,0.430152548
,55,2005/5/31,0.42980529
,600832,2005/5/31,0.427337283
,45,2005/5/31,0.427138851
,88,2005/5/31,0.426208697
,602,2005/5/31,0.423480247
,835,2005/5/31,0.422785733
,669,2005/5/31,0.422574898
,600869,2005/5/31,0.421867981
,600551,2005/5/31,0.421706755
,600085,2005/5/31,0.421185869
,2019,2005/5/31,0.420020076
,600645,2005/5/31,0.413037725
,605,2005/5/31,0.412988117
,600850,2005/5/31,0.412479633
,600627,2005/5/31,0.412430025
,600276,2005/5/31,0.411785118
,600054,2005/5/31,0.411710706
,600067,2005/5/31,0.410557316
,600875,2005/5/31,0.406142187
,600623,2005/5/31,0.404827571
,600743,2005/8/31,8.05346903
,766,2005/8/31,2.641500606
,600715,2005/8/31,2.494679193
,600136,2005/8/31,2.284355974
,600807,2005/8/31,2.099935286
,48,2005/8/31,2.020724691
,600763,2005/8/31,1.774390045
,600159,2005/8/31,1.464177842
,639,2005/8/31,1.278302636
,600614,2005/8/31,1.22744301
,600848,2005/8/31,1.211322109
,600781,2005/8/31,1.179492419
,600647,2005/8/31,1.109845277
,600735,2005/8/31,0.999047412
,633,2005/8/31,0.967726804
,538,2005/8/31,0.942090934
,600818,2005/8/31,0.893619141
,600181,2005/8/31,0.867049956
,626,2005/8/31,0.853668396
,600309,2005/8/31,0.811657084
,803,2005/8/31,0.807075355
,7,2005/8/31,0.79227564
,49,2005/8/31,0.783948528
,2025,2005/8/31,0.782651583
,22,2005/8/31,0.78076071
,617,2005/8/31,0.773112373
,600616,2005/8/31,0.772530566
,600845,2005/8/31,0.769718499
,600613,2005/8/31,0.768142772
,600691,2005/8/31,0.764264058
,503,2005/8/31,0.734882807
,600272,2005/8/31,0.716240742
,578,2005/8/31,0.709962075
,600695,2005/8/31,0.704786417
,600749,2005/8/31,0.692410898
,411,2005/8/31,0.691429099
,2024,2005/8/31,0.688823088
,792,2005/8/31,0.687623111
,8,2005/8/31,0.678714192
,600768,2005/8/31,0.678508135
,600623,2005/8/31,0.656229777
,635,2005/8/31,0.656047962
,567,2005/8/31,0.655490397
,600515,2005/8/31,0.649187488
,600633,2005/8/31,0.632472659
,600519,2005/8/31,0.627551542
,600880,2005/8/31,0.625975815
,2012,2005/8/31,0.624194031
,600460,2005/8/31,0.623054659
,838,2005/8/31,0.620763794
,600651,2005/8/31,0.620630463
,600583,2005/8/31,0.616400241
,600831,2005/8/31,0.609673098
,600762,2005/8/31,0.609527647
,600758,2005/8/31,0.607479201
,600847,2005/8/31,0.60238839
,851,2005/8/31,0.588158362
,600766,2005/8/31,0.588097757
,801,2005/8/31,0.584291769
,11,2005/8/31,0.584279648
,88,2005/8/31,0.57649798
,600202,2005/8/31,0.575201036
,600786,2005/8/31,0.574970737
,600200,2005/8/31,0.573940454
,600858,2005/8/31,0.570885967
,637,2005/8/31,0.564073977
,56,2005/8/31,0.561952806
,45,2005/8/31,0.55828015
,572,2005/8/31,0.557698343
,38,2005/8/31,0.556207462
,662,2005/8/31,0.552486322
,2049,2005/8/31,0.550837869
,683,2005/8/31,0.549783344
,600132,2005/8/31,0.547286422
,895,2005/8/31,0.545989477
,600770,2005/8/31,0.540716852
,869,2005/8/31,0.540001714
,600817,2005/8/31,0.538765374
,600290,2005/8/31,0.536583598
,2008,2005/8/31,0.523856571
,600869,2005/8/31,0.522826287
,600627,2005/8/31,0.518232436
,4,2005/8/31,0.518014259
,600834,2005/8/31,0.51591733
,69,2005/8/31,0.515141587
,809,2005/8/31,0.515117345
,600436,2005/8/31,0.514608264
,885,2005/8/31,0.513396166
,997,2005/8/31,0.512511335
,600118,2005/8/31,0.511990133
,29,2005/8/31,0.510984091
,600724,2005/8/31,0.509202307
,600406,2005/8/31,0.509153824
,600610,2005/8/31,0.505905401
,600054,2005/8/31,0.505093296
,600150,2005/8/31,0.491784461
,600605,2005/8/31,0.490123887
,970,2005/8/31,0.488863306
,600661,2005/8/31,0.488329982
,19,2005/8/31,0.487760296
,600822,2005/8/31,0.484451269
,600415,2005/8/31,0.483457349
,563,2005/8/31,0.482196767
,562,2005/8/31,0.481069516
,600403,2005/8/31,0.475227205
,2033,2005/8/31,0.47492418
,1696,2005/8/31,0.472499985
,600182,2005/8/31,0.469481861
,951,2005/8/31,0.466463737
,669,2005/8/31,0.466100108
,600085,2005/8/31,0.464245598
,505,2005/8/31,0.464063783
,600883,2005/8/31,0.46377288
,602,2005/8/31,0.463166831
,600521,2005/8/31,0.461057781
,600009,2005/8/31,0.458282077
,2022,2005/8/31,0.457688149
,20,2005/8/31,0.457348761
,600796,2005/8/31,0.457094221
,600551,2005/8/31,0.455906365
,600276,2005/8/31,0.455276074
,600698,2005/8/31,0.454451848
,2028,2005/8/31,0.453021572
,693,2005/8/31,0.448827714
,600837,2005/8/31,0.445955042
,600875,2005/8/31,0.44433083
,600645,2005/8/31,0.442876313
,600549,2005/8/31,0.442039966
,600753,2005/8/31,0.44122786
,2030,2005/8/31,0.44035515
,600410,2005/8/31,0.439603649
,2050,2005/8/31,0.43738551
,600456,2005/8/31,0.433094683
,28,2005/8/31,0.432997716
,600885,2005/8/31,0.430609883
,600829,2005/8/31,0.424222127
,600743,2005/11/30,7.897878667
,600617,2005/11/30,4.827461121
,600715,2005/11/30,3.22188997
,600136,2005/11/30,2.991974429
,600807,2005/11/30,2.22847894
,766,2005/11/30,2.066441594
,600763,2005/11/30,1.824076577
,600159,2005/11/30,1.807286918
,600614,2005/11/30,1.755730099
,48,2005/11/30,1.725314546
,600781,2005/11/30,1.320580959
,600751,2005/11/30,1.255329718
,639,2005/11/30,1.151085349
,600848,2005/11/30,1.095451042
,600181,2005/11/30,1.077073789
,633,2005/11/30,1.070220866
,600647,2005/11/30,0.916978103
,600818,2005/11/30,0.903043828
,600735,2005/11/30,0.879252766
,600691,2005/11/30,0.824475075
,600845,2005/11/30,0.818181808
,538,2005/11/30,0.803687877
,600762,2005/11/30,0.799895927
,803,2005/11/30,0.798228383
,7,2005/11/30,0.787263707
,2025,2005/11/30,0.771102232
,600695,2005/11/30,0.769617432
,600309,2005/11/30,0.732988563
,600613,2005/11/30,0.728853966
,885,2005/11/30,0.696805133
,600515,2005/11/30,0.695286069
,49,2005/11/30,0.684766833
,411,2005/11/30,0.672465838
,600831,2005/11/30,0.650764917
,2024,2005/11/30,0.637801473
,567,2005/11/30,0.637447405
,600766,2005/11/30,0.629874926
,600200,2005/11/30,0.627967529
,838,2005/11/30,0.627613462
,578,2005/11/30,0.613427913
,600633,2005/11/30,0.609875815
,851,2005/11/30,0.603411225
,600847,2005/11/30,0.592697823
,8,2005/11/30,0.590196506
,792,2005/11/30,0.582212852
,600272,2005/11/30,0.577872668
,600858,2005/11/30,0.575097234
,600749,2005/11/30,0.57298425
,617,2005/11/30,0.571236755
,600880,2005/11/30,0.566359759
,600768,2005/11/30,0.565366085
,69,2005/11/30,0.554310037
,801,2005/11/30,0.548279465
,869,2005/11/30,0.546109373
,600202,2005/11/30,0.538571159
,600616,2005/11/30,0.537942974
,683,2005/11/30,0.524271394
,38,2005/11/30,0.517566952
,505,2005/11/30,0.515933672
,600460,2005/11/30,0.515316909
,600406,2005/11/30,0.508829476
,600822,2005/11/30,0.507390363
,503,2005/11/30,0.505871298
,2008,2005/11/30,0.505517231
,600519,2005/11/30,0.50016053
,600623,2005/11/30,0.500080579
,626,2005/11/30,0.497762007
,600758,2005/11/30,0.496505638
,600724,2005/11/30,0.495192161
,29,2005/11/30,0.494255595
,600436,2005/11/30,0.49369594
,669,2005/11/30,0.491548691
,56,2005/11/30,0.490931928
,600415,2005/11/30,0.486443264
,600583,2005/11/30,0.48619199
,600118,2005/11/30,0.482697
,600610,2005/11/30,0.48173759
,4,2005/11/30,0.481040877
,763,2005/11/30,0.477580151
,11,2005/11/30,0.476620742
,600661,2005/11/30,0.474610551
,563,2005/11/30,0.474519179
,600456,2005/11/30,0.464491069
,600132,2005/11/30,0.459351378
,22,2005/11/30,0.4563932
,600698,2005/11/30,0.453080954
,600817,2005/11/30,0.452795415
,895,2005/11/30,0.452349976
,676,2005/11/30,0.452258603
,45,2005/11/30,0.450476843
,600869,2005/11/30,0.44903773
,600550,2005/11/30,0.448169693
,951,2005/11/30,0.445942493
,809,2005/11/30,0.445839699
,600786,2005/11/30,0.445611269
,600796,2005/11/30,0.437193596
,637,2005/11/30,0.43670247
,572,2005/11/30,0.435765904
,950,2005/11/30,0.434441005
,600549,2005/11/30,0.430591947
,600753,2005/11/30,0.429621117
,970,2005/11/30,0.428878717
,600605,2005/11/30,0.425440834
,600651,2005/11/30,0.422562607
,863,2005/11/30,0.422094324
,600885,2005/11/30,0.421808785
,600832,2005/11/30,0.421340502
,600636,2005/11/30,0.421077807
,600711,2005/11/30,0.420483887
,600410,2005/11/30,0.420449623
,600770,2005/11/30,0.418884872
,600290,2005/11/30,0.411243864
,88,2005/11/30,0.406058486
,19,2005/11/30,0.406001378
,55,2005/11/30,0.405830055
,2022,2005/11/30,0.403625698
,562,2005/11/30,0.403031778
,600829,2005/11/30,0.402460702
,600728,2005/11/30,0.402163742
,600037,2005/11/30,0.401763988
,602,2005/11/30,0.401272862
,603,2005/11/30,0.398988554
,600809,2005/11/30,0.396304493
,600551,2005/11/30,0.395619201
,783,2005/11/30,0.394168666
,862,2005/11/30,0.392661023
,600276,2005/11/30,0.391770143
,600054,2005/11/30,0.391290438
,710,2005/11/30,0.389086082
,600627,2005/11/30,0.388457897
,605,2005/11/30,0.386082217
,25,2005/11/30,0.382941295
,20,2005/11/30,0.382530119
,835,2005/11/30,0.381627818
,600850,2005/11/30,0.381216643
,600645,2005/11/30,0.380942526
,2049,2005/11/30,0.380862575
,600743,2006/3/31,8.229157741
,600781,2006/3/31,5.081886211
,600617,2006/3/31,4.803849074
,600136,2006/3/31,2.551360747
,600807,2006/3/31,2.473600671
,600715,2006/3/31,2.408185969
,600691,2006/3/31,1.873232933
,766,2006/3/31,1.721696432
,600844,2006/3/31,1.652791105
,587,2006/3/31,1.387513483
,48,2006/3/31,1.379171481
,600763,2006/3/31,1.367447321
,600614,2006/3/31,1.294459738
,918,2006/3/31,1.281364964
,600751,2006/3/31,1.061278115
,538,2006/3/31,1.025247768
,600848,2006/3/31,0.990065426
,639,2006/3/31,0.985214049
,633,2006/3/31,0.923950626
,600309,2006/3/31,0.892870261
,600181,2006/3/31,0.860478446
,2024,2006/3/31,0.844957985
,780,2006/3/31,0.821095522
,600647,2006/3/31,0.819724909
,552,2006/3/31,0.801808341
,792,2006/3/31,0.746697884
,600695,2006/3/31,0.691922684
,600845,2006/3/31,0.668425061
,600613,2006/3/31,0.665644393
,7,2006/3/31,0.665466904
,2025,2006/3/31,0.662203071
,885,2006/3/31,0.644355527
,600118,2006/3/31,0.632207364
,869,2006/3/31,0.632207364
,600735,2006/3/31,0.626764356
,600818,2006/3/31,0.623697733
,600519,2006/3/31,0.614734519
,600633,2006/3/31,0.604075295
,600132,2006/3/31,0.596344645
,600831,2006/3/31,0.591729921
,895,2006/3/31,0.587499757
,838,2006/3/31,0.586385518
,600549,2006/3/31,0.578201285
,600616,2006/3/31,0.57225539
,600415,2006/3/31,0.569859283
,600456,2006/3/31,0.558795778
,411,2006/3/31,0.558381636
,683,2006/3/31,0.554723382
,600406,2006/3/31,0.554368403
,600272,2006/3/31,0.544241647
,600847,2006/3/31,0.542062472
,851,2006/3/31,0.539074734
,970,2006/3/31,0.535761599
,600623,2006/3/31,0.528494394
,600489,2006/3/31,0.52766611
,600550,2006/3/31,0.526847687
,600768,2006/3/31,0.517519633
,801,2006/3/31,0.516119439
,49,2006/3/31,0.513703611
,600809,2006/3/31,0.513447237
,600762,2006/3/31,0.511199038
,505,2006/3/31,0.509049445
,600749,2006/3/31,0.50139768
,600583,2006/3/31,0.499188923
,783,2006/3/31,0.496053277
,617,2006/3/31,0.495787043
,600515,2006/3/31,0.492700699
,600436,2006/3/31,0.491941439
,600547,2006/3/31,0.487484483
,69,2006/3/31,0.480927236
,578,2006/3/31,0.47060327
,563,2006/3/31,0.470287733
,2008,2006/3/31,0.467605671
,567,2006/3/31,0.466225198
,600698,2006/3/31,0.460634282
,8,2006/3/31,0.456690073
,669,2006/3/31,0.455418066
,600410,2006/3/31,0.453130425
,600858,2006/3/31,0.447894488
,600627,2006/3/31,0.445449078
,803,2006/3/31,0.445281449
,11,2006/3/31,0.442717714
,600202,2006/3/31,0.440015931
,950,2006/3/31,0.438921413
,600331,2006/3/31,0.438083268
,56,2006/3/31,0.4379255
,600758,2006/3/31,0.437225403
,22,2006/3/31,0.431950024
,600875,2006/3/31,0.430845645
,600460,2006/3/31,0.429267962
,600320,2006/3/31,0.423785512
,600786,2006/3/31,0.42205006
,603,2006/3/31,0.416429562
,600651,2006/3/31,0.415266021
,600817,2006/3/31,0.413767221
,600276,2006/3/31,0.413688337
,951,2006/3/31,0.413412242
,38,2006/3/31,0.413254474
,600497,2006/3/31,0.412869914
,562,2006/3/31,0.41279103
,600299,2006/3/31,0.412002188
,19,2006/3/31,0.40391656
,600832,2006/3/31,0.401737385
,600829,2006/3/31,0.401550035
,600879,2006/3/31,0.400080817
,997,2006/3/31,0.399459604
,600200,2006/3/31,0.395732327
,600724,2006/3/31,0.395328045
,600290,2006/3/31,0.395170277
,862,2006/3/31,0.393770083
,600753,2006/3/31,0.393612314
,600796,2006/3/31,0.392498075
,600728,2006/3/31,0.391058439
,600970,2006/3/31,0.389904758
,503,2006/3/31,0.388780659
,45,2006/3/31,0.386039434
,600605,2006/3/31,0.384954776
,600636,2006/3/31,0.383949003
,600361,2006/3/31,0.383002393
,4,2006/3/31,0.38199662
,655,2006/3/31,0.381355686
,600582,2006/3/31,0.377539664
,29,2006/3/31,0.376671938
,600610,2006/3/31,0.374867462
,602,2006/3/31,0.373832107
,600432,2006/3/31,0.373102429
,600150,2006/3/31,0.372461495
,600880,2006/3/31,0.371850143
,2022,2006/3/31,0.370242877
,600161,2006/3/31,0.369661107
,676,2006/3/31,0.36670295
,762,2006/3/31,0.364681543
,626,2006/3/31,0.361575479
,600680,2006/3/31,0.360056958
,2048,2006/3/31,0.359130069
,600596,2006/3/31,0.358213041
,600721,2006/5/31,16.07082157
,600743,2006/5/31,12.71964555
,600781,2006/5/31,4.25187225
,600617,2006/5/31,4.018717292
,600691,2006/5/31,2.146397118
,600844,2006/5/31,1.46589908
,587,2006/5/31,1.452172932
,766,2006/5/31,1.181920578
,600763,2006/5/31,0.975102875
,757,2006/5/31,0.973987835
,600505,2006/5/31,0.891318735
,545,2006/5/31,0.816371292
,600751,2006/5/31,0.782591141
,918,2006/5/31,0.777266823
,505,2006/5/31,0.756164682
,979,2006/5/31,0.748281346
,885,2006/5/31,0.740509514
,2024,2006/5/31,0.730016984
,792,2006/5/31,0.714696328
,48,2006/5/31,0.709254931
,600259,2006/5/31,0.691514637
,600613,2006/5/31,0.690840037
,600735,2006/5/31,0.688788363
,600695,2006/5/31,0.680737771
,600848,2006/5/31,0.668745511
,600118,2006/5/31,0.639821362
,600831,2006/5/31,0.63289696
,600456,2006/5/31,0.630644579
,600645,2006/5/31,0.613411629
,783,2006/5/31,0.611649865
,538,2006/5/31,0.598509113
,617,2006/5/31,0.581454569
,600845,2006/5/31,0.571781593
,600489,2006/5/31,0.546771236
,600547,2006/5/31,0.540036392
,895,2006/5/31,0.537449498
,600847,2006/5/31,0.536964455
,600610,2006/5/31,0.535960919
,600828,2006/5/31,0.535347646
,869,2006/5/31,0.529281826
,578,2006/5/31,0.525557591
,665,2006/5/31,0.52123681
,600633,2006/5/31,0.510075255
,600309,2006/5/31,0.507588714
,600519,2006/5/31,0.506997743
,2025,2006/5/31,0.493494603
,600549,2006/5/31,0.474198828
,600550,2006/5/31,0.473574405
,600090,2006/5/31,0.468751855
,600858,2006/5/31,0.457495522
,600132,2006/5/31,0.45509261
,970,2006/5/31,0.449857495
,600698,2006/5/31,0.44985192
,411,2006/5/31,0.446963965
,600768,2006/5/31,0.442888492
,600316,2006/5/31,0.439075054
,600406,2006/5/31,0.43772028
,801,2006/5/31,0.431297647
,600272,2006/5/31,0.430327562
,600583,2006/5/31,0.4293296
,683,2006/5/31,0.427043767
,563,2006/5/31,0.426123859
,600888,2006/5/31,0.413194965
,602,2006/5/31,0.410139754
,600161,2006/5/31,0.408338964
,600651,2006/5/31,0.407318702
,600415,2006/5/31,0.406755606
,600818,2006/5/31,0.406409944
,600647,2006/5/31,0.402128189
,600616,2006/5/31,0.40202226
,600331,2006/5/31,0.394718745
,2008,2006/5/31,0.394222552
,639,2006/5/31,0.391524154
,600517,2006/5/31,0.38976239
,600084,2006/5/31,0.388396465
,562,2006/5/31,0.387086293
,600970,2006/5/31,0.386629126
,600151,2006/5/31,0.38412586
,38,2006/5/31,0.380998172
,10,2006/5/31,0.380005786
,600773,2006/5/31,0.376721992
,931,2006/5/31,0.372691121
,600737,2006/5/31,0.370310509
,69,2006/5/31,0.36827556
,603,2006/5/31,0.368108304
,600030,2006/5/31,0.367350077
,838,2006/5/31,0.355112508
,758,2006/5/31,0.354599589
,49,2006/5/31,0.352899153
,600139,2006/5/31,0.352481012
,851,2006/5/31,0.351003584
,600758,2006/5/31,0.348572796
,600643,2006/5/31,0.344274315
,600582,2006/5/31,0.344029006
,600786,2006/5/31,0.342261667
,600501,2006/5/31,0.341726447
,600657,2006/5/31,0.340104063
,2022,2006/5/31,0.33891097
,600460,2006/5/31,0.338788316
,2048,2006/5/31,0.338453804
,829,2006/5/31,0.338080265
,600883,2006/5/31,0.333034707
,600276,2006/5/31,0.332114799
,7,2006/5/31,0.33104436
,600880,2006/5/31,0.331027634
,600202,2006/5/31,0.3280226
,600497,2006/5/31,0.327498531
,600879,2006/5/31,0.326678976
,600832,2006/5/31,0.32623296
,600809,2006/5/31,0.325313052
,60,2006/5/31,0.323066245
,45,2006/5/31,0.321382534
,533,2006/5/31,0.320730236
,600749,2006/5/31,0.320568555
,600843,2006/5/31,0.317201133
,600150,2006/5/31,0.315305564
,567,2006/5/31,0.314435832
,672,2006/5/31,0.311363896
,552,2006/5/31,0.309713636
,762,2006/5/31,0.309507353
,710,2006/5/31,0.309050187
,19,2006/5/31,0.308760276
,862,2006/5/31,0.302337643
,776,2006/5/31,0.30223729
,600714,2006/5/31,0.301741097
,600320,2006/5/31,0.300241367
,600829,2006/5/31,0.2969966
,600290,2006/5/31,0.295892709
,600225,2006/5/31,0.292296704
,600485,2006/5/31,0.290155826
,600436,2006/5/31,0.289258219
,568,2006/5/31,0.288555743
,655,2006/5/31,0.286420441
,600627,2006/5/31,0.283119921
,600743,2006/8/31,25.17348099
,600617,2006/8/31,7.495295084
,587,2006/8/31,3.25765623
,918,2006/8/31,2.748488267
,979,2006/8/31,2.255085918
,600844,2006/8/31,1.678063354
,506,2006/8/31,1.432430989
,578,2006/8/31,1.337142711
,766,2006/8/31,1.176218217
,600763,2006/8/31,1.15560123
,885,2006/8/31,1.048704118
,600735,2006/8/31,1.039814422
,505,2006/8/31,1.024808013
,600259,2006/8/31,0.941080108
,545,2006/8/31,0.866511121
,600751,2006/8/31,0.84456418
,600505,2006/8/31,0.779234877
,600848,2006/8/31,0.768024491
,665,2006/8/31,0.754746484
,48,2006/8/31,0.751925042
,10,2006/8/31,0.72415753
,600610,2006/8/31,0.662145037
,600695,2006/8/31,0.651575398
,600118,2006/8/31,0.633203719
,600847,2006/8/31,0.628083125
,600781,2006/8/31,0.616705822
,600272,2006/8/31,0.604165482
,600517,2006/8/31,0.565117587
,600090,2006/8/31,0.554407954
,600831,2006/8/31,0.54616439
,600139,2006/8/31,0.531857956
,869,2006/8/31,0.531044907
,538,2006/8/31,0.511057899
,600456,2006/8/31,0.5060773
,600132,2006/8/31,0.501635144
,895,2006/8/31,0.49296621
,600645,2006/8/31,0.489132495
,792,2006/8/31,0.481922742
,600613,2006/8/31,0.481782746
,600698,2006/8/31,0.476242167
,600309,2006/8/31,0.459916571
,600519,2006/8/31,0.459534277
,600818,2006/8/31,0.450924571
,600084,2006/8/31,0.446170119
,931,2006/8/31,0.441221827
,672,2006/8/31,0.428627642
,600858,2006/8/31,0.414299671
,600809,2006/8/31,0.414272749
,540,2006/8/31,0.412932025
,600290,2006/8/31,0.41061672
,801,2006/8/31,0.398679436
,600633,2006/8/31,0.39593876
,600828,2006/8/31,0.395384164
,655,2006/8/31,0.395308782
,600549,2006/8/31,0.39423728
,600773,2006/8/31,0.389450521
,2008,2006/8/31,0.38373764
,600583,2006/8/31,0.383559953
,600547,2006/8/31,0.382197692
,600647,2006/8/31,0.379823158
,411,2006/8/31,0.379241639
,600749,2006/8/31,0.373189539
,567,2006/8/31,0.37317877
,600202,2006/8/31,0.373151848
,600888,2006/8/31,0.365075201
,892,2006/8/31,0.36494059
,2024,2006/8/31,0.362754511
,38,2006/8/31,0.361569936
,2025,2006/8/31,0.360907651
,600415,2006/8/31,0.360891498
,600489,2006/8/31,0.357208547
,600651,2006/8/31,0.355862439
,2048,2006/8/31,0.355528605
,568,2006/8/31,0.354220188
,7,2006/8/31,0.353794818
,600151,2006/8/31,0.353240221
,430,2006/8/31,0.350381088
,683,2006/8/31,0.346547374
,600616,2006/8/31,0.346493529
,617,2006/8/31,0.345373568
,710,2006/8/31,0.343279024
,600582,2006/8/31,0.341545237
,776,2006/8/31,0.341146789
,600501,2006/8/31,0.33990837
,600406,2006/8/31,0.337953821
,600845,2006/8/31,0.335703129
,2063,2006/8/31,0.331584039
,600161,2006/8/31,0.329855637
,413,2006/8/31,0.325758085
,600712,2006/8/31,0.324341979
,838,2006/8/31,0.321967445
,600086,2006/8/31,0.321811297
,600685,2006/8/31,0.320982094
,533,2006/8/31,0.317746051
,600497,2006/8/31,0.316270717
,600880,2006/8/31,0.315183062
,600768,2006/8/31,0.314542315
,600485,2006/8/31,0.313465429
,69,2006/8/31,0.312587766
,600320,2006/8/31,0.311150123
,600054,2006/8/31,0.309389414
,600460,2006/8/31,0.301581989
,600643,2006/8/31,0.301452763
,600737,2006/8/31,0.301183541
,600605,2006/8/31,0.300952011
,600627,2006/8/31,0.300838937
,600832,2006/8/31,0.300790478
,600883,2006/8/31,0.299342066
,829,2006/8/31,0.29802288
,563,2006/8/31,0.296725232
,760,2006/8/31,0.295163747
,600316,2006/8/31,0.293343809
,600276,2006/8/31,0.290775436
,600143,2006/8/31,0.290177764
,600048,2006/8/31,0.289472403
,637,2006/8/31,0.288998573
,600829,2006/8/31,0.28860551
,552,2006/8/31,0.288465515
,970,2006/8/31,0.285757146
,45,2006/8/31,0.284895637
,2028,2006/8/31,0.284104125
,600248,2006/8/31,0.283387996
,600331,2006/8/31,0.283118775
,2052,2006/8/31,0.281153457
,695,2006/8/31,0.278703541
,2022,2006/8/31,0.277427431
,2058,2006/8/31,0.277384355
,600609,2006/8/31,0.27582287
,600714,2006/8/31,0.275268274
,819,2006/8/31,0.274670602
,963,2006/8/31,0.274460609
,600739,2006/8/31,0.274439072
,600862,2006/8/31,0.274223694
,600804,2006/8/31,0.272716054
,639,2006/8/31,0.271924542
,600657,2006/8/31,0.26977077
,600743,2006/11/30,25.77664914
,600617,2006/11/30,5.38597097
,578,2006/11/30,2.447610828
,918,2006/11/30,2.332102101
,600259,2006/11/30,1.423035069
,545,2006/11/30,1.386871689
,600751,2006/11/30,1.150330961
,600763,2006/11/30,1.14725757
,600844,2006/11/30,1.091969644
,885,2006/11/30,1.048451094
,600735,2006/11/30,1.021077501
,10,2006/11/30,0.983876783
,600828,2006/11/30,0.875623907
,600695,2006/11/30,0.847853035
,600139,2006/11/30,0.817654351
,600847,2006/11/30,0.815656923
,48,2006/11/30,0.764430066
,600610,2006/11/30,0.739787763
,672,2006/11/30,0.736162596
,600084,2006/11/30,0.699143964
,600505,2006/11/30,0.690006558
,869,2006/11/30,0.677597123
,600831,2006/11/30,0.668901138
,600519,2006/11/30,0.660194117
,600118,2006/11/30,0.642603507
