code,date,p2b
000001.SZ,20141130,1.1214
000002.SZ,20141130,1.5289
000004.SZ,20141130,26.5488
000005.SZ,20141130,6.168
000006.SZ,20141130,2.3912
000007.SZ,20141130,9.9852
000008.SZ,20141130,12.9043
000009.SZ,20141130,5.9083
000010.SZ,20141130,7.4114
000011.SZ,20141130,2.9477
000012.SZ,20141130,2.0627
000014.SZ,20141130,5.2736
000016.SZ,20141130,1.8259
000017.SZ,20141130,450.9015
000018.SZ,20141130,23.1484
000019.SZ,20141130,2.901
000020.SZ,20141130,8.2787
000021.SZ,20141130,2.3897
000022.SZ,20141130,2.8055
000023.SZ,20141130,4.3942
000024.SZ,20141130,1.5525
000025.SZ,20141130,14.9114
000026.SZ,20141130,2.6802
000027.SZ,20141130,1.3409
000028.SZ,20141130,3.5425
000029.SZ,20141130,3.3618
000030.SZ,20141130,2.5945
000031.SZ,20141130,2.0462
000032.SZ,20141130,3.4593
000033.SZ,20141130,6.4818
000034.SZ,20141130,16.6051
000035.SZ,20141130,5.4112
000036.SZ,20141130,2.4714
000037.SZ,20141130,2.4639
000038.SZ,20141130,13.3672
000039.SZ,20141130,2.2438
000040.SZ,20141130,2.0795
000042.SZ,20141130,1.9959
000043.SZ,20141130,2.1362
000045.SZ,20141130,2.6548
000046.SZ,20141130,4.6364
000048.SZ,20141130,10.4251
000049.SZ,20141130,11.4203
000050.SZ,20141130,3.2808
000055.SZ,20141130,7.2831
000056.SZ,20141130,2.1533
000058.SZ,20141130,3.8178
000059.SZ,20141130,2.0341
000060.SZ,20141130,2.6797
000061.SZ,20141130,4.0255
000062.SZ,20141130,5.1214
000063.SZ,20141130,2.2253
000065.SZ,20141130,5.3611
000066.SZ,20141130,3.4918
000068.SZ,20141130,56.2439
000069.SZ,20141130,1.7752
000070.SZ,20141130,2.8185
000078.SZ,20141130,5.0635
000088.SZ,20141130,3.2679
000089.SZ,20141130,1.2076
000090.SZ,20141130,2.1547
000096.SZ,20141130,2.0586
000099.SZ,20141130,3.3348
000100.SZ,20141130,1.7501
000150.SZ,20141130,5.5874
000151.SZ,20141130,4.7135
000153.SZ,20141130,4.523
000155.SZ,20141130,9.1444
000156.SZ,20141130,15.5321
000157.SZ,20141130,0.9599
000158.SZ,20141130,3.3842
000159.SZ,20141130,2.366
000301.SZ,20141130,1.7317
000333.SZ,20141130,2.4473
000338.SZ,20141130,1.4134
000400.SZ,20141130,3.8846
000401.SZ,20141130,1.1319
000402.SZ,20141130,1.0121
000403.SZ,20141130,14.7338
000404.SZ,20141130,1.8783
000407.SZ,20141130,3.0205
000408.SZ,20141130,9.6066
000409.SZ,20141130,4.7651
000410.SZ,20141130,3.4772
000411.SZ,20141130,7.4447
000413.SZ,20141130,3.3135
000415.SZ,20141130,2.3254
000416.SZ,20141130,5.4361
000417.SZ,20141130,1.6769
000418.SZ,20141130,1.7843
000419.SZ,20141130,2.0275
000420.SZ,20141130,10.9036
000421.SZ,20141130,2.4006
000422.SZ,20141130,0.9719
000423.SZ,20141130,4.1448
000425.SZ,20141130,1.0634
000426.SZ,20141130,2.3943
000428.SZ,20141130,2.7323
000429.SZ,20141130,1.251
000430.SZ,20141130,5.2775
000488.SZ,20141130,0.7428
000498.SZ,20141130,2.1116
000501.SZ,20141130,2.1364
000502.SZ,20141130,11.2422
000503.SZ,20141130,20.0356
000504.SZ,20141130,nan
000505.SZ,20141130,7348.8223
000506.SZ,20141130,4.3233
000507.SZ,20141130,2.7851
000509.SZ,20141130,42.3527
000510.SZ,20141130,5.6874
000511.SZ,20141130,5.7241
000513.SZ,20141130,4.0267
000514.SZ,20141130,2.1665
