code,date,p2b
000001.SZ,20070831,10.3003
000002.SZ,20070831,14.0099
000004.SZ,20070831,11.0181
000005.SZ,20070831,9.3902
000006.SZ,20070831,6.0234
000007.SZ,20070831,nan
000008.SZ,20070831,9.63
000009.SZ,20070831,7.7333
000010.SZ,20070831,25.1333
000011.SZ,20070831,13.4963
000012.SZ,20070831,9.0473
000014.SZ,20070831,8.4112
000016.SZ,20070831,1.7725
000017.SZ,20070831,nan
000018.SZ,20070831,5.5478
000019.SZ,20070831,7.3699
000020.SZ,20070831,9.2271
000021.SZ,20070831,4.8543
000022.SZ,20070831,11.4232
000023.SZ,20070831,5.7223
000024.SZ,20070831,11.0529
000025.SZ,20070831,27.9602
000026.SZ,20070831,8.3622
000027.SZ,20070831,7.1611
000028.SZ,20070831,11.115
000029.SZ,20070831,8.8602
000030.SZ,20070831,nan
000031.SZ,20070831,11.2476
000032.SZ,20070831,3.6648
000033.SZ,20070831,9.05
000034.SZ,20070831,nan
000035.SZ,20070831,nan
000036.SZ,20070831,5.2407
000037.SZ,20070831,2.9083
000039.SZ,20070831,5.9381
000040.SZ,20070831,4.4181
000042.SZ,20070831,4.2585
000043.SZ,20070831,6.9128
000045.SZ,20070831,5.1983
000046.SZ,20070831,11.7699
000048.SZ,20070831,nan
000049.SZ,20070831,11.8498
000050.SZ,20070831,4.2524
000055.SZ,20070831,6.2536
000056.SZ,20070831,12.6838
000058.SZ,20070831,5.8757
000059.SZ,20070831,4.8715
000060.SZ,20070831,10.6503
000061.SZ,20070831,5.7724
000062.SZ,20070831,3.4404
000063.SZ,20070831,5.2229
000065.SZ,20070831,6.5278
000066.SZ,20070831,3.9484
000068.SZ,20070831,3.4001
000069.SZ,20070831,23.8205
000070.SZ,20070831,4.7941
000078.SZ,20070831,7.4839
000088.SZ,20070831,8.5854
000089.SZ,20070831,5.8346
000090.SZ,20070831,2.838
000096.SZ,20070831,4.8083
000099.SZ,20070831,4.0857
000100.SZ,20070831,4.432
000150.SZ,20070831,11.1683
000151.SZ,20070831,4.0577
000153.SZ,20070831,3.4366
000155.SZ,20070831,3.6896
000157.SZ,20070831,12.7525
000158.SZ,20070831,3.8261
000159.SZ,20070831,5.3125
000301.SZ,20070831,7.1789
000338.SZ,20070831,12.1858
000400.SZ,20070831,2.9368
000401.SZ,20070831,7.1986
000402.SZ,20070831,10.3566
000404.SZ,20070831,5.9618
000407.SZ,20070831,8.5557
000408.SZ,20070831,3.6325
000409.SZ,20070831,20.5192
000410.SZ,20070831,11.3116
000411.SZ,20070831,17.9227
000413.SZ,20070831,15.2129
000415.SZ,20070831,8.3052
000416.SZ,20070831,11.5128
000417.SZ,20070831,5.8322
000418.SZ,20070831,5.4551
000419.SZ,20070831,7.5408
000420.SZ,20070831,2.9179
000421.SZ,20070831,7.3359
000422.SZ,20070831,6.658
000423.SZ,20070831,12.5723
000425.SZ,20070831,8.2705
000426.SZ,20070831,2.4592
000428.SZ,20070831,10.4006
000429.SZ,20070831,4.1757
000430.SZ,20070831,nan
