code,date,p2b
000001.SZ,20100531,2.4594
000002.SZ,20100531,2.0748
000004.SZ,20100531,12.3726
000005.SZ,20100531,5.7311
000006.SZ,20100531,1.9978
000007.SZ,20100531,nan
000008.SZ,20100531,13.8328
000009.SZ,20100531,4.7261
000010.SZ,20100531,47.1575
000011.SZ,20100531,6.3776
000012.SZ,20100531,4.7209
000014.SZ,20100531,3.9982
000016.SZ,20100531,1.6082
000017.SZ,20100531,nan
000018.SZ,20100531,8.7858
000019.SZ,20100531,5.0086
000020.SZ,20100531,10.5625
000021.SZ,20100531,3.6482
000022.SZ,20100531,2.6958
000023.SZ,20100531,3.7547
000024.SZ,20100531,1.5921
000025.SZ,20100531,13.2637
000026.SZ,20100531,4.4434
000027.SZ,20100531,1.7186
000028.SZ,20100531,10.2894
000029.SZ,20100531,3.9675
000030.SZ,20100531,nan
000031.SZ,20100531,2.1782
000032.SZ,20100531,2.7633
000033.SZ,20100531,7.033
000034.SZ,20100531,nan
000035.SZ,20100531,nan
000036.SZ,20100531,3.6127
000037.SZ,20100531,1.8542
000039.SZ,20100531,2.1976
000040.SZ,20100531,2.6488
000042.SZ,20100531,1.5786
000043.SZ,20100531,1.4948
000045.SZ,20100531,5.7667
000046.SZ,20100531,2.605
000048.SZ,20100531,nan
000049.SZ,20100531,28.4474
000050.SZ,20100531,3.3545
000055.SZ,20100531,8.0378
000056.SZ,20100531,9.5189
000058.SZ,20100531,4.2459
000059.SZ,20100531,1.8402
000060.SZ,20100531,5.65
000061.SZ,20100531,4.2079
000062.SZ,20100531,3.3414
000063.SZ,20100531,3.311
000065.SZ,20100531,10.2922
000066.SZ,20100531,4.6779
000068.SZ,20100531,25.4788
000069.SZ,20100531,3.6378
000070.SZ,20100531,3.0496
000078.SZ,20100531,11.9326
000088.SZ,20100531,1.9696
000089.SZ,20100531,1.844
000090.SZ,20100531,1.5652
000096.SZ,20100531,2.032
000099.SZ,20100531,2.2136
000100.SZ,20100531,2.2272
000150.SZ,20100531,2.5105
000151.SZ,20100531,4.1096
000153.SZ,20100531,2.8369
000155.SZ,20100531,1.7261
000157.SZ,20100531,2.6609
000158.SZ,20100531,2.522
000159.SZ,20100531,4.7467
000301.SZ,20100531,2.6959
000338.SZ,20100531,3.5925
000400.SZ,20100531,5.5956
000401.SZ,20100531,2.5923
000402.SZ,20100531,1.3069
000404.SZ,20100531,6.4216
000407.SZ,20100531,3.1513
000408.SZ,20100531,15.7323
000409.SZ,20100531,31.5463
000410.SZ,20100531,4.744
000411.SZ,20100531,9.9219
000413.SZ,20100531,17.0037
000415.SZ,20100531,11.6383
000416.SZ,20100531,5.5619
000417.SZ,20100531,6.7125
000418.SZ,20100531,3.9546
000419.SZ,20100531,3.9824
000420.SZ,20100531,2.411
000421.SZ,20100531,3.2852
000422.SZ,20100531,3.9334
000423.SZ,20100531,9.4885
000425.SZ,20100531,5.822
000426.SZ,20100531,3.6337
000428.SZ,20100531,4.4021
000429.SZ,20100531,1.6348
000430.SZ,20100531,nan
000488.SZ,20100531,1.1456
000501.SZ,20100531,5.1224
000502.SZ,20100531,5.637
000503.SZ,20100531,5.2092
000504.SZ,20100531,18.9632
000505.SZ,20100531,3.3083
000506.SZ,20100531,6.3059
000507.SZ,20100531,2.6668
000509.SZ,20100531,nan
000510.SZ,20100531,4.2852
000511.SZ,20100531,3.0227
000513.SZ,20100531,6.0257
000514.SZ,20100531,2.9201
000516.SZ,20100531,3.7567
000517.SZ,20100531,4.4422
000518.SZ,20100531,6.2803
000519.SZ,20100531,8.235
000520.SZ,20100531,3.0929
000521.SZ,20100531,3.179
000522.SZ,20100531,6.9578
000523.SZ,20100531,3.8025
000524.SZ,20100531,4.0643
000525.SZ,20100531,7.5255
000526.SZ,20100531,8.4175
000527.SZ,20100531,3.71
000528.SZ,20100531,2.7471
000529.SZ,20100531,5.6313
000530.SZ,20100531,2.1018
000531.SZ,20100531,3.1968
000532.SZ,20100531,4.8839
000533.SZ,20100531,8.1148
000534.SZ,20100531,2.8432
000536.SZ,20100531,5.9425
000537.SZ,20100531,9.2092
000538.SZ,20100531,9.5613
000539.SZ,20100531,1.6926
000540.SZ,20100531,5.5133
000541.SZ,20100531,5.1882
000543.SZ,20100531,1.3914
000544.SZ,20100531,5.228
000545.SZ,20100531,221.8818
000546.SZ,20100531,26.8203
000547.SZ,20100531,2.2581
000548.SZ,20100531,2.528
000550.SZ,20100531,3.0091
000551.SZ,20100531,3.3881
000552.SZ,20100531,5.1714
000553.SZ,20100531,4.823
000554.SZ,20100531,3.6922
000555.SZ,20100531,nan
000557.SZ,20100531,nan
000558.SZ,20100531,4.4782
000559.SZ,20100531,4.114
000560.SZ,20100531,2.1337
000561.SZ,20100531,5.2575
000562.SZ,20100531,3.3386
000563.SZ,20100531,5.9998
000564.SZ,20100531,2.6529
000565.SZ,20100531,3.5551
000566.SZ,20100531,11.15
000567.SZ,20100531,6.4712
000568.SZ,20100531,8.2126
000570.SZ,20100531,2.9425
000571.SZ,20100531,3.6273
000572.SZ,20100531,1.9415
000573.SZ,20100531,2.0319
000576.SZ,20100531,4.8611
000578.SZ,20100531,7.5631
000581.SZ,20100531,2.8014
000582.SZ,20100531,6.0209
000584.SZ,20100531,2.0493
000585.SZ,20100531,12.6637
000586.SZ,20100531,11.7732
000587.SZ,20100531,nan
000589.SZ,20100531,2.0636
000590.SZ,20100531,8.5104
000591.SZ,20100531,6.5011
000592.SZ,20100531,8.2123
000593.SZ,20100531,6.2049
000594.SZ,20100531,1.8552
000595.SZ,20100531,5.1955
000596.SZ,20100531,13.2018
000597.SZ,20100531,2.859
000598.SZ,20100531,5.7791
000599.SZ,20100531,2.0819
000600.SZ,20100531,1.6539
000601.SZ,20100531,1.4972
000602.SZ,20100531,9.1407
000603.SZ,20100531,29.932
000605.SZ,20100531,17.4655
000606.SZ,20100531,4.3744
000607.SZ,20100531,6.7246
000608.SZ,20100531,2.3585
000609.SZ,20100531,2.8655
000610.SZ,20100531,3.6261
000611.SZ,20100531,3.0048
000612.SZ,20100531,4.4335
000613.SZ,20100531,22.7701
000615.SZ,20100531,2.1863
000616.SZ,20100531,1.559
000617.SZ,20100531,3.5017
000619.SZ,20100531,1.944
000623.SZ,20100531,2.7851
000625.SZ,20100531,2.4481
000626.SZ,20100531,5.1234
000627.SZ,20100531,4.6305
000628.SZ,20100531,21.4701
000629.SZ,20100531,3.1396
000630.SZ,20100531,3.4189
000631.SZ,20100531,5.0413
000632.SZ,20100531,5.8065
000633.SZ,20100531,13.492
000635.SZ,20100531,2.6068
000636.SZ,20100531,3.4634
000637.SZ,20100531,4.3503
000638.SZ,20100531,9.0685
000639.SZ,20100531,12.8675
000650.SZ,20100531,7.7473
000651.SZ,20100531,3.7203
000652.SZ,20100531,5.4233
000655.SZ,20100531,5.5065
000656.SZ,20100531,4.7753
000659.SZ,20100531,2.6678
000661.SZ,20100531,13.3804
000662.SZ,20100531,2.0034
000663.SZ,20100531,3.657
000665.SZ,20100531,17.4713
000666.SZ,20100531,1.6465
000667.SZ,20100531,1.8984
000668.SZ,20100531,2.5192
000669.SZ,20100531,6.1509
000671.SZ,20100531,4.365
000673.SZ,20100531,nan
000676.SZ,20100531,4.2823
000677.SZ,20100531,3.4484
000678.SZ,20100531,4.7243
000679.SZ,20100531,2.687
000680.SZ,20100531,2.4655
000682.SZ,20100531,3.8608
000683.SZ,20100531,2.9445
000685.SZ,20100531,2.7754
000686.SZ,20100531,4.5577
000687.SZ,20100531,2.9467
000690.SZ,20100531,3.5264
000691.SZ,20100531,14.3037
000692.SZ,20100531,1.5584
000695.SZ,20100531,6.2367
000697.SZ,20100531,3.7416
000698.SZ,20100531,2.1349
000700.SZ,20100531,2.5117
000701.SZ,20100531,4.0154
000702.SZ,20100531,3.836
000703.SZ,20100531,13.2448
000705.SZ,20100531,2.5584
000707.SZ,20100531,1.6691
000708.SZ,20100531,2.3962
000709.SZ,20100531,0.9708
000710.SZ,20100531,14.9816
000711.SZ,20100531,2.481
000712.SZ,20100531,9.2207
000713.SZ,20100531,5.5153
000715.SZ,20100531,3.9311
000716.SZ,20100531,11.1009
000717.SZ,20100531,1.1562
000718.SZ,20100531,4.7964
000720.SZ,20100531,3.9633
000721.SZ,20100531,4.1165
000723.SZ,20100531,5.0716
000725.SZ,20100531,1.7931
000726.SZ,20100531,2.0567
000727.SZ,20100531,6.2066
000728.SZ,20100531,1.8956
000729.SZ,20100531,3.4849
000731.SZ,20100531,1.9966
000733.SZ,20100531,2.0654
000735.SZ,20100531,4.4548
000736.SZ,20100531,2.7167
000737.SZ,20100531,3.8104
000738.SZ,20100531,1.9971
000739.SZ,20100531,2.6121
000748.SZ,20100531,2.6241
000750.SZ,20100531,4.1972
000751.SZ,20100531,3.8894
000752.SZ,20100531,5.1521
000753.SZ,20100531,4.6507
000755.SZ,20100531,1.7122
000756.SZ,20100531,2.1658
000758.SZ,20100531,4.9273
