code,date,p2b
000001.SZ,20050531,2.4168
000002.SZ,20050531,1.638
000004.SZ,20050531,4.124
000005.SZ,20050531,1.186
000006.SZ,20050531,1.0158
000007.SZ,20050531,6.1085
000008.SZ,20050531,6.2366
000009.SZ,20050531,2.033
000010.SZ,20050531,3.1609
000011.SZ,20050531,4.2025
000012.SZ,20050531,1.716
000014.SZ,20050531,1.5639
000016.SZ,20050531,0.7772
000017.SZ,20050531,nan
000018.SZ,20050531,2.5844
000019.SZ,20050531,3.4687
000020.SZ,20050531,3.4856
000021.SZ,20050531,2.0176
000022.SZ,20050531,6.9209
000023.SZ,20050531,2.4804
000024.SZ,20050531,1.2784
000025.SZ,20050531,3.5155
000026.SZ,20050531,1.9056
000027.SZ,20050531,1.8102
000028.SZ,20050531,3.1686
000029.SZ,20050531,4.0128
000030.SZ,20050531,nan
000031.SZ,20050531,1.9378
000032.SZ,20050531,1.8478
000033.SZ,20050531,2.0423
000034.SZ,20050531,nan
000035.SZ,20050531,1.3486
000036.SZ,20050531,0.9814
000037.SZ,20050531,2.1838
000038.SZ,20050531,4.1001
000039.SZ,20050531,2.8177
000040.SZ,20050531,1.2158
000042.SZ,20050531,0.8769
000043.SZ,20050531,2.4575
000045.SZ,20050531,3.4441
000046.SZ,20050531,0.9345
000048.SZ,20050531,17.4528
000049.SZ,20050531,5.6406
000050.SZ,20050531,2.1975
000055.SZ,20050531,3.4656
000056.SZ,20050531,3.9091
000058.SZ,20050531,1.971
000059.SZ,20050531,1.9654
000060.SZ,20050531,2.0323
000061.SZ,20050531,0.986
000062.SZ,20050531,0.9994
000063.SZ,20050531,2.4655
000065.SZ,20050531,1.6083
000066.SZ,20050531,2.5253
000068.SZ,20050531,2.0834
000069.SZ,20050531,4.314
000070.SZ,20050531,1.3205
000078.SZ,20050531,0.7555
000088.SZ,20050531,3.4366
000089.SZ,20050531,2.0199
000090.SZ,20050531,0.8741
000096.SZ,20050531,1.5313
000099.SZ,20050531,1.5484
000100.SZ,20050531,1.1253
000150.SZ,20050531,1.2243
000151.SZ,20050531,1.0968
000153.SZ,20050531,1.4432
000155.SZ,20050531,1.3146
000156.SZ,20050531,0.9392
000157.SZ,20050531,1.9144
000158.SZ,20050531,0.7867
000159.SZ,20050531,1.3163
000301.SZ,20050531,0.7924
000400.SZ,20050531,0.9464
000401.SZ,20050531,1.0862
000402.SZ,20050531,2.7773
000403.SZ,20050531,1.4448
000404.SZ,20050531,1.2054
000406.SZ,20050531,0.9734
000407.SZ,20050531,1.2277
000408.SZ,20050531,0.8935
000409.SZ,20050531,2.8436
000410.SZ,20050531,2.3459
000411.SZ,20050531,6.5617
000413.SZ,20050531,2.137
000415.SZ,20050531,2.0672
000416.SZ,20050531,4.461
000417.SZ,20050531,0.9798
000418.SZ,20050531,1.0988
000419.SZ,20050531,1.0545
000420.SZ,20050531,0.8553
000421.SZ,20050531,1.7962
000422.SZ,20050531,1.365
000423.SZ,20050531,3.1657
000425.SZ,20050531,1.2831
000426.SZ,20050531,0.7712
000428.SZ,20050531,1.0909
000429.SZ,20050531,1.7095
000430.SZ,20050531,2.1791
000488.SZ,20050531,1.6617
000498.SZ,20050531,1.9154
000501.SZ,20050531,1.495
000502.SZ,20050531,2.6715
000503.SZ,20050531,4.3409
000504.SZ,20050531,3.2301
000505.SZ,20050531,3.8611
000506.SZ,20050531,1.2573
000507.SZ,20050531,1.3813
000509.SZ,20050531,1.5394
000510.SZ,20050531,1.5456
000511.SZ,20050531,0.8297
000513.SZ,20050531,1.5012
000514.SZ,20050531,2.5794
000515.SZ,20050531,2.1811
000516.SZ,20050531,1.5088
000517.SZ,20050531,1.5017
000518.SZ,20050531,1.6044
000519.SZ,20050531,2.6557
000520.SZ,20050531,1.528
000521.SZ,20050531,1.1509
000522.SZ,20050531,2.4316
000523.SZ,20050531,1.5581
000524.SZ,20050531,1.4439
000525.SZ,20050531,1.7735
000526.SZ,20050531,1.9393
000527.SZ,20050531,1.3924
000528.SZ,20050531,1.2337
000529.SZ,20050531,nan
000530.SZ,20050531,0.9468
000531.SZ,20050531,1.7197
000532.SZ,20050531,2.8297
000533.SZ,20050531,2.4016
000534.SZ,20050531,1.0864
000536.SZ,20050531,nan
000537.SZ,20050531,3.9899
000538.SZ,20050531,7.0545
000539.SZ,20050531,1.4693
000540.SZ,20050531,2.0736
000541.SZ,20050531,1.6593
000543.SZ,20050531,1.0863
000544.SZ,20050531,2.1817
000545.SZ,20050531,2.5191
000546.SZ,20050531,1.5306
000547.SZ,20050531,1.141
000548.SZ,20050531,0.8289
000549.SZ,20050531,1.8856
000550.SZ,20050531,1.3256
000551.SZ,20050531,1.6626
000553.SZ,20050531,0.8971
000554.SZ,20050531,1.7434
000555.SZ,20050531,nan
000557.SZ,20050531,nan
000558.SZ,20050531,2.5747
000559.SZ,20050531,1.9008
000560.SZ,20050531,nan
000562.SZ,20050531,3.4885
000563.SZ,20050531,4.0811
000564.SZ,20050531,1.0571
000565.SZ,20050531,1.178
000566.SZ,20050531,3.1982
000567.SZ,20050531,5.573
000568.SZ,20050531,1.9162
000569.SZ,20050531,1.6206
000570.SZ,20050531,1.6233
000571.SZ,20050531,1.6801
000572.SZ,20050531,4.4551
000573.SZ,20050531,0.7831
000576.SZ,20050531,0.8164
000578.SZ,20050531,4.434
000581.SZ,20050531,1.8003
000582.SZ,20050531,1.9173
000583.SZ,20050531,nan
000584.SZ,20050531,3.6393
000585.SZ,20050531,2.0824
000586.SZ,20050531,2.4136
000587.SZ,20050531,1.7952
000589.SZ,20050531,0.854
000590.SZ,20050531,2.5816
000591.SZ,20050531,1.6726
000592.SZ,20050531,nan
000593.SZ,20050531,1.9629
000594.SZ,20050531,2.0173
000595.SZ,20050531,1.2965
000596.SZ,20050531,0.6984
000597.SZ,20050531,1.0737
000598.SZ,20050531,1.0245
000599.SZ,20050531,1.2049
000600.SZ,20050531,2.3634
000601.SZ,20050531,0.7791
000602.SZ,20050531,3.4146
000603.SZ,20050531,3.037
000605.SZ,20050531,3.33
000606.SZ,20050531,1.6288
000607.SZ,20050531,1.5401
000608.SZ,20050531,1.9533
000609.SZ,20050531,1.4682
000610.SZ,20050531,1.6563
000611.SZ,20050531,2.0944
000612.SZ,20050531,1.2572
000613.SZ,20050531,nan
000615.SZ,20050531,0.7421
000616.SZ,20050531,1.4409
000617.SZ,20050531,6.3252
000618.SZ,20050531,2.0829
000619.SZ,20050531,1.5654
000620.SZ,20050531,nan
000622.SZ,20050531,nan
000623.SZ,20050531,1.4539
000625.SZ,20050531,1.2891
000626.SZ,20050531,8.215
000627.SZ,20050531,2.0977
000628.SZ,20050531,1.817
000629.SZ,20050531,0.8199
000630.SZ,20050531,1.1366
000631.SZ,20050531,6.7537
000632.SZ,20050531,1.2094
000633.SZ,20050531,5.2232
000635.SZ,20050531,4.7133
000636.SZ,20050531,0.9599
000637.SZ,20050531,4.7181
000639.SZ,20050531,10.386
000650.SZ,20050531,1.6827
000651.SZ,20050531,2.164
000652.SZ,20050531,1.7659
000655.SZ,20050531,1.3912
000656.SZ,20050531,1.1565
000657.SZ,20050531,1.0264
000659.SZ,20050531,1.2364
000661.SZ,20050531,1.4304
000662.SZ,20050531,4.6591
000663.SZ,20050531,1.4786
000665.SZ,20050531,1.6003
000666.SZ,20050531,0.7172
000667.SZ,20050531,1.8104
000668.SZ,20050531,2.1964
000669.SZ,20050531,3.4073
000670.SZ,20050531,0.9121
000671.SZ,20050531,2.7132
000672.SZ,20050531,2.9075
000673.SZ,20050531,1.6587
000676.SZ,20050531,12.8089
000677.SZ,20050531,1.8671
000678.SZ,20050531,1.1819
000679.SZ,20050531,1.2216
000680.SZ,20050531,0.9589
000681.SZ,20050531,1.6294
000682.SZ,20050531,1.6756
000683.SZ,20050531,4.6633
000685.SZ,20050531,1.9454
000686.SZ,20050531,1.2784
000687.SZ,20050531,0.8234
000688.SZ,20050531,1.3397
000690.SZ,20050531,1.8851
000691.SZ,20050531,0.8121
000692.SZ,20050531,0.7246
000693.SZ,20050531,2.7055
000695.SZ,20050531,2.5625
000697.SZ,20050531,1.1183
000698.SZ,20050531,0.907
000699.SZ,20050531,1.4412
000700.SZ,20050531,1.0038
000701.SZ,20050531,2.2809
000702.SZ,20050531,1.4514
000703.SZ,20050531,1.565
000705.SZ,20050531,0.9429
000707.SZ,20050531,0.9075
000708.SZ,20050531,1.6396
000709.SZ,20050531,0.9144
000710.SZ,20050531,2.7449
000711.SZ,20050531,0.9821
000712.SZ,20050531,1.2245
000713.SZ,20050531,1.65
000715.SZ,20050531,1.5082
000716.SZ,20050531,1.7311
000717.SZ,20050531,0.8308
000719.SZ,20050531,1.3516
000720.SZ,20050531,1.4723
000721.SZ,20050531,1.7546
000722.SZ,20050531,0.6714
000723.SZ,20050531,2.3105
000725.SZ,20050531,1.2567
000726.SZ,20050531,2.0018
000727.SZ,20050531,0.9862
000728.SZ,20050531,0.9678
000729.SZ,20050531,1.6546
000731.SZ,20050531,1.9475
000732.SZ,20050531,1.0384
000733.SZ,20050531,0.7738
000735.SZ,20050531,1.0537
000736.SZ,20050531,nan
000737.SZ,20050531,0.8549
000738.SZ,20050531,1.5895
