code,date,p2b
000001.SZ,20131130,1.1746
000002.SZ,20131130,1.4133
000004.SZ,20131130,13.4092
000005.SZ,20131130,3.724
000006.SZ,20131130,2.0794
000007.SZ,20131130,11.0389
000008.SZ,20131130,5.4696
000009.SZ,20131130,3.7279
000010.SZ,20131130,7.0827
000011.SZ,20131130,2.5427
000012.SZ,20131130,2.6665
000014.SZ,20131130,4.0535
000016.SZ,20131130,1.1788
000017.SZ,20131130,nan
000018.SZ,20131130,13.9608
000019.SZ,20131130,2.0215
000020.SZ,20131130,6.8123
000021.SZ,20131130,1.6837
000022.SZ,20131130,2.6773
000023.SZ,20131130,3.1918
000024.SZ,20131130,1.4096
000025.SZ,20131130,8.4709
000026.SZ,20131130,2.0318
000027.SZ,20131130,0.9326
000028.SZ,20131130,5.3039
000029.SZ,20131130,2.3682
000030.SZ,20131130,2.2267
000031.SZ,20131130,1.4974
000032.SZ,20131130,2.4507
000033.SZ,20131130,5.4764
000034.SZ,20131130,16.472
000035.SZ,20131130,497.5002
000036.SZ,20131130,1.8695
000037.SZ,20131130,1.8411
000038.SZ,20131130,8.0817
000039.SZ,20131130,1.9041
000040.SZ,20131130,1.5877
000042.SZ,20131130,2.1292
000043.SZ,20131130,1.4451
000045.SZ,20131130,1.6947
000046.SZ,20131130,2.6266
000048.SZ,20131130,8.3219
000049.SZ,20131130,19.7646
000050.SZ,20131130,4.6014
000055.SZ,20131130,3.7819
000056.SZ,20131130,2.0203
000058.SZ,20131130,3.3727
000059.SZ,20131130,0.9726
000060.SZ,20131130,2.508
000061.SZ,20131130,2.9832
000062.SZ,20131130,5.5846
000063.SZ,20131130,2.5916
000065.SZ,20131130,3.4945
000066.SZ,20131130,1.8704
000068.SZ,20131130,24.5092
000069.SZ,20131130,1.7761
000070.SZ,20131130,2.7913
000078.SZ,20131130,3.7835
000088.SZ,20131130,2.6086
000089.SZ,20131130,0.9893
000090.SZ,20131130,1.2482
000096.SZ,20131130,2.0896
000099.SZ,20131130,2.3707
000100.SZ,20131130,1.5403
000150.SZ,20131130,2.394
000151.SZ,20131130,2.3821
000153.SZ,20131130,2.3639
000155.SZ,20131130,1.6495
000156.SZ,20131130,26.353
000157.SZ,20131130,1.062
000158.SZ,20131130,1.4963
000159.SZ,20131130,1.993
000301.SZ,20131130,1.4002
000333.SZ,20131130,2.5286
000338.SZ,20131130,1.5274
000400.SZ,20131130,4.9624
000401.SZ,20131130,1.0885
000402.SZ,20131130,0.7665
000403.SZ,20131130,12.5901
000404.SZ,20131130,1.7756
000407.SZ,20131130,3.2206
000408.SZ,20131130,9.4612
000409.SZ,20131130,6.2574
000410.SZ,20131130,1.6899
000411.SZ,20131130,4.2971
000413.SZ,20131130,3.0168
000415.SZ,20131130,1.4032
000416.SZ,20131130,4.6549
000417.SZ,20131130,1.6402
000418.SZ,20131130,1.4307
000419.SZ,20131130,1.82
000420.SZ,20131130,3.7766
000421.SZ,20131130,1.7558
000422.SZ,20131130,0.957
000423.SZ,20131130,5.7802
000425.SZ,20131130,0.8878
000426.SZ,20131130,2.1409
