code,date,p2b
000001.SZ,20150331,1.3741
000002.SZ,20150331,1.7301
000004.SZ,20150331,28.4214
000005.SZ,20150331,6.3222
000006.SZ,20150331,2.8765
000007.SZ,20150331,11.7167
000008.SZ,20150331,7.974
000009.SZ,20150331,6.4579
000010.SZ,20150331,7.9662
000011.SZ,20150331,3.6198
000012.SZ,20150331,2.7021
000014.SZ,20150331,6.2243
000016.SZ,20150331,2.8984
000017.SZ,20150331,553.6922
000018.SZ,20150331,34.5458
000019.SZ,20150331,3.5138
000020.SZ,20150331,14.2584
000021.SZ,20150331,3.402
000022.SZ,20150331,3.6537
000023.SZ,20150331,10.4569
000024.SZ,20150331,2.7288
000025.SZ,20150331,7.4029
000026.SZ,20150331,3.6309
000027.SZ,20150331,2.0041
000028.SZ,20150331,4.5978
000029.SZ,20150331,5.3589
000030.SZ,20150331,3.4605
000031.SZ,20150331,3.3981
000032.SZ,20150331,4.1138
000033.SZ,20150331,6.4818
000034.SZ,20150331,19.883
000035.SZ,20150331,7.3637
000036.SZ,20150331,3.2632
000037.SZ,20150331,3.648
000038.SZ,20150331,18.0184
000039.SZ,20150331,2.7182
000040.SZ,20150331,3.3088
000042.SZ,20150331,2.7185
000043.SZ,20150331,2.2953
000045.SZ,20150331,2.7353
000046.SZ,20150331,7.8027
000048.SZ,20150331,14.6723
000049.SZ,20150331,11.2947
000050.SZ,20150331,3.6922
000055.SZ,20150331,6.736
000056.SZ,20150331,2.7529
000058.SZ,20150331,6.6821
000059.SZ,20150331,1.7829
000060.SZ,20150331,3.7291
000061.SZ,20150331,5.2938
000062.SZ,20150331,7.8701
000063.SZ,20150331,3.0205
000065.SZ,20150331,5.6417
000066.SZ,20150331,9.0479
000068.SZ,20150331,16.6629
000069.SZ,20150331,2.4954
000070.SZ,20150331,2.7917
000078.SZ,20150331,6.5258
000088.SZ,20150331,4.2336
000089.SZ,20150331,1.7047
000090.SZ,20150331,2.6827
000096.SZ,20150331,2.7294
000099.SZ,20150331,3.8048
000100.SZ,20150331,3.0181
000150.SZ,20150331,11.6541
000151.SZ,20150331,6.7772
000153.SZ,20150331,3.903
000155.SZ,20150331,13.7228
000156.SZ,20150331,25.5705
000157.SZ,20150331,1.3815
000158.SZ,20150331,4.906
000159.SZ,20150331,2.8115
000166.SZ,20150331,7.3005
000301.SZ,20150331,2.4636
000333.SZ,20150331,3.5194
000338.SZ,20150331,1.9262
000400.SZ,20150331,4.8376
000401.SZ,20150331,1.8842
000402.SZ,20150331,1.47
000403.SZ,20150331,12.691
000404.SZ,20150331,2.4431
000407.SZ,20150331,3.7642
000408.SZ,20150331,22.643
000409.SZ,20150331,6.6878
000410.SZ,20150331,5.3024
000411.SZ,20150331,7.4447
000413.SZ,20150331,4.8802
000415.SZ,20150331,2.4248
000416.SZ,20150331,7.2152
000417.SZ,20150331,2.5093
000418.SZ,20150331,2.6968
000419.SZ,20150331,2.6472
000420.SZ,20150331,4.8461
000421.SZ,20150331,2.3468
000422.SZ,20150331,1.2215
000423.SZ,20150331,4.6061
000425.SZ,20150331,1.6901
000426.SZ,20150331,2.8972
000428.SZ,20150331,3.5859
