code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20050531,2.4168,1169439.112,847026.541
000002.SZ,20050531,1.638,1057375.831,733373.0421
000004.SZ,20050531,4.124,38797.228,19245.6393
000005.SZ,20050531,1.186,103464.5521,54596.6438
000006.SZ,20050531,1.0158,103465.3854,64385.2711
000007.SZ,20050531,6.1085,55570.748,30790.0919
000008.SZ,20050531,6.2366,45738.6422,21915.4458
000009.SZ,20050531,2.033,244496.5607,147830.3468
000010.SZ,20050531,3.1609,46898.5659,21626.2362
000011.SZ,20050531,4.2025,238391.637,40212.172
000012.SZ,20050531,1.716,379783.2084,40080.0829
000014.SZ,20050531,1.5639,45899.136,23152.8197
000016.SZ,20050531,0.7772,249824.3361,93042.4622
000017.SZ,20050531,,75750.4145,12126.816
000018.SZ,20050531,2.5844,79835.192,9549.1264
000019.SZ,20050531,3.4687,81137.6972,17817.0207
000020.SZ,20050531,3.4856,80700.9497,16028.2755
000021.SZ,20050531,2.0176,551164.94,150837.74
000022.SZ,20050531,6.9209,1403601.043,186157.4
000023.SZ,20050531,2.4804,57583.8396,19169.3571
000024.SZ,20050531,1.2784,439364.0971,145057.0555
000025.SZ,20050531,3.5155,75997.152,11831.292
000026.SZ,20050531,1.9056,98729.9276,24056.9996
000027.SZ,20050531,1.8102,751559.5825,303947.6131
000028.SZ,20050531,3.1686,116988.6564,22283.5536
000029.SZ,20050531,4.0128,397582.38,58101.12
000030.SZ,20050531,,38359.86,5354.58
000031.SZ,20050531,1.9378,215431.6982,75532.3232
000032.SZ,20050531,1.8478,108475.9624,39794.0942
000033.SZ,20050531,2.0423,89769.7283,20973.7283
000034.SZ,20050531,,51026.8616,13884.054
000035.SZ,20050531,1.3486,32564.3032,11984.4252
000036.SZ,20050531,0.9814,166784.9365,99120.9975
000037.SZ,20050531,2.1838,401659.0765,47532.217
000038.SZ,20050531,4.1001,50672.16,10718.4
000039.SZ,20050531,2.8177,2220680.343,667058.9482
000040.SZ,20050531,1.2158,101901.76,62235.7016
000042.SZ,20050531,0.8769,124520.7808,36051.3098
000043.SZ,20050531,2.4575,81366.0756,22306.3892
000045.SZ,20050531,3.4441,116924.148,15866.928
000046.SZ,20050531,0.9345,103394.1268,53593.1258
000048.SZ,20050531,17.4528,90658.3317,26503.0701
000049.SZ,20050531,5.6406,80181.8872,26208.0132
000050.SZ,20050531,2.1975,168086.82,46078.602
000055.SZ,20050531,3.4656,165094.8,23394.0
000056.SZ,20050531,3.9091,76431.8097,19106.9061
000058.SZ,20050531,1.971,281744.5948,33610.9803
000059.SZ,20050531,1.9654,291819.0942,74360.0
000060.SZ,20050531,2.0323,247104.0,117374.4
000061.SZ,20050531,0.986,140721.8294,86388.6643
000062.SZ,20050531,0.9994,123843.1991,58825.5191
000063.SZ,20050531,2.4655,2317244.785,729461.376
000065.SZ,20050531,1.6083,68710.9018,17596.8
000066.SZ,20050531,2.5253,379630.962,150083.28
000068.SZ,20050531,2.0834,447217.2242,128025.0
000069.SZ,20050531,4.314,857527.0283,286935.8123
