code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20151130,1.069,16798385.7872,13857960.0757
000002.SZ,20151130,1.8725,16651762.7221,14646936.6243
000004.SZ,20151130,40.4399,334563.1091,334159.8287
000005.SZ,20151130,13.3175,852158.9217,851608.4825
000006.SZ,20151130,3.5242,1498494.5011,1489051.014
000007.SZ,20151130,14.7841,504428.3528,449657.5094
000008.SZ,20151130,10.0926,2843130.8539,756059.1887
000009.SZ,20151130,7.1247,3184214.772,2979338.124
000010.SZ,20151130,4.6964,639991.118,369992.442
000011.SZ,20151130,4.207,834966.7079,246383.539
000012.SZ,20151130,2.6793,2064958.8822,1296039.3664
000014.SZ,20151130,6.7792,448188.9255,448188.9255
000016.SZ,20151130,5.5062,1781879.6019,887874.1408
000017.SZ,20151130,509.1839,633498.7911,348122.5929
000018.SZ,20151130,13.2546,1464959.7758,326883.6449
000019.SZ,20151130,5.3295,513040.6335,429838.0351
000020.SZ,20151130,28.6595,863641.7424,197260.2659
000021.SZ,20151130,4.2673,2170107.5604,2167976.184
000022.SZ,20151130,2.7185,1176049.0435,847917.999
000023.SZ,20151130,11.0311,423622.8007,423622.8007
000024.SZ,20151130,2.8642,9415100.0059,3751551.8762
000025.SZ,20151130,34.1377,2881550.5488,1737902.015
000026.SZ,20151130,3.0296,516489.7491,409057.2302
000027.SZ,20151130,1.9786,4123071.2609,1495025.9615
000028.SZ,20151130,4.5551,2398810.3029,1543026.8864
000029.SZ,20151130,6.5252,1390020.84,1225140.84
000030.SZ,20151130,2.6227,1192377.8904,517086.867
000031.SZ,20151130,4.4034,2599077.3771,2599060.8732
000032.SZ,20151130,6.4445,564695.976,564693.3546
000034.SZ,20151130,34.3532,660103.1912,627078.584
000035.SZ,20151130,5.6168,979079.8951,638013.8164
000036.SZ,20151130,4.4964,857646.7594,845157.9194
000037.SZ,20151130,6.914,828195.8069,465641.9457
000038.SZ,20151130,44.4878,493553.4017,193524.5558
000039.SZ,20151130,1.9747,5084586.8375,2379483.6364
000040.SZ,20151130,6.3638,821788.387,813029.637
000042.SZ,20151130,2.532,947175.8612,928838.599
000043.SZ,20151130,2.5164,822363.4259,822363.4259
000045.SZ,20151130,3.034,658478.4037,527233.0349
000046.SZ,20151130,4.9222,4990256.386,4981520.6512
000048.SZ,20151130,13.9998,948004.7958,936601.7928
000049.SZ,20151130,13.1563,1149364.9328,1149364.9328
000050.SZ,20151130,3.2617,2735411.8941,2279439.9593
000055.SZ,20151130,6.3853,819733.4271,455054.3173
000056.SZ,20151130,3.1071,1549509.5718,386250.093
000058.SZ,20151130,6.444,929986.8269,637898.5386
000059.SZ,20151130,1.3984,1205979.6729,905178.3263
000060.SZ,20151130,3.7119,2710469.2241,2525242.6507
000061.SZ,20151130,5.1625,2506416.0215,2374544.6657
000062.SZ,20151130,7.8505,2736675.8406,2530406.6762
000063.SZ,20151130,2.0988,7210586.5837,5877304.8749
000065.SZ,20151130,4.5673,837656.9894,773636.0221
000066.SZ,20151130,11.4448,2851021.2304,2850970.0514
000068.SZ,20151130,18.6666,1093245.2099,973785.2099
000069.SZ,20151130,1.9763,6000858.0612,2539770.6852
000070.SZ,20151130,6.6279,738746.0,704878.8602
000078.SZ,20151130,7.3114,1337969.6342,1299305.4204
000088.SZ,20151130,2.868,1547933.4,1547890.2002
000089.SZ,20151130,1.6072,1613955.6036,1613880.8952
000090.SZ,20151130,2.5978,1043730.6699,1043730.6699
000096.SZ,20151130,4.2542,877008.0,848518.528
000099.SZ,20151130,3.2991,921227.0384,921227.0384
000100.SZ,20151130,1.9669,4730900.5644,3481225.9471
