code,date,p2b,cur_tmv,cur_cmv
601328.SH,20110831,1.1954,29457548.24,15569509.39
601333.SH,20110831,1.0026,2450903.802,1860593.652
601369.SH,20110831,4.44,2127123.762,717926.2987
601377.SH,20110831,3.9863,3359400.0,401601.0
601390.SH,20110831,0.9843,6688168.6,5220253.14
601398.SH,20110831,1.6833,144494057.8,108561323.3
601518.SH,20110831,2.3084,394290.0,200328.8277
601519.SH,20110831,3.4044,1088370.0,172260.0
601558.SH,20110831,3.8656,5323009.6,556609.6
601566.SH,20110831,4.1616,1538317.05,322200.0
601567.SH,20110831,2.5838,488610.0,98088.0
601588.SH,20110831,1.1278,1063978.32,840560.0
601599.SH,20110831,3.0119,289380.0,72345.0
601600.SH,20110831,2.3959,12429004.37,8804499.648
601601.SH,20110831,2.2327,17819200.0,12863571.23
601607.SH,20110831,1.8291,4157055.692,1278431.46
601616.SH,20110831,3.3574,824815.2,167160.0
601618.SH,20110831,1.3041,6000540.0,1139000.931
601628.SH,20110831,2.285,45025675.07,33171883.29
601636.SH,20110831,3.5148,848360.0,170688.0
601666.SH,20110831,2.883,2949095.063,2857171.891
601668.SH,20110831,1.2819,10500000.0,4427741.466
601678.SH,20110831,3.1442,1071840.0,348348.0
601688.SH,20110831,1.7439,5779200.0,1828214.028
601699.SH,20110831,5.5245,7285231.944,7285231.944
601700.SH,20110831,2.0457,499150.8,124787.7
601717.SH,20110831,3.9096,2166500.0,1282568.0
601718.SH,20110831,1.7898,1623797.0,487097.0
601727.SH,20110831,2.7388,7604410.609,1447884.314
601766.SH,20110831,2.9034,6038400.0,4853160.0
601777.SH,20110831,2.1056,965716.7633,203000.0
601788.SH,20110831,1.8003,3992224.0,1276624.0
601789.SH,20110831,3.9228,449540.52,89760.0
601798.SH,20110831,2.9627,448000.0,89600.0
601799.SH,20110831,2.7674,455526.24,115440.0
601801.SH,20110831,3.0494,1070160.0,178281.6
601808.SH,20110831,2.4609,6567662.52,4252193.748
601818.SH,20110831,1.4375,12453915.32,4686802.12
