0,code,date,weight
time,,,
code,,,
weight,,,
,000601,2005/05/31,1.13452023548
,000016,2005/05/31,1.53820164477
,000733,2005/05/31,0.879791984514
,000426,2005/05/31,0.60317925991
,600321,2005/05/31,0.530087768739
,000993,2005/05/31,0.548600543441
,000961,2005/05/31,0.512561674587
,600322,2005/05/31,0.787864511646
,600390,2005/05/31,0.328483041443
,000078,2005/05/31,0.759985383814
,600296,2005/05/31,1.29560060965
,600369,2005/05/31,0.176105084438
,000615,2005/05/31,0.304259641093
,000780,2005/05/31,0.889204168878
,600789,2005/05/31,0.676905190679
,600744,2005/05/31,1.27507799715
,600212,2005/05/31,0.586962302134
,000692,2005/05/31,0.449459113809
,000666,2005/05/31,1.14132679569
,600854,2005/05/31,1.31133385937
,600702,2005/05/31,0.706112317878
,000596,2005/05/31,0.509318035392
,000722,2005/05/31,0.372806977296
,600068,2005/05/31,1.40800823113
,600810,2005/05/31,1.3876911702
,600727,2005/05/31,0.868768992585
,600762,2005/05/31,0.100190443149
,600215,2005/05/31,0.781892758297
,600742,2005/05/31,0.411551350081
,000017,2005/05/31,0.46640537105
,000030,2005/05/31,0.236186756928
,000034,2005/05/31,0.314179169516
,000529,2005/05/31,0.31249931894
,000536,2005/05/31,0.169663157026
,000555,2005/05/31,0.154170110607
,000557,2005/05/31,0.298652301966
,000560,2005/05/31,0.258185823434
,000583,2005/05/31,0.139781121858
,000592,2005/05/31,0.188519613652
,000613,2005/05/31,0.298161008937
,000620,2005/05/31,0.314671573907
,000622,2005/05/31,0.104726920173
,000736,2005/05/31,0.0646129528942
,000805,2005/05/31,0.0722215763367
,000887,2005/05/31,0.240928611278
,600053,2005/05/31,0.235039867779
,600090,2005/05/31,0.838165326662
,600137,2005/05/31,0.0882185631509
,600187,2005/05/31,0.24580167413
,600234,2005/05/31,0.093621176377
,600338,2005/05/31,0.342182661581
,600385,2005/05/31,0.125301381896
,600603,2005/05/31,0.251671596505
,600629,2005/05/31,0.108118031322
,600681,2005/05/31,0.162700019691
,600745,2005/05/31,0.14842070241
,600759,2005/05/31,0.179771511785
,600842,2005/05/31,0.292037852305
,600868,2005/08/31,1.49605606221
,600757,2005/08/31,0.690422637684
,600218,2005/08/31,0.43522048105
,000949,2005/08/31,0.670282956833
,600094,2005/08/31,0.835708792704
,600166,2005/08/31,0.915374876222
,000705,2005/08/31,0.237756650839
,000420,2005/08/31,0.623606929959
,000090,2005/08/31,0.61942646901
,600630,2005/08/31,0.705237475717
,600126,2005/08/31,1.639607857
,000698,2005/08/31,0.767939665941
,000831,2005/08/31,0.555413575469
,600568,2005/08/31,0.248054467837
,600976,2005/08/31,0.353363862832
,600991,2005/08/31,1.01119578123
,000856,2005/08/31,0.192669617302
,600581,2005/08/31,1.21832044715
,000709,2005/08/31,4.08398697911
,600555,2005/08/31,0.846348932092
,000868,2005/08/31,0.334401057687
,600052,2005/08/31,0.810986065974
,000821,2005/08/31,0.573069743542
,600074,2005/08/31,0.62314831981
,000727,2005/08/31,0.563728688012
,000511,2005/08/31,0.58955994736
,000553,2005/08/31,0.449340617654
,600080,2005/08/31,0.447030062061
,600435,2005/08/31,0.273887271365
,000636,2005/08/31,1.05397476543
,600219,2005/08/31,0.850301892709
,000836,2005/08/31,0.282080191566
,600102,2005/08/31,2.33280333032
,600311,2005/08/31,0.566632169742
,000707,2005/08/31,0.814995772239
,600805,2005/08/31,0.797611585349
,600101,2005/08/31,0.622171399878
,000993,2005/08/31,0.587748195199
,000818,2005/08/31,0.581650519398
,000301,2005/08/31,0.678973930677
,600839,2005/08/31,4.82655605382
,600282,2005/08/31,1.72279666945
,000875,2005/08/31,1.18803050176
,600001,2005/08/31,4.16533667044
,000687,2005/08/31,0.458242594793
,600354,2005/08/31,0.337038948373
,000629,2005/08/31,3.85892590553
,000883,2005/08/31,0.430216517128
,000800,2005/08/31,2.52693613462
,600372,2005/08/31,0.6111226191
,000796,2005/08/31,0.344372327772
,000737,2005/08/31,0.686789129786
,000799,2005/08/31,0.51330573647
,000976,2005/08/31,0.499335622451
,600163,2005/08/31,0.544122665019
,600641,2005/08/31,0.910313831279
,000601,2005/08/31,1.14013016661
,600569,2005/08/31,2.83734234062
,600881,2005/08/31,1.12423447376
,600776,2005/08/31,1.08497978074
,000426,2005/08/31,0.601202278723
,600539,2005/08/31,0.401260943639
,000722,2005/08/31,0.414839236254
,600039,2005/08/31,0.411593116522
,600466,2005/08/31,0.304983159548
,600483,2005/08/31,0.295351729309
,600220,2005/08/31,1.08851162683
,600207,2005/08/31,1.11045451519
,600322,2005/08/31,0.760735636312
,000961,2005/08/31,0.495463033719
,000717,2005/08/31,2.36245099114
,600462,2005/08/31,0.340375650772
,600296,2005/08/31,1.27071910663
,000548,2005/08/31,0.503844789341
,000078,2005/08/31,0.685624360788
,600369,2005/08/31,0.14689357463
,600777,2005/08/31,0.618219925852
,000733,2005/08/31,0.818887371606
,000615,2005/08/31,0.293869821322
,600390,2005/08/31,0.282538631206
,000573,2005/08/31,0.611507266135
,600321,2005/08/31,0.491226052397
,000666,2005/08/31,1.11476015183
,000958,2005/08/31,0.522040233604
,000692,2005/08/31,0.41966802129
,600702,2005/08/31,0.691295199283
,600744,2005/08/31,1.08484969699
,600707,2005/08/31,0.789431089727
,600091,2005/08/31,0.809410431629
,000780,2005/08/31,0.806147027809
,600212,2005/08/31,0.536429236495
,600789,2005/08/31,0.606763063767
,600130,2005/08/31,0.689443877158
,000016,2005/08/31,1.26775710076
,600810,2005/08/31,1.30766080329
,600854,2005/08/31,1.12621858011
,600727,2005/08/31,0.852327477374
,600068,2005/08/31,1.25525737746
,600215,2005/08/31,0.78565247747
,600742,2005/08/31,0.389328855803
,000017,2005/08/31,0.449341560535
,000030,2005/08/31,0.232863802379
,000034,2005/08/31,0.284584078487
,000035,2005/08/31,0.132168333474
,000517,2005/08/31,0.509776992288
,000529,2005/08/31,0.277602156699
,000536,2005/08/31,0.159708906288
,000555,2005/08/31,0.135365634535
,000557,2005/08/31,0.290975786472
,000560,2005/08/31,0.22840538509
,000583,2005/08/31,0.139948507082
,000592,2005/08/31,0.182842829387
,000613,2005/08/31,0.277520469863
,000620,2005/08/31,0.237525082567
,000622,2005/08/31,0.104035721507
,000631,2005/08/31,0.189997582455
,000736,2005/08/31,0.110300180033
,000805,2005/08/31,0.0762407480125
,000887,2005/08/31,0.217528938181
,600053,2005/08/31,0.198249329419
,600083,2005/08/31,0.244132871858
,600090,2005/08/31,0.683417208227
,600092,2005/08/31,0.21383334578
,600137,2005/08/31,0.095977194645
,600187,2005/08/31,0.258651550858
,600234,2005/08/31,0.0959179082982
,600286,2005/08/31,0.0823863752578
,600338,2005/08/31,0.287851700994
,600385,2005/08/31,0.123676478668
,600603,2005/08/31,0.234075822718
,600629,2005/08/31,0.126492244768
,600681,2005/08/31,0.145669159635
,600737,2005/08/31,1.15075489694
,600745,2005/08/31,0.149159552259
,600759,2005/08/31,0.166025192235
,600842,2005/08/31,0.3517842187
,600872,2005/11/30,0.64131954117
,600867,2005/11/30,0.626883652541
,600074,2005/11/30,0.596266040892
,000659,2005/11/30,0.93040852092
,000890,2005/11/30,0.457259442796
,000818,2005/11/30,0.555346909106
,600103,2005/11/30,0.763796878348
,600296,2005/11/30,1.35622361681
,000825,2005/11/30,2.5384873196
,600641,2005/11/30,0.923244215738
,000400,2005/11/30,0.892700263028
,600218,2005/11/30,0.394261385071
,000737,2005/11/30,0.679974415467
,600052,2005/11/30,0.743646365263
,000917,2005/11/30,0.877393983018
,000761,2005/11/30,2.46335217207
,000816,2005/11/30,0.474269639769
,000889,2005/11/30,0.354999938464
,600101,2005/11/30,0.592316852432
,600690,2005/11/30,2.61469997587
,600105,2005/11/30,0.475110225467
,600278,2005/11/30,0.519074758045
,000301,2005/11/30,0.640432141304
,000709,2005/11/30,3.82084103079
,600839,2005/11/30,4.54669644385
,000883,2005/11/30,0.411493190807
,000821,2005/11/30,0.525013877264
,600881,2005/11/30,1.12151159469
,600757,2005/11/30,0.611631668674
,600322,2005/11/30,0.775598340922
,600483,2005/11/30,0.301135724297
,000553,2005/11/30,0.414800655637
,000993,2005/11/30,0.544082265919
,000036,2005/11/30,0.782399993307
,000687,2005/11/30,0.415575216445
,600102,2005/11/30,2.16612261769
,600249,2005/11/30,0.473115013843
,600776,2005/11/30,1.02575840858
,600311,2005/11/30,0.506683650539
,000976,2005/11/30,0.462545793403
,600039,2005/11/30,0.410596244156
,600354,2005/11/30,0.282804093997
,600130,2005/11/30,0.696425300377
,000748,2005/11/30,0.421847174893
,600539,2005/11/30,0.391221057875
,600630,2005/11/30,0.607811115118
,000636,2005/11/30,0.934929270053
,000601,2005/11/30,1.08759334909
,000511,2005/11/30,0.522784037203
,600702,2005/11/30,0.729516316202
,600307,2005/11/30,1.68113534919
,000796,2005/11/30,0.318612774269
,600805,2005/11/30,0.697371855389
,600372,2005/11/30,0.547292689227
,600868,2005/11/30,1.24847730191
,600166,2005/11/30,0.751104486696
,600220,2005/11/30,1.03701088089
,600462,2005/11/30,0.315571656858
,000426,2005/11/30,0.56076267413
,000420,2005/11/30,0.517703647079
,600581,2005/11/30,1.03273217064
,600163,2005/11/30,0.487662732217
,000707,2005/11/30,0.692767826749
,600170,2005/11/30,1.36124273291
,600126,2005/11/30,1.3630306261
,600080,2005/11/30,0.3718394913
,600466,2005/11/30,0.276259741833
,600390,2005/11/30,0.268633015163
,000722,2005/11/30,0.374239225273
,600789,2005/11/30,0.619208285705
,000958,2005/11/30,0.499480192837
,000615,2005/11/30,0.275708187729
,600001,2005/11/30,3.50037592113
,000573,2005/11/30,0.566816015141
,600321,2005/11/30,0.455400235967
,000692,2005/11/30,0.393142354854
,600282,2005/11/30,1.41285660705
,000733,2005/11/30,0.7382392053
,000078,2005/11/30,0.62399984024
,600777,2005/11/30,0.556601849496
,000961,2005/11/30,0.429941128547
,000548,2005/11/30,0.433561578109
,000875,2005/11/30,0.904832463974
,600569,2005/11/30,2.34167425677
,000666,2005/11/30,1.01343714187
,600744,2005/11/30,0.998049368922
,000016,2005/11/30,1.21382790099
,000629,2005/11/30,3.02372336099
,600212,2005/11/30,0.495490752991
,600091,2005/11/30,0.73731941339
,600727,2005/11/30,0.871626548788
,600854,2005/11/30,1.09715907795
,600810,2005/11/30,1.23751477589
,600707,2005/11/30,0.647568416111
,000717,2005/11/30,1.75999325852
,600207,2005/11/30,0.797987323348
,600068,2005/11/30,1.15681014095
,000780,2005/11/30,0.656720479103
,600215,2005/11/30,0.715247099797
,600742,2005/11/30,0.34787940149
,000017,2005/11/30,0.569767700297
,000030,2005/11/30,0.255042448452
,000034,2005/11/30,0.29966675456
,000035,2005/11/30,0.135764507623
,000529,2005/11/30,0.319362601863
,000536,2005/11/30,0.167562891561
,000555,2005/11/30,0.134116021152
,000557,2005/11/30,0.424023392437
,000560,2005/11/30,0.247533775243
,000561,2005/11/30,0.4047345626
,000583,2005/11/30,0.139609553893
,000592,2005/11/30,0.200639985414
,000613,2005/11/30,0.307609243822
,000620,2005/11/30,0.207111677251
,000622,2005/11/30,0.0989937293836
,000631,2005/11/30,0.159752960678
,000736,2005/11/30,0.105943969171
,000805,2005/11/30,0.0902360438027
,000887,2005/11/30,0.278033923135
,600053,2005/11/30,0.258551441127
,600083,2005/11/30,0.233178113965
,600090,2005/11/30,0.640317484697
,600092,2005/11/30,0.289814776481
,600137,2005/11/30,0.0995061399787
,600187,2005/11/30,0.245123845641
,600234,2005/11/30,0.102558042722
,600286,2005/11/30,0.0776922440589
,600338,2005/11/30,0.271102411943
,600385,2005/11/30,0.123376936089
,600603,2005/11/30,0.215968319906
,600629,2005/11/30,0.133006741046
,600681,2005/11/30,0.152347787574
,600737,2005/11/30,1.29316529212
,600745,2005/11/30,0.141255519899
,600759,2005/11/30,0.164448450335
,600842,2005/11/30,0.391004045651
,600892,2005/11/30,0.0944315038344
,600668,2006/03/31,0.460847032657
,600029,2006/03/31,6.1046913315
,000553,2006/03/31,0.466251336227
,600166,2006/03/31,0.891815697644
,000993,2006/03/31,0.633093856936
,000917,2006/03/31,0.963134567567
,600805,2006/03/31,0.816485221462
,600220,2006/03/31,1.23141357288
,600462,2006/03/31,0.303801201565
,600170,2006/03/31,1.65961857328
,600052,2006/03/31,0.805607788859
,600094,2006/03/31,0.81913444632
,000795,2006/03/31,0.39565383483
,000573,2006/03/31,0.711088104502
,000889,2006/03/31,0.379557973887
,600189,2006/03/31,0.67272553238
,600105,2006/03/31,0.506860923334
,000659,2006/03/31,0.968346035813
,600626,2006/03/31,0.746086530107
,600757,2006/03/31,0.656277045474
,600960,2006/03/31,0.27794111831
,600676,2006/03/31,0.521056486942
,600630,2006/03/31,0.674236349811
,600545,2006/03/31,0.286391999515
,600282,2006/03/31,1.74348983449
,600810,2006/03/31,1.69215959752
,600483,2006/03/31,0.319276998567
,600516,2006/03/31,0.351156059314
,600163,2006/03/31,0.55955737741
,000158,2006/03/31,0.74530622589
,000156,2006/03/31,0.0678817302159
,600039,2006/03/31,0.444009824998
,000426,2006/03/31,0.626198338208
,000722,2006/03/31,0.437727607081
,600868,2006/03/31,1.3764510277
,600311,2006/03/31,0.539902441195
,000899,2006/03/31,0.724751891218
,600336,2006/03/31,0.583430845907
,000883,2006/03/31,0.422383135129
,600400,2006/03/31,0.524194565491
,600637,2006/03/31,1.73559702074
,600702,2006/03/31,0.778243988953
,600539,2006/03/31,0.411595419523
,000629,2006/03/31,3.81466145615
,600568,2006/03/31,0.225100825872
,000420,2006/03/31,0.559833434469
,000597,2006/03/31,0.420583998877
,600555,2006/03/31,0.777557433837
,000958,2006/03/31,0.562885014389
,600808,2006/03/31,8.71852965265
,600068,2006/03/31,1.61258740938
,000976,2006/03/31,0.471629903548
,600776,2006/03/31,1.0425508261
,000748,2006/03/31,0.426152018268
,600231,2006/03/31,1.11738589649
,000903,2006/03/31,0.425013632789
,600569,2006/03/31,2.78261728463
,000709,2006/03/31,3.85158346344
,000078,2006/03/31,0.724568322137
,000548,2006/03/31,0.506027838222
,600273,2006/03/31,0.281909660117
,000815,2006/03/31,0.354775667925
,000601,2006/03/31,1.08930423399
,000543,2006/03/31,1.08317685395
,000859,2006/03/31,0.44958780394
,600101,2006/03/31,0.563486499136
,600165,2006/03/31,0.299063755732
,000666,2006/03/31,1.17227035051
,000733,2006/03/31,0.826281462567
,600777,2006/03/31,0.631696515248
,600789,2006/03/31,0.662704109639
,600291,2006/03/31,0.307036451862
,600581,2006/03/31,1.05175530734
,000700,2006/03/31,0.387828923065
,600080,2006/03/31,0.384511490996
,600218,2006/03/31,0.363622099419
,600466,2006/03/31,0.285343561197
,600321,2006/03/31,0.490898613118
,000973,2006/03/31,0.606698942743
,000818,2006/03/31,0.491731033058
,000615,2006/03/31,0.270405645238
,600126,2006/03/31,1.28559963771
,000875,2006/03/31,0.896967376507
,600212,2006/03/31,0.523870546367
,000821,2006/03/31,0.446851260527
,600744,2006/03/31,1.04124794708
,600223,2006/03/31,0.642780192947
,600091,2006/03/31,0.766989155877
,600727,2006/03/31,0.902898199758
,000717,2006/03/31,2.00754298389
,000687,2006/03/31,0.346618042547
,000961,2006/03/31,0.404204653699
,600854,2006/03/31,1.09329677765
,600707,2006/03/31,0.658864245705
,600215,2006/03/31,0.777039667734
,600207,2006/03/31,0.819589238437
,000016,2006/03/31,1.10099559963
,600742,2006/03/31,0.397576276944
,000692,2006/03/31,0.308847361971
,000017,2006/03/31,0.596260139511
,000030,2006/03/31,0.235347154502
,000034,2006/03/31,0.273146214003
,000035,2006/03/31,0.125213823006
,000529,2006/03/31,0.236527705158
,000536,2006/03/31,0.164674894568
,000555,2006/03/31,0.131698805972
,000557,2006/03/31,0.480527653349
,000560,2006/03/31,0.278331695013
,000561,2006/03/31,0.415559098044
,000583,2006/03/31,0.112113508956
,000592,2006/03/31,0.164019484857
,000613,2006/03/31,0.358570291816
,000620,2006/03/31,0.205180731379
,000622,2006/03/31,0.123636252158
,000631,2006/03/31,0.140678711097
,000736,2006/03/31,0.125166876142
,000805,2006/03/31,0.0730930369531
,000887,2006/03/31,0.323530657148
,600053,2006/03/31,0.245640247666
,600083,2006/03/31,0.209680685417
,600090,2006/03/31,0.685319371907
,600092,2006/03/31,0.235181098204
,600137,2006/03/31,0.106595683497
,600187,2006/03/31,0.217292161828
,600234,2006/03/31,0.0845115582748
,600286,2006/03/31,0.0654365810529
,600338,2006/03/31,0.353735329832
,600385,2006/03/31,0.126452535009
,600603,2006/03/31,0.232213688816
,600629,2006/03/31,0.097114043894
,600681,2006/03/31,0.146362879857
,600737,2006/03/31,1.48700064345
,600745,2006/03/31,0.123321513346
,600759,2006/03/31,0.153745062616
,600766,2006/03/31,0.192646817421
,600892,2006/03/31,0.123906315929
,000971,2006/05/31,0.155974145734
,600010,2006/05/31,2.45827626436
,000543,2006/05/31,0.774161367429
,000711,2006/05/31,0.11372615007
,600960,2006/05/31,0.183310077361
,600466,2006/05/31,0.192694503196
,600019,2006/05/31,22.8355453528
,000860,2006/05/31,0.483606667239
,000795,2006/05/31,0.250385670897
,000798,2006/05/31,0.212662060287
,600894,2006/05/31,0.494849700883
,000687,2006/05/31,0.254384586255
,600359,2006/05/31,0.353532194635
,000958,2006/05/31,0.402788150253
,600285,2006/05/31,0.14413258671
,000890,2006/05/31,0.305332553566
,000709,2006/05/31,2.70896798034
,600777,2006/05/31,0.456581088272
,600291,2006/05/31,0.214277955726
,000859,2006/05/31,0.321078599975
,000666,2006/05/31,0.852964299207
,600221,2006/05/31,0.857878713606
,000980,2006/05/31,0.127315643925
,600398,2006/05/31,0.34057398402
,000722,2006/05/31,0.281917669168
,600180,2006/05/31,0.302226876542
,000949,2006/05/31,0.397652747321
,600390,2006/05/31,0.18269457157
,000659,2006/05/31,0.582183845145
,000601,2006/05/31,0.744279011613
,000700,2006/05/31,0.270475970255
,000426,2006/05/31,0.397404544959
,600050,2006/05/31,14.8161633202
,000615,2006/05/31,0.207019484401
,000530,2006/05/31,0.442025933893
,601607,2006/05/31,0.544668654503
,600987,2006/05/31,0.29470972391
,600282,2006/05/31,1.09133736464
,600566,2006/05/31,0.145493815618
,000800,2006/05/31,1.67772502609
,600789,2006/05/31,0.449856150554
,000875,2006/05/31,0.679046136835
,600808,2006/05/31,5.72553458409
,600676,2006/05/31,0.327560158348
,600707,2006/05/31,0.408171029246
,600322,2006/05/31,0.500247340561
,600189,2006/05/31,0.401242520715
,600400,2006/05/31,0.326868311042
,600702,2006/05/31,0.478471573565
,600630,2006/05/31,0.394300410408
,600690,2006/05/31,1.62344409499
,000780,2006/05/31,0.425784314497
,000737,2006/05/31,0.40828878814
,000761,2006/05/31,1.47466465057
,600626,2006/05/31,0.432482609618
,600545,2006/05/31,0.161723388047
,600223,2006/05/31,0.384281786143
,600080,2006/05/31,0.216942520902
,600483,2006/05/31,0.170580605527
,000973,2006/05/31,0.396985274132
,600273,2006/05/31,0.173014177246
,000158,2006/05/31,0.423063864068
,000932,2006/05/31,2.49568281849
,600218,2006/05/31,0.229721475496
,600170,2006/05/31,0.895709908432
,600068,2006/05/31,0.935806107008
,000748,2006/05/31,0.246754261911
,600311,2006/05/31,0.293986065902
,600868,2006/05/31,0.733318597259
,600744,2006/05/31,0.698078671391
,600163,2006/05/31,0.299214468874
,000818,2006/05/31,0.310550315769
,600215,2006/05/31,0.585178245653
,600727,2006/05/31,0.59820466779
,000821,2006/05/31,0.284917131758
,600307,2006/05/31,0.962136215679
,600854,2006/05/31,0.723139191986
,600231,2006/05/31,0.55699287286
,000717,2006/05/31,1.19344644944
,000692,2006/05/31,0.215954794389
,000961,2006/05/31,0.257729037528
,000420,2006/05/31,0.276617417588
,600126,2006/05/31,0.746750966282
,600581,2006/05/31,0.531582796371
,600772,2006/05/31,0.119071778884
,600839,2006/05/31,1.96794046548
,600810,2006/05/31,0.604008322783
,000016,2006/05/31,0.705427214056
,600569,2006/05/31,1.30995615532
,000732,2006/05/31,0.0792729867153
,600637,2006/05/31,0.747584588001
,600091,2006/05/31,0.388422020398
,600207,2006/05/31,0.414811108372
,600742,2006/05/31,0.196929305807
,000017,2006/05/31,0.326669494521
,000030,2006/05/31,0.150778022784
,000034,2006/05/31,0.158999927859
,000035,2006/05/31,0.0697721330006
,000403,2006/05/31,0.182779291246
,000536,2006/05/31,0.109575805455
,000555,2006/05/31,0.0845932208312
,000557,2006/05/31,0.250781489507
,000560,2006/05/31,0.152362904309
,000561,2006/05/31,0.225037167015
,000592,2006/05/31,0.0587957931778
,000613,2006/05/31,0.206381448879
,000633,2006/05/31,0.234122805795
,000688,2006/05/31,0.126810974404
,000736,2006/05/31,0.0922663960677
,000863,2006/05/31,0.0772714350097
,000925,2006/05/31,0.124496197139
,600053,2006/05/31,0.169825059869
,600083,2006/05/31,0.165495652483
,600092,2006/05/31,0.0828482384894
,600136,2006/05/31,0.10705367785
,600137,2006/05/31,0.073818030915
,600234,2006/05/31,0.0609207852564
,600242,2006/05/31,0.0945557798092
,600338,2006/05/31,0.279007754265
,600385,2006/05/31,0.095048001766
,600515,2006/05/31,0.148793785419
,600603,2006/05/31,0.136052337103
,600614,2006/05/31,0.25056022138
,600656,2006/05/31,0.125181093334
,600681,2006/05/31,0.09716170989
,600703,2006/05/31,0.0944218889804
,600711,2006/05/31,0.0879272674643
,600715,2006/05/31,0.0994520381462
,600728,2006/05/31,0.240283859443
,600745,2006/05/31,0.0657902074528
,600759,2006/05/31,0.0992252013172
,600766,2006/05/31,0.145783016848
,600807,2006/05/31,0.100474785419
,600892,2006/05/31,0.0883955305846
,600545,2006/08/31,0.165411198367
,600180,2006/08/31,0.277399897134
,600390,2006/08/31,0.16697175557
,600987,2006/08/31,0.278474250409
,000780,2006/08/31,0.418788630614
,600336,2006/08/31,0.281809853393
,000418,2006/08/31,0.331867737141
,600129,2006/08/31,0.334623687823
,600022,2006/08/31,1.10396239367
,600568,2006/08/31,0.123764890528
,600027,2006/08/31,3.49834944593
,600021,2006/08/31,1.69168409927
,000589,2006/08/31,0.287655485229
,000756,2006/08/31,0.366084254017
,600992,2006/08/31,0.194823441398
,600400,2006/08/31,0.304603069614
,000488,2006/08/31,1.51994754412
,600960,2006/08/31,0.150524114992
,000886,2006/08/31,0.58473937539
,000659,2006/08/31,0.502999320838
,600777,2006/08/31,0.381838723541
,000733,2006/08/31,0.492903332819
,600050,2006/08/31,12.6987240325
,000629,2006/08/31,2.19133608782
,600637,2006/08/31,0.683940570707
,600398,2006/08/31,0.293950204624
,600449,2006/08/31,0.150080566973
,600282,2006/08/31,0.913636872366
,600005,2006/08/31,5.01952833116
,600556,2006/08/31,0.23996851664
,000973,2006/08/31,0.368558883984
,000737,2006/08/31,0.370797518723
,000795,2006/08/31,0.192990450451
,600273,2006/08/31,0.159340555356
,600626,2006/08/31,0.38637466665
,600010,2006/08/31,1.90804649714
,600019,2006/08/31,18.7215610961
,600566,2006/08/31,0.122435335685
,000800,2006/08/31,1.33645422124
,600218,2006/08/31,0.210033085525
,600212,2006/08/31,0.331659730125
,000601,2006/08/31,0.60228620912
,600690,2006/08/31,1.3779819276
,000709,2006/08/31,2.07169598935
,600001,2006/08/31,2.59388183299
,600170,2006/08/31,0.80055669299
,000875,2006/08/31,0.559298906352
,000961,2006/08/31,0.270067948322
,000687,2006/08/31,0.193017306326
,000818,2006/08/31,0.285343673395
,600372,2006/08/31,0.286918873764
,000615,2006/08/31,0.162890799274
,600223,2006/08/31,0.314339626088
,600702,2006/08/31,0.394566775831
,000722,2006/08/31,0.209795031432
,600668,2006/08/31,0.207026601032
,600311,2006/08/31,0.260394565387
,600321,2006/08/31,0.268193511529
,000821,2006/08/31,0.256754481077
,000158,2006/08/31,0.354213499363
,000883,2006/08/31,0.208558382165
,000761,2006/08/31,1.2261979423
,000993,2006/08/31,0.276437335571
,600068,2006/08/31,0.784791679695
,600215,2006/08/31,0.512671601649
,000426,2006/08/31,0.292224837563
,000932,2006/08/31,2.01305050209
,600808,2006/08/31,4.1673733368
,600991,2006/08/31,0.42731011445
,600307,2006/08/31,0.848215960518
,600163,2006/08/31,0.242543719536
,000016,2006/08/31,0.673101427169
,000420,2006/08/31,0.232471882954
,600744,2006/08/31,0.523740384869
,000666,2006/08/31,0.553512498177
,600707,2006/08/31,0.279495397547
,600231,2006/08/31,0.495148483981
,000958,2006/08/31,0.246752684618
,000717,2006/08/31,1.01470833872
,600126,2006/08/31,0.616587329836
,000692,2006/08/31,0.179559164675
,600569,2006/08/31,1.13093467715
,600581,2006/08/31,0.429333672106
,600091,2006/08/31,0.356293951706
,600772,2006/08/31,0.0965264606741
,600742,2006/08/31,0.202099906489
,600810,2006/08/31,0.480823147013
,600839,2006/08/31,1.54404909466
,600207,2006/08/31,0.322683669026
,600854,2006/08/31,0.461440066577
,600727,2006/08/31,0.329911837183
,000017,2006/08/31,0.311985519608
,000030,2006/08/31,0.136295787125
,000034,2006/08/31,0.147835523235
