code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20120531,1.0465,8038536.803,4872307.756
000002.SZ,20120531,1.871,10170569.45,8937191.239
000004.SZ,20120531,10.4661,78854.1063,78759.056
000005.SZ,20120531,4.9831,322759.7633,322551.2815
000006.SZ,20120531,2.0788,605272.5043,595696.8108
000007.SZ,20120531,12.9548,362615.6199,290395.6199
000008.SZ,20120531,10.1154,74684.3529,74684.2617
000009.SZ,20120531,4.6626,1247818.605,1234876.717
000010.SZ,20120531,37.3508,185977.0717,85759.2152
000011.SZ,20120531,4.0669,461883.7963,112494.8809
000012.SZ,20120531,3.0733,2046280.862,1271774.533
000014.SZ,20120531,2.6715,149060.1332,149060.1332
000016.SZ,20120531,1.1518,462325.5183,230364.8102
000017.SZ,20120531,,176431.343,76120.8339
000018.SZ,20120531,8.7131,103515.1219,61028.9172
000019.SZ,20120531,3.2133,284771.6748,160299.7285
000020.SZ,20120531,7.8313,220582.5958,50382.2122
000021.SZ,20120531,1.9389,794205.2242,793372.5823
000022.SZ,20120531,1.8814,673778.0979,485705.3462
000023.SZ,20120531,3.0344,96435.5868,73473.5902
000024.SZ,20120531,2.1106,4327597.268,1724400.458
000025.SZ,20120531,9.2814,162567.8208,132319.3735
000026.SZ,20120531,3.1585,443827.6931,167344.8753
000027.SZ,20120531,1.1704,1723232.348,1723232.348
000028.SZ,20120531,4.9457,725848.3386,587579.6376
000029.SZ,20120531,2.668,413768.94,364688.94
000030.SZ,20120531,2130.0673,290727.36,136063.4416
000031.SZ,20120531,1.9406,874218.6293,874213.0781
000032.SZ,20120531,2.073,149266.0291,149237.0841
000033.SZ,20120531,5.6832,165030.4271,165030.4271
000034.SZ,20120531,21.6725,182924.4743,173772.2988
000035.SZ,20120531,,183758.036,104605.886
000036.SZ,20120531,2.2804,404599.5763,404599.5763
000037.SZ,20120531,1.5132,254968.5781,143352.1671
000039.SZ,20120531,2.1127,4001581.265,1851011.408
000040.SZ,20120531,2.1296,224465.628,221855.8312
000042.SZ,20120531,1.7881,495688.4928,495548.329
000043.SZ,20120531,1.4152,356824.3576,356820.5056
000045.SZ,20120531,1.9975,277967.0473,192671.4458
000046.SZ,20120531,2.6657,2128264.596,2123037.539
000048.SZ,20120531,8.942,323947.2283,314902.8532
000049.SZ,20120531,13.6699,479175.7183,479027.9794
000050.SZ,20120531,3.1175,409431.3375,409415.295
000055.SZ,20120531,3.3336,361046.0247,200747.4892
000056.SZ,20120531,,307715.3493,166063.6979
000058.SZ,20120531,3.6981,432424.2545,296604.5276
000059.SZ,20120531,1.3958,1052844.084,1052844.084
000060.SZ,20120531,3.5745,1939164.427,1937395.468
000061.SZ,20120531,2.9638,943420.2373,934197.0739
000062.SZ,20120531,2.7684,477536.0547,119521.2564
000063.SZ,20120531,2.1582,5252999.137,4264966.888
000065.SZ,20120531,3.9367,214092.1242,214092.1242
000066.SZ,20120531,1.9503,615471.157,266984.4326
000068.SZ,20120531,26.1037,610633.267,610630.9073
000069.SZ,20120531,2.7656,4493786.114,1902548.682
000070.SZ,20120531,2.4407,197750.0,188016.2396
000078.SZ,20120531,5.8275,476332.5811,475642.0726
000088.SZ,20120531,1.9377,821550.6,821479.3105
000089.SZ,20120531,1.0569,742016.7648,741990.9577
000090.SZ,20120531,1.2719,389054.741,389051.4447
000096.SZ,20120531,1.3175,237072.0,229370.752
000099.SZ,20120531,2.655,461726.4,461726.4
000100.SZ,20120531,1.685,1847815.706,1733356.411
000150.SZ,20120531,2.1527,151308.0,151308.0
000151.SZ,20120531,2.7037,234416.16,211102.8219
000153.SZ,20120531,2.5855,187726.6424,166814.6344
000155.SZ,20120531,1.4254,179070.0,179070.0
000157.SZ,20120531,2.2297,8360960.144,6807356.207
000158.SZ,20120531,1.2485,299046.176,299046.176
000159.SZ,20120531,2.1838,444572.7077,444572.7077
000301.SZ,20120531,1.5308,395926.8446,395926.8446
000338.SZ,20120531,2.3255,5554748.614,2304149.978
000400.SZ,20120531,2.9438,747087.2,523720.1905
000401.SZ,20120531,2.2596,2537385.647,2282659.186
000402.SZ,20120531,1.1288,2143172.505,2142830.824
000404.SZ,20120531,2.7006,157746.4719,110549.7945
000407.SZ,20120531,3.6264,447320.8783,444330.8498
000408.SZ,20120531,13.2099,222277.6215,222277.6215
000409.SZ,20120531,26.7038,112078.6928,110564.6082
000410.SZ,20120531,2.9833,462013.8387,456458.9705
000411.SZ,20120531,4.5412,188986.9008,185511.2081
000413.SZ,20120531,20.6482,519348.0,383502.4081
000415.SZ,20120531,1.4166,1009056.113,310397.0843
000416.SZ,20120531,4.8484,363268.2304,363137.955
000417.SZ,20120531,2.8179,693577.0152,638546.9432
000418.SZ,20120531,1.9918,709018.7834,242324.0881
000419.SZ,20120531,1.8295,301235.3881,301028.883
000420.SZ,20120531,2.5463,126337.993,106313.8757
000421.SZ,20120531,2.4757,209603.7236,209576.9555
000422.SZ,20120531,2.3727,1283949.398,1110649.221
000423.SZ,20120531,6.8291,2565072.468,2564137.895
000425.SZ,20120531,1.9806,3145706.185,1576628.985
000426.SZ,20120531,3.9728,629443.3419,421375.0211
000428.SZ,20120531,2.586,395409.3,395409.3
000429.SZ,20120531,1.0105,421134.4456,156701.5584
000430.SZ,20120531,10.7865,294526.6668,153624.9398
000488.SZ,20120531,0.7186,973285.6842,382823.5763
000501.SZ,20120531,3.1567,685292.8451,685226.2584
000502.SZ,20120531,7.2839,147855.6856,146663.3056
000503.SZ,20120531,4.3337,539293.3224,409692.2988
000504.SZ,20120531,14.4681,182582.306,181643.8856
000505.SZ,20120531,3.8989,133998.0569,113179.8157
000506.SZ,20120531,6.1742,762568.746,276208.5347
000507.SZ,20120531,2.0595,352242.3658,309608.5005
000509.SZ,20120531,,237259.3809,143109.4695
000510.SZ,20120531,3.8281,373428.7217,373390.465
000511.SZ,20120531,2.4956,394952.5478,394949.2461
000513.SZ,20120531,2.5363,750542.0604,450924.0997
000514.SZ,20120531,1.692,422652.5472,422652.5472
000516.SZ,20120531,3.1396,356709.8605,356611.4785
000517.SZ,20120531,3.114,738670.0165,107707.1672
000518.SZ,20120531,6.9831,496246.099,496236.204
000519.SZ,20120531,6.2481,210268.96,209437.36
000520.SZ,20120531,,188922.2448,187360.5006
000521.SZ,20120531,1.1669,330317.2064,231130.9981
000522.SZ,20120531,6.1285,881351.8816,881322.06
000523.SZ,20120531,2.6731,267098.1528,267034.2528
000524.SZ,20120531,3.3064,198210.2018,198208.5981
000525.SZ,20120531,2.3765,667536.8533,363766.1525
000526.SZ,20120531,5.3405,83593.548,83593.548
000527.SZ,20120531,2.0561,4274431.082,4274431.082
000528.SZ,20120531,1.643,1558460.358,1537663.331
000529.SZ,20120531,5.9283,465864.6833,204201.9477
000530.SZ,20120531,1.5186,260411.1414,160487.4521
000531.SZ,20120531,2.1526,442563.5017,436961.6094
000532.SZ,20120531,4.8085,309548.0893,307628.7544
000533.SZ,20120531,3.0442,312248.832,306769.999
000534.SZ,20120531,3.2206,330756.3174,141280.1333
000536.SZ,20120531,5.7929,1363860.856,279264.5689
000537.SZ,20120531,4.1635,410174.0648,410169.6248
000538.SZ,20120531,6.0546,3539370.51,3539263.039
000539.SZ,20120531,1.5334,1572167.54,1117619.571
000540.SZ,20120531,4.7964,1102336.196,1101766.232
000541.SZ,20120531,3.4713,988349.3825,622313.7907
000543.SZ,20120531,1.1396,427473.8752,427470.4632
000544.SZ,20120531,4.3766,302064.4347,302064.4347
000546.SZ,20120531,8.2455,133062.586,114796.9328
000547.SZ,20120531,2.3232,364872.7123,288904.5295
000548.SZ,20120531,1.7638,258094.5743,205659.0249
000550.SZ,20120531,2.6769,2084661.81,1247183.449
000551.SZ,20120531,2.0493,252850.816,244842.2674
000552.SZ,20120531,6.2037,333861.99,332295.0141
000553.SZ,20120531,3.1603,370608.0893,227063.7208
000554.SZ,20120531,3.4283,303861.3782,229194.6186
000555.SZ,20120531,,62351.8438,62351.8438
000557.SZ,20120531,,480293.7972,461717.7628
000558.SZ,20120531,4.3672,351690.1857,350575.3793
000559.SZ,20120531,2.4794,981450.3616,979569.9181
000560.SZ,20120531,1.4033,139026.7194,113568.0
000561.SZ,20120531,5.4265,438541.6999,194922.3188
000562.SZ,20120531,3.4554,2571719.332,2571654.397
000563.SZ,20120531,2.8554,853737.6264,529017.6264
000564.SZ,20120531,2.0751,181369.8531,158953.2244
000565.SZ,20120531,2.6843,140310.4424,140310.4424
000566.SZ,20120531,3.3843,454336.7773,387679.9252
000567.SZ,20120531,4.7487,94651.2,82435.7978
000568.SZ,20120531,6.5024,5514217.128,5514163.735
000570.SZ,20120531,2.1026,382295.916,280145.916
000571.SZ,20120531,2.8111,368032.0,367802.6655
000572.SZ,20120531,0.8851,577267.3855,576156.0827
000573.SZ,20120531,1.978,283353.7998,283140.0508
000576.SZ,20120531,13.3895,252154.694,199570.706
000581.SZ,20120531,2.7105,2231519.638,1341951.537
000582.SZ,20120531,2.8392,108723.7959,108377.3174
000584.SZ,20120531,1.7997,293986.8001,292690.1281
000585.SZ,20120531,7.4039,186901.18,130416.0893
000586.SZ,20120531,6.456,119159.04,119159.04
000587.SZ,20120531,8.7586,793916.996,356868.1878
000589.SZ,20120531,1.2423,269386.2715,269354.8381
000590.SZ,20120531,7.22,265561.1799,265448.1687
000591.SZ,20120531,4.8143,187847.5924,187846.6751
000592.SZ,20120531,5.0354,499970.1501,493443.0863
000593.SZ,20120531,4.819,161025.5653,160886.8377
000594.SZ,20120531,1.5315,473525.6898,408134.7916
000595.SZ,20120531,7.1679,147877.6058,147865.0536
000596.SZ,20120531,8.1873,2377495.6,1652350.0
000597.SZ,20120531,1.8177,288411.8383,285981.9402
000598.SZ,20120531,2.5554,972460.9431,565322.2928
000599.SZ,20120531,1.4931,226201.074,226193.1953
000600.SZ,20120531,1.283,366377.7085,366345.6955
000601.SZ,20120531,1.09,329496.3942,298741.9337
000602.SZ,20120531,3.0559,1139833.003,235954.5876
000603.SZ,20120531,32.4114,1281156.248,153703.6376
000605.SZ,20120531,21.3334,110751.3,49005.0
000606.SZ,20120531,5.0206,293917.6464,284795.2464
000607.SZ,20120531,6.5059,222893.5217,222893.5217
000608.SZ,20120531,1.4727,371957.0013,371957.0013
000609.SZ,20120531,2.426,240861.1818,235061.6535
000610.SZ,20120531,3.7284,173334.9008,171163.1856
000611.SZ,20120531,2.4143,151899.9944,150598.3576
000612.SZ,20120531,2.461,612224.5058,612213.3177
000613.SZ,20120531,15.4467,128163.2,91141.248
000615.SZ,20120531,1.7511,111553.9455,111542.8685
000616.SZ,20120531,1.3161,483895.9805,483895.9805
000617.SZ,20120531,4.6059,331245.1584,331243.17
000619.SZ,20120531,1.3257,269640.0,269640.0
000620.SZ,20120531,3.9943,1006721.509,132723.36
000623.SZ,20120531,1.8346,1698744.994,1569047.972
000625.SZ,20120531,1.7694,2550598.701,1852975.835
000626.SZ,20120531,5.6212,223155.0,222475.7448
000627.SZ,20120531,3.097,420966.4483,420966.4483
000628.SZ,20120531,9.2925,157367.16,134610.2647
000629.SZ,20120531,3.1157,4735813.406,2628337.9
000630.SZ,20120531,3.0253,3107632.262,3107570.964
000631.SZ,20120531,2.575,615805.2445,142487.1811
000632.SZ,20120531,3.1566,178759.5149,178582.6909
000633.SZ,20120531,12.8373,279972.3332,133176.7062
000635.SZ,20120531,1.3655,365826.7356,213697.8195
000636.SZ,20120531,2.7015,602527.7482,602500.8082
000637.SZ,20120531,3.5115,254738.9244,179577.894
000638.SZ,20120531,5.1987,105041.3,60023.6
000639.SZ,20120531,2.9539,277964.503,127591.7639
000650.SZ,20120531,6.329,749680.0444,569626.2025
000651.SZ,20120531,3.114,6857933.201,6771714.146
000652.SZ,20120531,2.9838,643350.1995,638047.7672
000655.SZ,20120531,3.0526,802518.63,559159.8333
000656.SZ,20120531,3.0214,1667139.133,311511.17
000659.SZ,20120531,1.9916,458995.7996,458995.7996
000661.SZ,20120531,8.7824,574159.764,574147.4131
000662.SZ,20120531,2.1857,156090.1464,156088.3025
000663.SZ,20120531,5.6957,198096.7936,163078.9466
000665.SZ,20120531,16.0253,285934.112,220975.6922
000666.SZ,20120531,2.2956,825998.4,311006.5195
000667.SZ,20120531,1.1315,593825.421,593825.421
