code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20110331,1.6722,5603902.129,4993416.486
000002.SZ,20110331,2.1601,9554837.679,8395313.386
000004.SZ,20110331,15.6692,110681.2695,110550.1285
000005.SZ,20110331,5.484,370305.1108,370065.9178
000006.SZ,20110331,2.4257,596447.5161,582101.1072
000007.SZ,20110331,,161844.6926,161844.6926
000008.SZ,20110331,11.6908,86763.479,86763.373
000009.SZ,20110331,7.9537,1984075.212,1951326.18
000010.SZ,20110331,46.7435,215086.5264,99182.3938
000011.SZ,20110331,5.7785,460691.8381,108016.9314
000012.SZ,20110331,6.6984,4276854.704,2628537.48
000014.SZ,20110331,3.9575,203117.1233,203116.1677
000016.SZ,20110331,1.5013,589946.625,293955.9049
000017.SZ,20110331,,325295.2887,68526.2733
000018.SZ,20110331,9.7769,142756.1485,84164.0623
000019.SZ,20110331,6.4665,192292.704,149283.5357
000020.SZ,20110331,10.0452,269852.6493,61635.7486
000021.SZ,20110331,3.3746,1411627.226,1410147.281
000022.SZ,20110331,3.2382,1049030.589,756213.0127
000023.SZ,20110331,4.1657,129737.0844,92350.3371
000024.SZ,20110331,1.6713,3043056.491,1212518.856
000025.SZ,20110331,13.7736,235701.312,191845.1621
000026.SZ,20110331,3.652,462343.8934,131093.4132
000027.SZ,20110331,1.5828,2169457.902,2169457.902
000028.SZ,20110331,7.6256,802496.079,649626.5545
000029.SZ,20110331,3.9619,517969.92,456529.92
000030.SZ,20110331,,261596.94,62341.8006
000031.SZ,20110331,2.3116,1182553.001,1182542.989
000032.SZ,20110331,3.2127,235425.8275,235380.1748
000033.SZ,20110331,7.6066,207193.8895,207193.8895
000034.SZ,20110331,48.393,319670.3632,181492.3618
000035.SZ,20110331,,136055.9499,77451.0519
000036.SZ,20110331,3.1861,475404.5022,475404.5022
000037.SZ,20110331,1.9819,335136.0034,188425.7073
000039.SZ,20110331,3.9387,6389750.522,2955113.196
000040.SZ,20110331,2.9816,255928.3834,237608.3147
000042.SZ,20110331,1.7816,400142.7398,399984.8186
000043.SZ,20110331,1.6782,331924.4647,249071.6823
000045.SZ,20110331,3.2453,436132.3163,253467.03
000046.SZ,20110331,2.5544,1993823.899,1982154.461
000048.SZ,20110331,,237978.1206,231328.8035
000049.SZ,20110331,22.6638,352745.5745,352636.8164
000050.SZ,20110331,5.9927,728133.15,395918.0554
000055.SZ,20110331,5.1061,515707.9493,237742.051
000056.SZ,20110331,22.5065,342617.7364,184401.8518
000058.SZ,20110331,3.9892,432424.2545,296604.5276
000059.SZ,20110331,2.1158,1391386.879,1391386.879
000060.SZ,20110331,7.2086,3300705.408,3297251.025
000061.SZ,20110331,4.1266,1283408.111,1084246.931
000062.SZ,20110331,3.5471,629600.6084,157581.0978
000063.SZ,20110331,3.724,8600195.052,6825476.022
000065.SZ,20110331,7.2714,349239.808,349239.808
