code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20140331,0.9149,10253843.07,6005246.319
000002.SZ,20140331,1.1589,8911109.856,7828033.819
000004.SZ,20140331,13.6879,107238.2255,107108.9611
000005.SZ,20140331,3.542,231326.4026,231176.9808
000006.SZ,20140331,1.7778,727647.3298,721312.2132
000007.SZ,20140331,9.4719,280622.916,224570.4426
000008.SZ,20140331,5.1176,288421.558,139940.9242
000009.SZ,20140331,4.0134,1322098.716,1308425.993
000010.SZ,20140331,5.9367,371660.106,171382.8427
000011.SZ,20140331,2.5363,471419.4618,139107.3372
000012.SZ,20140331,2.032,1635364.421,1026344.288
000014.SZ,20140331,3.2837,199688.1351,199688.1351
000016.SZ,20140331,1.3058,532155.9352,265162.4123
000017.SZ,20140331,,350105.9463,192389.7714
000018.SZ,20140331,11.8769,150029.2698,88452.0418
000019.SZ,20140331,2.1681,208247.1278,168263.8192
000020.SZ,20140331,7.7696,218317.306,49864.8082
000021.SZ,20140331,1.701,825376.5026,739304.1896
000022.SZ,20140331,2.3289,919433.079,662900.804
000023.SZ,20140331,3.5102,122383.0037,122383.0037
000024.SZ,20140331,1.2119,3238828.749,1290493.327
000025.SZ,20140331,11.1618,228432.0192,185928.4421
000026.SZ,20140331,1.7537,269438.7588,213394.114
000027.SZ,20140331,0.92,1501220.818,544342.7858
000028.SZ,20140331,3.8228,1595580.549,1026351.973
000029.SZ,20140331,2.4432,455247.0,401247.0
000030.SZ,20140331,2.3685,867528.3535,340486.2346
000031.SZ,20140331,1.3159,631178.5954,631174.5875
000032.SZ,20140331,2.359,209577.888,209543.85
000033.SZ,20140331,5.9433,155148.3656,155148.3656
000034.SZ,20140331,16.5343,175407.0302,166631.5109
000035.SZ,20140331,183.1229,228445.0318,228445.0318
000036.SZ,20140331,1.7667,328175.2119,328175.2119
000037.SZ,20140331,1.8366,248338.1896,139624.3329
000038.SZ,20140331,8.5634,130004.0253,37871.2293
000039.SZ,20140331,1.8918,3911059.799,1808654.415
000040.SZ,20140331,1.5471,195350.8394,193206.3935
000042.SZ,20140331,1.7792,545496.8051,545342.5572
000043.SZ,20140331,1.1604,376166.2386,376166.2386
000045.SZ,20140331,2.1691,498417.4994,282429.4994
000046.SZ,20140331,2.704,2497406.849,2491437.573
000048.SZ,20140331,8.7996,395848.6637,384796.852
000049.SZ,20140331,13.4515,718216.2556,718216.2556
000050.SZ,20140331,4.7607,707460.6,707432.88
000055.SZ,20140331,4.0238,467013.4114,259250.7052
000056.SZ,20140331,1.7776,397622.1312,214583.3856
000058.SZ,20140331,3.0445,380627.5199,261076.5806
000059.SZ,20140331,0.7365,528222.8015,528220.0981
000060.SZ,20140331,1.9918,1188253.947,1187142.531
000061.SZ,20140331,3.1551,1525570.754,1443521.936
000062.SZ,20140331,4.3342,846359.2924,846349.7749
000063.SZ,20140331,1.9283,4345052.175,3540122.869
000065.SZ,20140331,3.7936,303448.7839,303448.7839
000066.SZ,20140331,1.8952,508260.0522,508250.9284
000068.SZ,20140331,31.2773,612426.6099,612426.6099
000069.SZ,20140331,1.4048,3352160.839,1443626.745
000070.SZ,20140331,2.7619,279943.0,267102.4877
000078.SZ,20140331,4.0181,589029.6533,588268.2022
000088.SZ,20140331,2.3083,1097343.0,1097302.205
000089.SZ,20140331,0.8368,649057.6819,649035.1081
000090.SZ,20140331,1.1721,393954.4561,393950.0056
000096.SZ,20140331,1.7466,323664.0,313149.824
000099.SZ,20140331,1.8173,446398.6306,446398.6306
000100.SZ,20140331,1.5804,2159377.495,2058851.801
000150.SZ,20140331,3.46,248184.0,248184.0
000151.SZ,20140331,2.3484,228200.58,205505.3986
000153.SZ,20140331,2.1473,216626.0136,185884.5688
000155.SZ,20140331,1.9292,217140.0,217140.0
000156.SZ,20140331,16.1483,2928623.024,179575.5199
000157.SZ,20140331,0.9017,3752799.622,3049345.201
000158.SZ,20140331,1.7805,423409.129,423409.129
000159.SZ,20140331,1.6666,348825.9882,348825.9882
000301.SZ,20140331,1.3542,394708.6082,394708.6082
000333.SZ,20140331,2.3143,7601945.838,3093921.134
000338.SZ,20140331,1.2,3326851.239,1615825.827
000400.SZ,20140331,3.6333,2060348.801,1214426.094
000401.SZ,20140331,1.0288,1207380.531,1086250.969
000402.SZ,20140331,0.6861,1528675.304,1527318.518
000403.SZ,20140331,15.5128,489004.2126,292847.3359
000404.SZ,20140331,1.6393,315627.9095,279467.0106
000407.SZ,20140331,3.17,353182.2319,350826.2033
000408.SZ,20140331,8.763,155165.4225,155165.4225
000409.SZ,20140331,4.7662,484999.788,253776.8534
000410.SZ,20140331,1.7986,481481.186,339826.9039
000411.SZ,20140331,4.2738,227987.4907,223798.6522
000413.SZ,20140331,3.1986,1810515.0,567051.8644
000415.SZ,20140331,1.3829,1040787.437,357043.6792
000416.SZ,20140331,5.2546,413796.0223,413647.6266
000417.SZ,20140331,1.5394,452332.836,451417.1314
000418.SZ,20140331,1.4385,562281.6222,389170.4198
000419.SZ,20140331,1.6856,292991.051,292833.3008
000420.SZ,20140331,10.2897,125203.2206,105359.1572
000421.SZ,20140331,1.7147,164236.4747,164215.5003
000422.SZ,20140331,0.7399,465094.9568,452622.1571
000423.SZ,20140331,4.4583,2230213.441,2229406.778
000425.SZ,20140331,0.7431,1377922.447,1373152.483
000426.SZ,20140331,1.5176,414279.5024,319659.285
000428.SZ,20140331,3.1424,519783.498,519665.2333
000429.SZ,20140331,0.8602,364564.1469,135685.9024
000430.SZ,20140331,5.3924,234209.6588,122164.7656
000488.SZ,20140331,0.6289,883035.9692,493985.1699
000498.SZ,20140331,1.907,439094.5127,172754.4
000501.SZ,20140331,2.1207,587901.1158,587843.9922
000502.SZ,20140331,7.0862,142126.2778,140980.1025
000503.SZ,20140331,14.8511,1869550.184,1867771.314
000504.SZ,20140331,,211870.2527,210781.3007
000505.SZ,20140331,12.98,151494.6184,127958.0719
000506.SZ,20140331,2.4851,423632.099,423172.9982
000507.SZ,20140331,1.8243,431878.8827,420196.5266
000509.SZ,20140331,,308730.6858,197502.7484
000510.SZ,20140331,4.5862,404497.0167,404456.5107
000511.SZ,20140331,3.5306,593583.6537,593578.6915
000513.SZ,20140331,3.8691,1294078.824,777479.8503
000514.SZ,20140331,1.5375,409228.918,409228.918
000516.SZ,20140331,3.998,511521.94,505073.9683
000517.SZ,20140331,1.614,525347.21,110027.8199
000518.SZ,20140331,4.5984,343871.7781,343864.9215
000519.SZ,20140331,2.5519,882668.6382,227715.5296
000520.SZ,20140331,,170704.7427,169293.5952
000521.SZ,20140331,1.4233,453661.0878,317873.9411
000523.SZ,20140331,3.9736,409550.501,409377.173
000524.SZ,20140331,2.9949,191468.3582,191466.809
000525.SZ,20140331,2.2169,724348.5004,399804.4228
000526.SZ,20140331,9.4805,151314.9033,151314.9033
000528.SZ,20140331,0.7065,657141.4074,657039.2337
000529.SZ,20140331,5.1323,467032.264,453758.2344
000530.SZ,20140331,1.7773,328664.0615,202550.6956
000531.SZ,20140331,1.4875,370972.347,366276.6431
000532.SZ,20140331,7.5804,509478.9265,506652.7186
000533.SZ,20140331,2.6666,301195.776,298606.4104
000534.SZ,20140331,1.9495,228413.9642,96822.0944
000536.SZ,20140331,6.502,1548090.648,381493.0023
000537.SZ,20140331,2.3603,360953.177,360950.2202
000538.SZ,20140331,6.4592,5831838.424,5831645.728
000539.SZ,20140331,1.1651,2152616.434,1046823.734
000540.SZ,20140331,2.3057,690138.7485,685106.311
000541.SZ,20140331,3.5094,1011834.912,638109.5589
000543.SZ,20140331,1.0521,702467.128,683777.017
000544.SZ,20140331,3.5906,298291.9975,298291.9975
000545.SZ,20140331,3.9655,298997.4244,113110.8537
000546.SZ,20140331,5.9897,103737.9651,89497.7362
000547.SZ,20140331,2.9133,467531.8144,370189.5327
000548.SZ,20140331,1.8662,274568.6961,218785.6281
000550.SZ,20140331,2.2115,2029416.114,1214696.107
000551.SZ,20140331,2.8416,363673.0881,363673.0881
000552.SZ,20140331,2.4058,598117.535,294632.0882
000553.SZ,20140331,4.402,680636.0101,417022.3269
000554.SZ,20140331,3.6362,330305.0108,249140.3528
000555.SZ,20140331,5.1766,984461.594,206902.9934
000557.SZ,20140331,35.2952,480293.7972,461717.7628
000558.SZ,20140331,3.4137,305680.5378,305430.4907
000559.SZ,20140331,4.4156,1524753.24,1521799.969
000560.SZ,20140331,1.4371,148311.5696,80068.552
000561.SZ,20140331,4.5524,371211.2487,370053.6836
000562.SZ,20140331,2.2062,3265319.649,2892187.89
000563.SZ,20140331,2.454,861199.154,533641.154
000564.SZ,20140331,1.3073,216303.5081,153378.4136
000565.SZ,20140331,2.2871,136668.2677,136668.2677
000566.SZ,20140331,3.5169,512026.4062,489453.2412
000567.SZ,20140331,7.0181,131997.6,114962.6279
000568.SZ,20140331,2.2703,2401637.093,2398530.568
000570.SZ,20140331,2.5071,451344.9581,330744.9581
000571.SZ,20140331,1.5862,292217.408,291964.4523
000572.SZ,20140331,0.897,626606.4783,625512.0272
000573.SZ,20140331,1.6343,255952.5532,255759.4745
000576.SZ,20140331,4.31,435332.6815,251805.8089
000581.SZ,20140331,2.5064,2336260.272,1405010.42
000582.SZ,20140331,1.5046,847128.25,144219.7505
000584.SZ,20140331,2.1682,445682.3534,443716.606
000585.SZ,20140331,7.3381,205241.95,143213.9298
000586.SZ,20140331,6.1837,125929.44,125929.44
000587.SZ,20140331,6.4158,764945.9898,501033.5728
000589.SZ,20140331,1.1315,264497.2285,264466.3655
000590.SZ,20140331,10.4991,282960.7153,282840.2996
000591.SZ,20140331,4.9941,227119.8229,227119.8229
000592.SZ,20140331,6.1742,646571.5669,638337.1458
000593.SZ,20140331,2.7897,186160.2343,148411.2546
000594.SZ,20140331,0.829,252447.4497,252447.4497
000595.SZ,20140331,4.8021,132519.5,115994.6495
000596.SZ,20140331,2.5047,901947.6,687025.9881
000597.SZ,20140331,1.7097,257033.6985,254863.5443
000598.SZ,20140331,2.2315,1511026.613,875639.1772
000599.SZ,20140331,1.5254,237747.3005,237739.0197
000600.SZ,20140331,1.4689,501599.4064,501555.5781
000601.SZ,20140331,1.2335,477603.8377,439362.6793
000603.SZ,20140331,12.8725,595381.6384,105401.3668
000605.SZ,20140331,5.5123,192609.4059,138215.8227
000606.SZ,20140331,3.1646,289877.7504,249261.236
000607.SZ,20140331,5.594,207286.0979,207286.0979
000608.SZ,20140331,1.1034,323962.5495,323962.5495
000609.SZ,20140331,2.4187,251294.525,245016.1696
000610.SZ,20140331,2.8648,132411.3374,131053.6729
000611.SZ,20140331,2.8212,166703.8074,165275.3162
000612.SZ,20140331,1.663,732621.8303,527223.7039
000613.SZ,20140331,23.14,189332.0,135013.216
000615.SZ,20140331,2.5268,155794.5046,155790.9401
000616.SZ,20140331,1.103,467686.657,467686.0501
000617.SZ,20140331,3.3176,235494.6048,235494.6048
000619.SZ,20140331,1.0578,242640.0,242640.0
000620.SZ,20140331,3.1327,1025897.157,182689.7285
000622.SZ,20140331,7.6452,181146.276,116384.7336
000623.SZ,20140331,1.3499,1383696.256,1195031.585
000625.SZ,20140331,2.5407,4462382.005,3241860.83
000626.SZ,20140331,3.5307,149242.5,149093.2575
000627.SZ,20140331,2.5796,360054.9044,360054.9044
000628.SZ,20140331,6.627,139589.28,119407.216
000629.SZ,20140331,1.0982,1657821.017,920077.1731
000630.SZ,20140331,1.1512,1268073.183,1268048.17
000631.SZ,20140331,1.7732,533209.974,533209.974
000632.SZ,20140331,1.6323,201569.9738,201370.5864
000633.SZ,20140331,10.4057,231448.9302,231448.9302
000635.SZ,20140331,0.919,252168.8849,147314.8618
000636.SZ,20140331,1.8615,421366.8439,421348.0039
000637.SZ,20140331,3.3422,263056.9301,185441.662
000638.SZ,20140331,7.2541,153771.8,153771.8
000639.SZ,20140331,2.5433,280977.6683,134649.1253
000650.SZ,20140331,2.8472,513168.1276,513032.3468
000651.SZ,20140331,2.4398,8422023.229,8361392.379
000652.SZ,20140331,3.2955,633021.1825,628011.4346
000655.SZ,20140331,1.3479,406022.0369,406022.0369
000656.SZ,20140331,1.2849,995185.9038,358417.0765
000657.SZ,20140331,2.044,712265.7343,163209.4318
000659.SZ,20140331,1.7588,341996.8703,341996.8703
000661.SZ,20140331,10.603,1264674.869,1264647.664
000662.SZ,20140331,3.524,209944.1268,209941.6467
000663.SZ,20140331,7.3462,247367.5416,203640.7127
000665.SZ,20140331,1.9749,458349.6564,223959.4763
000666.SZ,20140331,1.33,680189.58,283481.168
000667.SZ,20140331,0.8522,458167.0274,458167.0274
000668.SZ,20140331,2.055,137884.5347,137736.3586
000669.SZ,20140331,3.7616,776683.5098,439900.0946
000670.SZ,20140331,19.2051,414302.2806,235405.9136
000671.SZ,20140331,3.5621,986610.2731,969195.11
000672.SZ,20140331,3.1097,395419.2573,102395.4299
000673.SZ,20140331,308.8385,259475.76,259475.76
000676.SZ,20140331,8.477,162641.3234,162342.4974
000677.SZ,20140331,4.5923,267833.1639,267823.5849
000678.SZ,20140331,1.8115,191798.6693,134581.0972
000679.SZ,20140331,1.3729,203504.4,203471.507
000680.SZ,20140331,0.7899,359828.4072,276477.6654
000681.SZ,20140331,25.8246,385773.75,275023.1666
000682.SZ,20140331,2.0961,300296.1009,300248.8419
000683.SZ,20140331,1.3327,291769.3135,291769.3135
000685.SZ,20140331,1.2946,821510.7918,690755.8484
000686.SZ,20140331,2.0798,1546161.165,1334690.429
000687.SZ,20140331,2.8178,400647.9164,371248.5721
000688.SZ,20140331,6.4525,626651.922,139181.9438
000690.SZ,20140331,1.9569,795968.3625,789534.6617
000691.SZ,20140331,11.5116,169393.48,152214.8212
000692.SZ,20140331,1.5182,180630.3789,180616.1931
000693.SZ,20140331,2.0852,625015.7115,82767.846
000695.SZ,20140331,5.9117,186381.7852,186024.2034
000697.SZ,20140331,10.5063,567691.6138,301014.6948
000698.SZ,20140331,0.8675,254457.4833,241432.2541
000700.SZ,20140331,2.4562,340566.0472,340566.0472
000701.SZ,20140331,2.671,280612.0,280606.0876
000702.SZ,20140331,2.5457,119985.5592,119984.0117
000703.SZ,20140331,1.4554,797129.0496,181972.0169
000705.SZ,20140331,2.203,257441.9919,210131.3625
000707.SZ,20140331,0.9654,176839.5365,176838.6202
000708.SZ,20140331,0.8561,268746.271,267381.6039
000709.SZ,20140331,0.481,2049391.315,982250.157
000710.SZ,20140331,12.4735,138952.8,138952.8
000711.SZ,20140331,2.7378,99435.2112,99435.2112
000712.SZ,20140331,5.4144,1200192.0,599946.9512
000713.SZ,20140331,2.1674,243583.9139,243581.9881
000715.SZ,20140331,2.5852,328948.074,327878.3661
000716.SZ,20140331,3.8318,314880.0,219005.2506
000717.SZ,20140331,1.0019,435514.3938,203044.5826
000718.SZ,20140331,1.9672,876529.6087,630564.5187
000719.SZ,20140331,2.7938,546569.3224,124148.39
000720.SZ,20140331,2.7564,215001.54,214998.8633
000721.SZ,20140331,2.9908,210102.5423,140716.1851
000722.SZ,20140331,1.4695,331409.0133,191440.9751
000723.SZ,20140331,3.4458,153838.3129,107370.1202
000725.SZ,20140331,1.1165,3042347.027,2589222.239
000726.SZ,20140331,1.4493,867866.8504,505740.2889
000727.SZ,20140331,5.287,184606.881,184085.9368
000728.SZ,20140331,1.0937,1696982.4,1696982.4
000729.SZ,20140331,1.6146,1895705.072,1686966.566
000731.SZ,20140331,1.5741,462540.7633,462433.8412
000732.SZ,20140331,3.3277,1012092.103,1011299.568
000733.SZ,20140331,1.7931,393573.88,393573.88
000735.SZ,20140331,3.2497,549202.368,549171.4145
000736.SZ,20140331,1.2175,196742.3519,84898.3932
000737.SZ,20140331,6.6668,227186.64,227174.7387
000738.SZ,20140331,2.9431,1295721.497,1066350.329
000739.SZ,20140331,3.6488,653995.4971,411776.1275
000748.SZ,20140331,5.8061,737228.5397,737228.5397
000750.SZ,20140331,3.647,2254912.643,572595.4461
000752.SZ,20140331,3.4151,266132.3174,266123.9841
000753.SZ,20140331,2.1245,174757.1963,174757.1963
000755.SZ,20140331,1.0248,160019.2358,160013.8773
000756.SZ,20140331,1.4659,257924.4361,173323.8941
000757.SZ,20140331,13.8024,165582.6317,141386.8127
000758.SZ,20140331,2.2906,963026.0493,881727.2282
000759.SZ,20140331,1.8768,531877.7915,531509.6796
000760.SZ,20140331,4.6732,756407.7362,324946.1113
