code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20071130,9.0022,7529024.109,5593077.536
000002.SZ,20071130,8.3054,21681180.15,16401325.37
000004.SZ,20071130,10.3783,75998.899,59087.2292
000005.SZ,20071130,6.8518,547685.8306,434336.4269
000006.SZ,20071130,5.0212,682668.6707,588478.9933
000007.SZ,20071130,,131695.3385,103068.5055
000008.SZ,20071130,9.5522,74021.474,48273.2153
000009.SZ,20071130,6.4815,1102631.548,666685.8775
000010.SZ,20071130,30.3043,228465.1142,105351.6336
000011.SZ,20071130,10.8416,619276.457,104460.2559
000012.SZ,20071130,5.9535,2216739.189,721015.5313
000014.SZ,20071130,7.8332,258989.4608,189003.5475
000016.SZ,20071130,1.3775,462927.5047,215507.9728
000017.SZ,20071130,,167322.118,26786.448
000018.SZ,20071130,5.9772,136328.7389,34462.1839
000019.SZ,20071130,10.2037,298171.9412,120173.4566
000020.SZ,20071130,7.9224,185187.4425,42274.8863
000021.SZ,20071130,3.6749,1262988.596,527557.2822
000022.SZ,20071130,6.337,1532603.386,278612.3916
000023.SZ,20071130,5.0494,145694.052,70803.0068
000024.SZ,20071130,6.6682,5053149.539,1896892.918
000025.SZ,20071130,18.0343,273810.0288,59677.7227
000026.SZ,20071130,5.0453,309154.3188,98623.5649
000027.SZ,20071130,4.6485,2454292.973,1221847.577
000028.SZ,20071130,10.4988,503108.8524,194379.3305
000029.SZ,20071130,6.4906,727383.54,193683.3572
000030.SZ,20071130,,84218.64,11755.92
000031.SZ,20071130,6.5277,2122065.967,1153013.259
000032.SZ,20071130,3.3024,209189.7808,123318.2186
000033.SZ,20071130,6.4027,196982.4259,94664.9751
000034.SZ,20071130,,285314.8298,77632.1801
000035.SZ,20071130,,70053.0635,35751.1131
000036.SZ,20071130,4.7471,883375.7416,603737.4075
000037.SZ,20071130,2.6042,424125.6825,125575.9907
000039.SZ,20071130,4.3228,6017015.075,2106873.98
000040.SZ,20071130,3.7622,373326.7244,314304.4035
000042.SZ,20071130,2.5162,478926.08,264062.904
000043.SZ,20071130,3.0576,415847.9299,194976.5472
000045.SZ,20071130,4.3398,172077.048,32825.5986
000046.SZ,20071130,9.1803,3521442.075,1041544.287
000048.SZ,20071130,,200073.5596,114743.084
000049.SZ,20071130,9.5504,139565.7422,65323.5877
000050.SZ,20071130,3.1362,478531.25,170802.1913
000055.SZ,20071130,5.4493,285558.8736,87293.8614
000056.SZ,20071130,16.4284,250722.8438,112469.9954
000058.SZ,20071130,5.7106,631763.2031,169214.5283
000059.SZ,20071130,3.6847,701029.0512,348696.8524
000060.SZ,20071130,7.4084,2723286.72,1857632.485
000061.SZ,20071130,6.5014,968770.9416,657961.5051
000062.SZ,20071130,2.8297,398213.3441,215037.6055
000063.SZ,20071130,4.1094,4692060.869,2381947.387
000065.SZ,20071130,5.6187,246092.2368,110248.1604
000066.SZ,20071130,2.7918,490127.4135,255577.0673
000068.SZ,20071130,4.3381,809549.6325,231750.0
000069.SZ,20071130,14.074,6695569.618,3245333.57
000070.SZ,20071130,3.5468,221000.0,109399.9239
000078.SZ,20071130,6.6139,477335.5392,312341.2215
000088.SZ,20071130,5.8474,1903605.0,620721.9376
000089.SZ,20071130,4.5827,1573573.738,713597.8968
000090.SZ,20071130,1.916,593019.2766,290087.8459
000096.SZ,20071130,3.6832,529056.0,185264.5094
000099.SZ,20071130,3.6888,480216.0,256216.1202
000100.SZ,20071130,3.8059,1246611.611,1099245.932
000150.SZ,20071130,7.174,324000.0,138582.95
000151.SZ,20071130,3.1929,293908.14,147597.4049
000153.SZ,20071130,2.6125,164065.8052,88535.2857
000155.SZ,20071130,3.205,529690.0,219877.7
000157.SZ,20071130,11.0483,3534804.0,1938280.644
000158.SZ,20071130,2.6033,410650.0,169885.7933
000159.SZ,20071130,4.1535,255690.375,140950.0
000301.SZ,20071130,5.3205,1204835.844,822980.8098
000338.SZ,20071130,7.9858,3977272.484,1340743.547
000400.SZ,20071130,3.3913,714934.08,499035.532
000401.SZ,20071130,5.9267,1559688.395,833608.7395
000402.SZ,20071130,7.056,2856818.405,1727000.636
000404.SZ,20071130,7.8278,303483.4388,148829.2281
000407.SZ,20071130,5.9633,384188.4136,318376.2091
000408.SZ,20071130,3.0087,110592.1575,63811.0654
000409.SZ,20071130,19.944,156293.223,100139.3392
000410.SZ,20071130,6.7459,868389.6473,479175.7043
000411.SZ,20071130,14.791,137493.2142,95585.3599
000413.SZ,20071130,11.4409,256610.0,60437.7158
000415.SZ,20071130,5.4304,234261.9505,151927.4929
000416.SZ,20071130,7.5763,486130.5455,376129.5688
000417.SZ,20071130,4.3067,323628.3817,202238.6758
000418.SZ,20071130,4.4806,609723.4128,222677.2055
000419.SZ,20071130,4.5453,317318.7442,194211.3589
000420.SZ,20071130,2.7956,352157.699,275202.8654
000421.SZ,20071130,5.9253,315812.3218,145912.0095
000422.SZ,20071130,5.1494,856414.9441,760411.3178
000423.SZ,20071130,11.4709,1394258.741,1071198.032
000425.SZ,20071130,9.2821,1095626.116,566606.1842
000426.SZ,20071130,2.381,312916.0978,164996.0897
000428.SZ,20071130,7.371,503655.76,244609.1968
000429.SZ,20071130,3.4044,1108777.854,368981.912
000430.SZ,20071130,,208018.8,84247.614
000488.SZ,20071130,2.8528,2405947.777,1132940.152
000498.SZ,20071130,,212550.0,131629.1292
000501.SZ,20071130,7.5384,740582.9414,623982.3205
000502.SZ,20071130,11.6054,254496.6002,118848.3578
000503.SZ,20071130,5.8655,816430.1694,601945.3224
000504.SZ,20071130,7.0378,314378.0661,113797.7554
000505.SZ,20071130,28.8887,635850.652,344234.3946
000507.SZ,20071130,3.5394,389847.0846,265030.7424
000509.SZ,20071130,23.8881,246009.7268,148492.4142
000510.SZ,20071130,3.647,430082.6713,350700.5227
000511.SZ,20071130,4.2693,548241.3024,462076.5952
000513.SZ,20071130,4.7018,879852.0108,365812.7403
000514.SZ,20071130,3.5137,627598.2398,107574.9774
000515.SZ,20071130,8.7895,319375.9745,195372.942
000516.SZ,20071130,3.3492,170971.4724,102691.1676
000518.SZ,20071130,5.6207,562137.6972,410632.5083
000519.SZ,20071130,3.6331,138012.8992,89514.4322
000520.SZ,20071130,5.5637,678095.9145,488588.7669
000521.SZ,20071130,2.9688,268040.631,112870.794
000522.SZ,20071130,7.1097,545978.494,331183.7349
000523.SZ,20071130,3.0039,133923.4721,73071.2415
000524.SZ,20071130,4.0252,220053.7751,106615.58
000525.SZ,20071130,5.4007,345254.2533,243470.3865
000526.SZ,20071130,5.0739,76282.7199,43498.364
000527.SZ,20071130,9.3777,4029239.662,2924702.139
000528.SZ,20071130,7.7385,1715015.93,954053.4396
000530.SZ,20071130,2.4385,375566.0682,169558.3871
000531.SZ,20071130,5.4189,397116.6774,176716.5956
000532.SZ,20071130,9.5548,479489.3009,388142.4283
000533.SZ,20071130,9.4159,514082.24,209073.2589
000534.SZ,20071130,4.727,338787.5355,257935.7109
000536.SZ,20071130,14.8695,58890.8342,21960.6542
000537.SZ,20071130,10.8696,588599.783,417029.6458
000538.SZ,20071130,11.6364,1435695.675,654386.578
000539.SZ,20071130,3.7116,3404037.12,963186.4307
000540.SZ,20071130,10.0451,352956.3833,121757.8662
000541.SZ,20071130,3.5487,925441.7137,526289.5472
000543.SZ,20071130,3.5393,1027328.717,322015.5478
000544.SZ,20071130,6.576,246555.7161,104443.6595
000546.SZ,20071130,13.2662,125943.3139,92966.0405
000547.SZ,20071130,5.0482,243377.2689,177845.5437
000548.SZ,20071130,4.8726,597561.3258,416369.517
000550.SZ,20071130,4.4333,1506308.43,353399.4155
000551.SZ,20071130,3.0823,216586.849,130343.6369
000552.SZ,20071130,8.9245,230697.39,119408.1507
000553.SZ,20071130,5.9858,555912.1339,222019.0896
000554.SZ,20071130,5.3675,526468.6832,397095.0683
000555.SZ,20071130,,74858.4637,60735.5479
000557.SZ,20071130,,428345.3992,397810.3915
000558.SZ,20071130,8.2286,138019.6314,82890.8488
000559.SZ,20071130,6.2184,1081994.67,539565.5887
000560.SZ,20071130,86.5783,223910.4,156438.0581
000561.SZ,20071130,,303714.6275,185197.0943
000562.SZ,20071130,9.1072,4949098.51,1673954.087
000563.SZ,20071130,15.6177,743707.029,447853.0828
000564.SZ,20071130,2.9828,179510.4558,141584.548
000565.SZ,20071130,8.8616,349475.3293,207729.5861
000566.SZ,20071130,5.7054,150345.3011,98004.4536
000567.SZ,20071130,14.062,161784.0,115259.6649
000568.SZ,20071130,23.12,5404420.772,2586756.357
000569.SZ,20071130,9.2102,591382.1376,275450.8391
000570.SZ,20071130,2.7827,432632.481,202681.717
000571.SZ,20071130,6.2634,622710.144,553116.1189
000572.SZ,20071130,5.0042,1095863.767,256076.1686
000573.SZ,20071130,2.6121,383617.4521,326135.8205
000576.SZ,20071130,4.0647,212765.6125,163932.9059
000578.SZ,20071130,20.6184,95113.6426,33006.6307
000581.SZ,20071130,3.9956,916150.7319,546148.7264
000582.SZ,20071130,9.8022,218300.3274,115974.144
000584.SZ,20071130,9.502,553412.6288,336073.3856
000585.SZ,20071130,5.7842,476860.02,206280.7634
000586.SZ,20071130,11.1415,270622.56,180801.1262
000587.SZ,20071130,,126283.873,56775.901
000589.SZ,20071130,1.816,213634.7346,142321.7536
000590.SZ,20071130,5.6036,167295.4222,118518.0138
000591.SZ,20071130,4.1688,144246.6549,65208.7511
000593.SZ,20071130,7.4788,148518.7253,98859.6721
000594.SZ,20071130,5.7141,509493.4733,299139.4795
000595.SZ,20071130,3.9808,175414.9312,101977.5485
000596.SZ,20071130,5.2941,438745.0,74213.25
000597.SZ,20071130,4.971,409232.0673,228926.4957
000598.SZ,20071130,5.3293,410150.3194,299063.1395
000599.SZ,20071130,2.7057,288033.0266,213149.0785
000600.SZ,20071130,3.7931,1073135.342,154040.1742
000601.SZ,20071130,1.8603,555331.0014,386401.8192
000602.SZ,20071130,10.1615,360744.75,260221.6209
000603.SZ,20071130,10.3751,91937.4375,37325.044
000605.SZ,20071130,42.0555,129209.85,43451.1
000606.SZ,20071130,3.7106,164895.2064,93156.1154
000607.SZ,20071130,4.1049,277031.7732,206012.0113
000608.SZ,20071130,3.9675,643318.4892,401383.4165
000609.SZ,20071130,9.6508,624361.0708,287281.2765
000610.SZ,20071130,3.8036,146577.1862,84919.7861
000611.SZ,20071130,3.8857,215868.3105,105844.5137
000612.SZ,20071130,11.9285,1805942.248,1068907.992
000613.SZ,20071130,33.1417,242126.5,38959.2518
000615.SZ,20071130,2.5102,153042.6995,103638.7141
000616.SZ,20071130,3.1237,682210.5848,454255.3578
000617.SZ,20071130,11.494,754311.168,301718.4325
000619.SZ,20071130,2.189,346680.0,237475.8
000623.SZ,20071130,9.4373,3441294.536,2884696.113
000625.SZ,20071130,4.4809,3368772.977,961431.1701
000626.SZ,20071130,8.1891,183667.5,59651.3474
000627.SZ,20071130,7.2152,551969.6978,344365.8444
000628.SZ,20071130,6.5928,219480.0,167826.01
000629.SZ,20071130,3.4958,3195628.782,1732480.219
000630.SZ,20071130,6.537,3030101.697,1305116.885
000632.SZ,20071130,5.401,313294.6706,258235.9268
000633.SZ,20071130,1234.0321,554553.1771,239807.9995
000635.SZ,20071130,9.2148,309454.8744,240724.9879
000636.SZ,20071130,3.1105,689082.4024,534591.1755
000637.SZ,20071130,7.998,592205.8404,202479.8225
000639.SZ,20071130,6.6628,85179.109,58990.742
000650.SZ,20071130,13.5559,308154.3374,119995.2138
000651.SZ,20071130,7.8766,3162039.66,1979854.353
000652.SZ,20071130,12.1323,1982538.869,1337476.723
000655.SZ,20071130,12.8635,962156.8501,463476.4087
000656.SZ,20071130,6.1943,252042.1818,164227.5775
000657.SZ,20071130,8.0397,402637.4876,260587.6982
000659.SZ,20071130,3.4762,688295.6,447740.073
000661.SZ,20071130,5.0538,162844.9468,113799.5914
000662.SZ,20071130,2.8783,255590.415,127381.7979
000663.SZ,20071130,4.0025,224455.63,148873.5101
000665.SZ,20071130,12.4157,139683.5172,59039.8649
000666.SZ,20071130,1.8644,547646.6,206192.7507
000667.SZ,20071130,8.4874,1147909.668,724926.111
000668.SZ,20071130,5.6725,264168.5601,89730.0723
000669.SZ,20071130,5.8767,62718.39,43258.0919
000671.SZ,20071130,6.9395,157035.6018,73955.4371
000673.SZ,20071130,18.5595,201629.52,83004.8404
000676.SZ,20071130,4.1436,183718.6322,101207.0896
000677.SZ,20071130,6.3648,645817.8892,357867.6934
000678.SZ,20071130,3.9207,195400.7883,140582.3536
000679.SZ,20071130,5.2597,312206.4,179975.9205
000680.SZ,20071130,6.0783,1143350.837,900849.2064
000681.SZ,20071130,4.4852,123225.0,80393.7266
000682.SZ,20071130,4.3412,563422.0003,454607.5052
000683.SZ,20071130,14.8183,804804.0,376981.5192
000685.SZ,20071130,14.2019,520727.13,365259.7733
000686.SZ,20071130,12.106,2475882.755,645262.0253
000687.SZ,20071130,3.6478,329140.8,154496.2281
000690.SZ,20071130,4.4129,1494793.14,598334.4089
000691.SZ,20071130,7.2599,294175.7,244315.162
000692.SZ,20071130,2.2503,227786.0972,147786.1224
000695.SZ,20071130,5.9478,203487.1457,126862.6786
000697.SZ,20071130,2.4924,116819.5865,69798.6113
000698.SZ,20071130,3.6756,580809.02,385195.8729
000700.SZ,20071130,3.1527,289882.8968,173555.9123
000701.SZ,20071130,3.4042,196764.75,141236.9595
000702.SZ,20071130,3.3102,166379.9754,123635.1249
000703.SZ,20071130,6.584,124050.42,95228.0311
000705.SZ,20071130,2.0682,96503.6072,76431.6399
000707.SZ,20071130,2.9577,477141.8464,356035.2522
000708.SZ,20071130,3.8358,601757.9547,242155.4024
000709.SZ,20071130,3.7965,3875367.598,1890804.721
000710.SZ,20071130,15.6684,167680.8,75855.3627
000711.SZ,20071130,3.3359,111127.1616,81178.2975
000712.SZ,20071130,11.8583,530957.9727,229626.1596
000713.SZ,20071130,3.3345,164025.0,110285.627
000715.SZ,20071130,4.9608,405953.73,202234.8383
000716.SZ,20071130,4.3759,121216.4858,75808.8915
000717.SZ,20071130,2.1259,1555996.75,1051329.934
000718.SZ,20071130,20.0338,1352673.888,534621.5801
000719.SZ,20071130,,104664.9316,39779.5008
000720.SZ,20071130,4.1775,538799.04,452205.9266
000721.SZ,20071130,4.655,163213.8713,73534.2728
000722.SZ,20071130,3.2518,213700.1966,145495.5954
000723.SZ,20071130,16.0912,558257.1808,300692.1482
000725.SZ,20071130,7.4008,2963458.068,711973.703
000726.SZ,20071130,5.3206,1128739.373,404529.0325
000727.SZ,20071130,2.4947,251410.1492,181765.2613
000728.SZ,20071130,4.7293,4951586.2,421937.6368
000729.SZ,20071130,3.1898,1741714.303,763313.4629
000731.SZ,20071130,4.1891,558571.2,300110.7936
000733.SZ,20071130,1.6041,300104.56,191673.8377
000735.SZ,20071130,3.7132,443586.528,419985.7754
000736.SZ,20071130,,52404.0,20644.0
000737.SZ,20071130,3.0857,459860.88,332456.9763
000738.SZ,20071130,5.6017,253000.8,116761.5292
000739.SZ,20071130,3.0334,213347.3551,168324.2703
000748.SZ,20071130,5.1814,453178.3518,334793.3524
000750.SZ,20071130,2.6513,73979.7456,42036.8
000751.SZ,20071130,5.2174,1678521.536,1037447.173
000752.SZ,20071130,3.683,185949.7362,94793.8058
000753.SZ,20071130,4.1234,179027.2818,122092.9326
000755.SZ,20071130,5.2287,1114112.422,576138.4865
000756.SZ,20071130,2.215,321033.6067,83883.9231
000758.SZ,20071130,12.6067,1952068.8,1246830.224
000759.SZ,20071130,5.5616,529721.7968,502068.177
000760.SZ,20071130,7.4797,205879.3002,124833.3329
000761.SZ,20071130,2.5053,4133248.0,211899.0776
000762.SZ,20071130,9.066,511049.8625,372264.9238
000766.SZ,20071130,4.6979,266266.6517,168844.5935
000767.SZ,20071130,4.1498,1399177.325,424364.008
000768.SZ,20071130,10.0246,2059603.2,1266263.085
000776.SZ,20071130,7.5234,194236.0363,98309.0778
000777.SZ,20071130,10.8517,567672.0,299447.5004
000778.SZ,20071130,2.7674,1286095.673,695080.2303
000779.SZ,20071130,5.0848,130508.714,106863.6618
000780.SZ,20071130,7.3462,1254696.923,484034.937
000782.SZ,20071130,2.3402,223695.8273,178439.4276
000783.SZ,20071130,,1142899.89,231660.0
000785.SZ,20071130,4.2226,211277.448,124935.8567
000786.SZ,20071130,3.4319,570548.8,299971.4058
000788.SZ,20071130,5.2361,146677.1625,85201.0218
000789.SZ,20071130,3.8371,354339.0732,143784.2623
000790.SZ,20071130,5.764,223453.08,113962.3541
