code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20060331,2.4716,1239488.709,897763.5717
000002.SZ,20060331,3.0891,2566919.439,1882333.027
000004.SZ,20060331,3.874,34682.3705,17204.4352
000005.SZ,20060331,1.5215,126141.7142,66563.0315
000006.SZ,20060331,1.6243,163566.602,122127.8656
000007.SZ,20060331,6.7488,47098.7218,26095.9952
000008.SZ,20060331,4.6315,31302.6134,17998.1537
000009.SZ,20060331,2.3509,281890.1523,170439.6939
000010.SZ,20060331,2.9263,41752.9552,19253.4517
000011.SZ,20060331,4.4898,282819.1694,47706.2586
000012.SZ,20060331,2.3747,587953.1488,93073.6687
000014.SZ,20060331,1.82,56387.8058,36123.3725
000016.SZ,20060331,0.6087,195645.5644,91079.4424
000017.SZ,20060331,,105954.6937,16962.192
000018.SZ,20060331,3.1475,84571.178,10115.6
000019.SZ,20060331,4.0963,98238.4675,21572.1776
000020.SZ,20060331,3.509,83815.7232,16646.9106
000021.SZ,20060331,2.6598,739528.4899,202387.3399
000022.SZ,20060331,4.3806,926525.48,122883.618
000023.SZ,20060331,2.2563,52172.3462,22748.5001
000024.SZ,20060331,2.2453,847787.0606,335799.5698
000025.SZ,20060331,2.8672,64762.7904,14111.3356
000026.SZ,20060331,2.1539,113439.6895,27641.2495
000027.SZ,20060331,2.2549,918706.4336,371545.5623
000028.SZ,20060331,3.5495,139752.459,26619.516
000029.SZ,20060331,3.82,388477.44,84017.5872
000030.SZ,20060331,,41820.9,5837.7
000031.SZ,20060331,3.2757,381435.3444,168361.9666
000032.SZ,20060331,1.5258,89652.7632,43389.9035
000033.SZ,20060331,2.3589,104155.9027,24334.9027
000034.SZ,20060331,,48537.7464,13206.7831
000035.SZ,20060331,,22250.3424,8188.6464
000036.SZ,20060331,1.457,247255.2966,168985.025
000037.SZ,20060331,1.6837,249324.5291,36421.8318
000038.SZ,20060331,4.191,50129.244,10603.56
000039.SZ,20060331,1.9538,1847541.503,554973.6572
000040.SZ,20060331,1.219,100492.9799,78335.8614
000042.SZ,20060331,1.4105,213840.4947,61911.1917
000043.SZ,20060331,3.1145,102264.8964,28035.77
000045.SZ,20060331,3.915,131876.712,17896.032
000046.SZ,20060331,1.5632,172928.8734,109355.4821
000048.SZ,20060331,13.9868,78153.7342,30387.1406
000049.SZ,20060331,5.2097,81002.8627,33882.1568
000050.SZ,20060331,2.1851,167290.2,45860.22
000055.SZ,20060331,3.2369,154720.8,21924.0
000056.SZ,20060331,4.4412,89244.0783,29945.4443
000058.SZ,20060331,1.6289,220022.1965,26247.7501
000059.SZ,20060331,1.6241,263300.41,92588.34
000060.SZ,20060331,3.3712,485136.0,294557.7612
000061.SZ,20060331,1.2321,173673.222,106095.3649
000062.SZ,20060331,1.0971,133847.999,63577.799
000063.SZ,20060331,3.0098,2939014.814,1152563.822
000065.SZ,20060331,1.7581,76995.1949,26786.989
000066.SZ,20060331,2.1203,374587.5555,148089.42
000068.SZ,20060331,1.4077,286879.2387,82125.0
000069.SZ,20060331,4.8773,1284553.26,566294.4446
000070.SZ,20060331,1.1216,85750.0,33133.8
000078.SZ,20060331,0.8106,128754.9,62229.6
000088.SZ,20060331,2.3931,809250.0,263845.3675
000089.SZ,20060331,1.8085,542280.672,245859.1052
000090.SZ,20060331,1.0331,122838.5323,59839.8594
000096.SZ,20060331,1.3612,169488.0,59351.2051
000099.SZ,20060331,1.701,204926.4,98594.496
000100.SZ,20060331,1.4795,605201.4877,232688.6509
000150.SZ,20060331,1.4308,67392.0,26208.0
000151.SZ,20060331,0.963,84058.32,39660.6
000153.SZ,20060331,1.0235,60842.1528,31588.1046
000155.SZ,20060331,1.4191,218550.0,79794.0
000156.SZ,20060331,0.871,12062.5,5187.5
000157.SZ,20060331,2.8807,478101.0,159367.0
000158.SZ,20060331,0.8721,132440.0,54053.4179
000159.SZ,20060331,1.2305,74042.4813,30170.0
000301.SZ,20060331,1.0815,148333.6188,49112.6188
000400.SZ,20060331,1.0834,205779.968,139380.9818
000401.SZ,20060331,1.9068,408214.7403,148796.5583
000402.SZ,20060331,2.6238,556461.4877,310962.84
000403.SZ,20060331,0.9634,51439.0883,24662.1137
000404.SZ,20060331,1.0802,56344.4288,20624.984
