code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20131130,1.1746,11148410.5044,7583226.55
000002.SZ,20131130,1.4133,9648023.0728,8475248.5262
000004.SZ,20131130,13.4092,105054.8317,104928.1992
000005.SZ,20131130,3.724,243212.7395,243055.6399
000006.SZ,20131130,2.0794,781647.1316,773516.7499
000007.SZ,20131130,11.0389,327046.954,261721.6022
000008.SZ,20131130,5.4696,305119.6482,148042.7672
000009.SZ,20131130,3.7279,1228021.4827,1215321.6764
000010.SZ,20131130,7.0827,443404.6202,204466.2395
000011.SZ,20131130,2.5427,472611.42,139419.5591
000012.SZ,20131130,2.6665,1901007.373,1194135.6964
000014.SZ,20131130,4.0535,230549.0287,230549.0287
000016.SZ,20131130,1.1788,480385.1089,239366.069
000017.SZ,20131130,,231014.7898,122772.1956
000018.SZ,20131130,13.9608,164068.0853,96728.8394
000019.SZ,20131130,2.0215,195702.1201,158127.4445
000020.SZ,20131130,6.8123,191416.9895,43720.636
000021.SZ,20131130,1.6837,804778.8716,720846.3257
000022.SZ,20131130,2.6773,1042582.9514,751523.3314
000023.SZ,20131130,3.1918,111282.5045,111282.5045
000024.SZ,20131130,1.4096,3766040.0031,1500598.8358
000025.SZ,20131130,8.4709,173361.6192,141104.8061
000026.SZ,20131130,2.0318,306751.7065,115660.4846
000027.SZ,20131130,0.9326,1485362.8517,538592.686
000028.SZ,20131130,5.3039,1124935.2576,910651.5257
000029.SZ,20131130,2.3682,391512.42,345072.42
000030.SZ,20131130,2.2267,815580.5479,112832.6997
000031.SZ,20131130,1.4974,718237.712,718233.1513
000032.SZ,20131130,2.4507,217728.1392,217692.7775
000033.SZ,20131130,5.4764,142960.4897,142960.4897
000034.SZ,20131130,16.472,156792.4066,148948.1669
000035.SZ,20131130,497.5002,214651.4112,214651.4112
000036.SZ,20131130,1.8695,347281.303,347281.303
000037.SZ,20131130,1.8411,248940.9521,139963.227
000038.SZ,20131130,8.0817,122690.6975,31724.5475
000039.SZ,20131130,1.9041,3831187.9174,1772192.5585
000040.SZ,20131130,1.5877,198168.3996,195842.5626
000042.SZ,20131130,2.1292,615898.9389,615724.7836
000043.SZ,20131130,1.4451,413516.0779,413510.1259
000045.SZ,20131130,1.6947,382423.996,216701.496
