code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20051130,2.2659,1136360.135,823067.3876
000002.SZ,20051130,2.1808,1469608.404,1056766.217
000004.SZ,20051130,4.2117,37705.5311,18704.0954
000005.SZ,20051130,1.3164,109133.8427,57588.2407
000006.SZ,20051130,1.035,104226.1603,64858.6922
000007.SZ,20051130,6.8928,48103.8774,26652.9219
000008.SZ,20051130,5.1674,36237.3783,17362.9619
000009.SZ,20051130,1.8791,225320.3599,136235.8098
000010.SZ,20051130,2.9882,42635.0599,19660.2148
000011.SZ,20051130,4.173,249227.6205,42039.998
000012.SZ,20051130,1.8147,436649.1433,69122.0683
000014.SZ,20051130,1.7766,55043.1045,27765.2955
000016.SZ,20051130,0.6705,215511.114,80263.136
000017.SZ,20051130,,101160.3636,16194.672
000018.SZ,20051130,2.9931,86262.6016,10317.912
000019.SZ,20051130,3.5547,84594.2359,18576.0418
000020.SZ,20051130,3.3492,79001.9823,15690.8381
000021.SZ,20051130,2.0219,562158.9215,153846.4715
000022.SZ,20051130,3.9959,822718.5195,109115.864
000023.SZ,20051130,2.3943,55363.7398,18430.2976
000024.SZ,20051130,1.6525,606446.2186,200219.5978
000025.SZ,20051130,3.3528,74675.4624,11625.5304
000026.SZ,20051130,1.9788,104214.9236,25393.4996
000027.SZ,20051130,1.8682,761179.5452,307838.1426
000028.SZ,20051130,3.2731,126209.4372,24039.8928
000029.SZ,20051130,4.3274,440072.1,64310.4
000030.SZ,20051130,,45281.94,6320.82
000031.SZ,20051130,2.0903,248072.8646,86976.6146
000032.SZ,20051130,1.7107,100519.7648,36875.3861
000033.SZ,20051130,2.0917,92359.2396,21578.7396
000034.SZ,20051130,,53204.8374,14476.6661
000035.SZ,20051130,,24104.5376,8871.0336
000036.SZ,20051130,0.818,138912.5213,82556.3025
000037.SZ,20051130,2.2055,326587.7348,38648.2994
000038.SZ,20051130,4.5315,54201.114,11464.86
000039.SZ,20051130,1.668,1573234.031,472575.8216
000040.SZ,20051130,1.145,94388.2662,57646.8941
000042.SZ,20051130,1.0662,161637.552,46797.3734
000043.SZ,20051130,2.8472,93487.3917,25629.4301
000045.SZ,20051130,3.9441,132857.208,18029.088
000046.SZ,20051130,0.9023,99820.7318,51740.8987
000048.SZ,20051130,15.1058,84406.0329,24675.2721
000049.SZ,20051130,5.9954,90033.5866,29428.1104
000050.SZ,20051130,1.984,151888.88,41638.168
000055.SZ,20051130,3.5532,169837.2,24066.0
000056.SZ,20051130,4.2983,86372.3629,21591.9084
000058.SZ,20051130,1.6504,222926.7799,26594.2551
000059.SZ,20051130,1.3541,219527.5458,77195.82
000060.SZ,20051130,1.9549,266976.0,162098.572
000061.SZ,20051130,1.1716,167082.9435,102069.4247
000062.SZ,20051130,0.9276,114108.7992,54201.6792
000063.SZ,20051130,2.7219,2657874.971,836690.688
000065.SZ,20051130,1.8083,78782.0032,27408.628
000066.SZ,20051130,1.9542,345244.0995,136488.78
000068.SZ,20051130,1.2963,264872.0642,75825.0
000069.SZ,20051130,4.8532,1194545.635,422991.4752
000070.SZ,20051130,1.3276,101500.0,28420.0
000078.SZ,20051130,0.6975,110789.1,53546.4
000088.SZ,20051130,3.5552,1121745.0,292825.0
000089.SZ,20051130,1.9819,594269.232,213984.0
000090.SZ,20051130,0.8596,102209.1605,38088.96
000096.SZ,20051130,1.7089,212784.0,54808.0
000099.SZ,20051130,1.4623,176164.8,64209.6
000100.SZ,20051130,1.4795,605201.4877,232688.6509
000150.SZ,20051130,1.2508,66744.0,25956.0
000151.SZ,20051130,1.2655,108920.64,38640.0
000153.SZ,20051130,1.3646,81122.8704,31200.0
000155.SZ,20051130,1.5586,252390.0,69810.0
000156.SZ,20051130,1.303,18045.5,7760.5
000157.SZ,20051130,1.7046,282906.0,94302.0
000158.SZ,20051130,0.8734,128570.0,38870.0
000159.SZ,20051130,1.0762,66140.0355,26950.0
000301.SZ,20051130,0.8303,113706.6005,37647.6005
000400.SZ,20051130,0.8437,158495.968,107354.1018
000401.SZ,20051130,1.3357,285942.8724,104227.7779
000402.SZ,20051130,2.8641,610867.9945,341366.385
000403.SZ,20051130,1.2845,68585.4511,32882.8183
000404.SZ,20051130,1.1103,57909.5518,21197.9002
000406.SZ,20051130,1.2457,228245.3102,166674.4018
000407.SZ,20051130,1.2999,75326.7054,45335.4291
000408.SZ,20051130,1.0275,43478.88,15431.364
000409.SZ,20051130,2.731,27762.612,12194.7883
000410.SZ,20051130,2.3879,242052.7051,96114.688
000411.SZ,20051130,5.8877,51286.2367,14031.1749
000413.SZ,20051130,1.8219,109538.0,12895.597
000415.SZ,20051130,1.7589,66223.1189,27251.9422
000416.SZ,20051130,2.1351,140437.9594,77319.698
000417.SZ,20051130,1.1654,78345.2623,28290.8908
000418.SZ,20051130,1.0513,121944.6826,24048.0
000419.SZ,20051130,1.1422,70203.262,26143.262
000420.SZ,20051130,0.7692,91916.5638,47201.7146
000421.SZ,20051130,1.7211,58445.0426,22515.9943
000422.SZ,20051130,1.1052,133967.3788,76894.0744
000423.SZ,20051130,2.0321,202720.9283,142664.5613
000425.SZ,20051130,1.693,192961.0175,75622.399
000426.SZ,20051130,0.7741,99561.5511,32757.1685
000428.SZ,20051130,1.2684,63432.28,22328.28
000429.SZ,20051130,1.5132,563188.7511,122989.7984
000430.SZ,20051130,2.0058,46450.8,18812.574
000488.SZ,20051130,1.0681,567131.0846,151236.5797
000498.SZ,20051130,1.6061,75270.0,33582.0
000501.SZ,20051130,1.8457,168913.7805,68061.8207
000502.SZ,20051130,2.138,62734.4107,23035.0794
000503.SZ,20051130,4.4291,627677.5064,252876.9432
000504.SZ,20051130,2.8334,127122.1516,35396.4203
000505.SZ,20051130,4.5172,58158.2232,17464.4969
000506.SZ,20051130,1.3152,38112.5667,22079.9655
000507.SZ,20051130,1.063,110054.177,62383.0084
000509.SZ,20051130,1.219,43751.7299,26408.7119
000510.SZ,20051130,1.2703,134020.0959,85190.8268
000511.SZ,20051130,0.7948,92818.5702,61420.9774
000513.SZ,20051130,1.1685,137715.9669,52052.5395
000514.SZ,20051130,2.1596,62238.955,15264.8496
000515.SZ,20051130,1.7748,60842.4336,25945.92
000516.SZ,20051130,1.7438,72099.1977,24030.3258
000517.SZ,20051130,1.068,61359.8712,29301.9798
000518.SZ,20051130,1.3958,151344.7646,102368.448
000519.SZ,20051130,1.894,59667.231,25360.0041
