code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20140831,0.9683,11710517.16,6858383.419
000002.SZ,20140831,1.3065,10045704.73,8820784.738
000004.SZ,20140831,16.9911,121850.1685,121703.291
000005.SZ,20140831,3.938,235898.0706,235745.6958
000006.SZ,20140831,1.8667,724947.3397,718987.7658
000007.SZ,20140831,7.0094,265841.1328,236890.9253
000008.SZ,20140831,4.4568,255025.3776,123737.2382
000009.SZ,20140831,5.8817,1967343.098,1946997.464
000010.SZ,20140831,7.0747,434583.5733,264678.3541
000011.SZ,20140831,2.6523,468439.5663,138228.024
000012.SZ,20140831,1.9048,1527446.972,958837.6683
000014.SZ,20140831,3.9214,247088.8541,247088.8541
000016.SZ,20140831,1.3543,557439.362,277760.6265
000017.SZ,20140831,400.5632,355619.4258,195419.5316
000018.SZ,20140831,13.8692,176584.6197,104108.1529
000019.SZ,20140831,2.5687,239960.9066,201045.1373
000020.SZ,20140831,8.2647,227378.4653,51934.4241
000021.SZ,20140831,1.9669,941605.9923,843412.9792
000022.SZ,20140831,2.2247,874944.3816,630824.9587
000023.SZ,20140831,4.559,158598.3823,158598.3823
000024.SZ,20140831,1.1238,3114324.462,1240794.941
000025.SZ,20140831,11.66,229313.1456,186645.6203
000026.SZ,20140831,2.13,338173.1361,267831.388
000027.SZ,20140831,1.0322,1717946.359,622927.4838
000028.SZ,20140831,3.9454,1758764.924,1131319.788
000029.SZ,20140831,2.367,449177.04,395897.04
000030.SZ,20140831,2.256,902593.1223,345220.8733
000031.SZ,20140831,1.7266,926816.8456,926810.9604
000032.SZ,20140831,2.3729,203989.1443,203956.5326
000033.SZ,20140831,6.4108,164371.623,164371.623
000034.SZ,20140831,16.1445,251297.4188,238725.1442
000035.SZ,20140831,6.6868,637993.0789,212572.9204
000036.SZ,20140831,2.0224,378750.1589,378747.6314
000037.SZ,20140831,1.7817,271845.9308,152841.1994
000038.SZ,20140831,10.8395,160700.7567,46813.4367
000039.SZ,20140831,1.8129,3799703.345,1759202.106
000040.SZ,20140831,1.657,207560.2669,205281.7931
000042.SZ,20140831,1.7182,562738.144,562579.0208
000043.SZ,20140831,1.1799,363493.9717,363493.9717
000045.SZ,20140831,2.2923,519184.8952,415702.9698
000046.SZ,20140831,2.7609,2410817.925,2404269.283
000048.SZ,20140831,9.6899,395848.6637,384796.852
000049.SZ,20140831,13.0516,776847.5483,776847.5483
000050.SZ,20140831,10.3502,1561926.0,1561864.8
000055.SZ,20140831,5.4774,645644.149,358413.0495
000056.SZ,20140831,1.6736,358124.9984,193268.1021
000058.SZ,20140831,3.2725,421437.0684,289073.0086
000059.SZ,20140831,1.2812,822346.8614,822342.6528
000060.SZ,20140831,2.5376,1565772.128,1564329.322
000061.SZ,20140831,3.6067,1735994.306,1642628.41
000062.SZ,20140831,5.166,1084460.37,1084460.37
000063.SZ,20140831,2.0294,4798807.624,3910601.196
000065.SZ,20140831,4.7085,387704.9177,387704.9177
000066.SZ,20140831,3.5181,853718.0565,853702.7313
000068.SZ,20140831,43.8086,732580.5861,732580.5861
000069.SZ,20140831,1.5393,3890168.356,1665168.28
000070.SZ,20140831,2.6675,277233.0,264512.9546
000078.SZ,20140831,4.1067,602932.2165,602152.7933
000088.SZ,20140831,2.1454,1052672.4,1052633.266
000089.SZ,20140831,0.8735,686865.7908,686827.25
000090.SZ,20140831,1.3901,454180.3127,454180.3127
000096.SZ,20140831,2.0038,380160.0,367810.56
000099.SZ,20140831,2.0994,528716.1668,528716.1668
000100.SZ,20140831,1.3981,2363103.318,2034045.653
000150.SZ,20140831,3.3351,267948.0,267948.0
000151.SZ,20140831,4.0437,392173.5,353170.7563
000153.SZ,20140831,2.7027,277181.4122,237846.5376
000155.SZ,20140831,5.0158,250040.0,250040.0
000156.SZ,20140831,18.2732,3618924.927,221903.0309
000157.SZ,20140831,0.862,3567856.725,2898922.505
000158.SZ,20140831,1.6344,391060.384,391060.384
000159.SZ,20140831,1.9601,406081.5641,406081.5641
000301.SZ,20140831,1.3112,392272.1353,392272.1353
000333.SZ,20140831,2.596,9274778.638,3764106.269
000338.SZ,20140831,1.2968,4094586.141,1988708.71
000400.SZ,20140831,4.2716,2086229.202,1229674.76
000401.SZ,20140831,0.965,1118444.019,1006236.947
000402.SZ,20140831,0.8946,1958520.636,1956782.339
000403.SZ,20140831,11.9448,479736.5742,319472.5037
000404.SZ,20140831,1.6796,344168.7311,304737.9637
000407.SZ,20140831,3.3994,383696.138,381138.2138
000408.SZ,20140831,7.514,149110.1865,149109.6546
000409.SZ,20140831,4.877,531798.0131,310649.9186
000410.SZ,20140831,2.076,557262.8036,537828.8872
000411.SZ,20140831,4.7421,272381.7791,267377.2796
000413.SZ,20140831,3.5184,2188872.0,1631078.759
000415.SZ,20140831,1.6311,1527675.293,1092759.022
000416.SZ,20140831,5.5613,439857.7255,439641.6801
000417.SZ,20140831,1.5352,478069.0146,477280.3214
000418.SZ,20140831,1.8437,745070.586,515682.4604
