code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20101130,1.777,5711937.556,5089697.5
000002.SZ,20101130,2.2206,8939105.907,7850392.967
000004.SZ,20101130,15.2888,107994.0156,107866.0586
000005.SZ,20101130,5.2132,352018.4387,351791.0577
000006.SZ,20101130,2.5015,523413.1264,509742.9097
000007.SZ,20101130,,162769.5194,162769.5194
000008.SZ,20101130,12.4406,91329.9779,91329.8663
000009.SZ,20101130,7.7294,1870637.157,1838728.437
000010.SZ,20101130,46.7435,215086.5264,99182.3938
000011.SZ,20101130,5.4945,438044.6326,102706.914
000012.SZ,20101130,7.6976,4589553.543,2816613.077
000014.SZ,20101130,3.8737,196460.8521,196459.9278
000016.SZ,20101130,1.6055,630881.6969,314352.8452
000017.SZ,20101130,,310960.2421,65506.4715
000018.SZ,20101130,9.3947,137174.4507,80873.2874
000019.SZ,20101130,6.6867,198841.9352,154367.9324
000020.SZ,20101130,10.7198,287974.9679,65774.9804
000021.SZ,20101130,4.4148,1695271.949,1693494.632
000022.SZ,20101130,2.8982,905248.2769,652564.8862
000023.SZ,20101130,3.7068,115445.1917,82176.9844
000024.SZ,20101130,1.5585,2740811.603,1092141.574
000025.SZ,20101130,13.2201,226229.2032,184135.4967
000026.SZ,20101130,5.8947,447027.1722,142627.7244
000027.SZ,20101130,1.7175,2350062.519,638767.1919
000028.SZ,20101130,10.6665,1042812.679,844164.6322
000029.SZ,20101130,3.722,486608.46,428888.46
000030.SZ,20101130,,261596.94,62341.8006
000031.SZ,20101130,2.3009,1177111.806,1177101.84
000032.SZ,20101130,3.2795,240315.9782,240269.3772
000033.SZ,20101130,7.0745,192700.1993,192700.1993
000034.SZ,20101130,81.4714,324681.9926,184337.7068
000035.SZ,20101130,,99454.3493,56615.2673
000036.SZ,20101130,2.9978,447307.3094,447307.3094
000037.SZ,20101130,1.9605,331519.4278,186392.3364
000039.SZ,20101130,3.1756,4973355.823,2300063.104
000040.SZ,20101130,2.8836,229161.5616,212757.5368
000042.SZ,20101130,1.7944,403016.2963,402857.241
000043.SZ,20101130,1.4929,265450.6436,199190.6153
000045.SZ,20101130,3.8735,524301.0407,304708.0499
000046.SZ,20101130,2.6362,2057626.263,404776.9559
000048.SZ,20101130,,194602.7982,189165.4255
000049.SZ,20101130,25.2309,392699.6892,392578.6125
000050.SZ,20101130,7.9368,963570.525,523850.531
000055.SZ,20101130,5.333,531855.3606,245186.0291
000056.SZ,20101130,14.1772,215820.4568,116157.7107
000058.SZ,20101130,4.2175,448120.2347,307370.5722
000059.SZ,20101130,2.2577,1387785.36,1140076.347
000060.SZ,20101130,6.9885,3043631.237,3040445.897
000061.SZ,20101130,4.989,1551617.351,1310835.062
000062.SZ,20101130,3.5103,612926.8634,153356.99
000063.SZ,20101130,3.5547,7616906.084,6038208.88
000065.SZ,20101130,7.6138,342742.3232,342742.3232
000066.SZ,20101130,3.9824,1299769.196,563627.3295
000068.SZ,20101130,30.6187,579249.7657,393318.7324
000069.SZ,20101130,3.0463,3601567.025,1513124.759
000070.SZ,20101130,3.5939,263500.0,250529.8565
000078.SZ,20101130,12.7599,857398.6459,856155.7307
000088.SZ,20101130,1.8901,791820.0,258316.1089
000089.SZ,20101130,1.6945,958367.8944,370321.9963
000090.SZ,20101130,1.5227,537005.1355,512833.7856
000096.SZ,20101130,2.1372,361680.0,349877.2198
000099.SZ,20101130,3.9558,618374.4,329929.6349
000100.SZ,20101130,1.5007,1504528.843,994524.1738
000150.SZ,20101130,2.4175,177228.0,177228.0
000151.SZ,20101130,4.9375,433610.7,390486.9117
000153.SZ,20101130,4.2575,301090.6536,267550.3416
000155.SZ,20101130,2.0515,352970.0,352970.0
000157.SZ,20101130,4.6892,7120435.121,6041670.349
000158.SZ,20101130,2.3649,554241.831,554241.831
000159.SZ,20101130,6.3239,714010.7123,714010.7123
000301.SZ,20101130,2.7681,705358.9017,705358.9017
000338.SZ,20101130,6.6733,10912898.45,4526749.357
000400.SZ,20101130,5.8097,1365561.92,953184.27
000401.SZ,20101130,3.261,2540754.436,2539655.334
000402.SZ,20101130,1.268,2000899.754,2000475.174
000404.SZ,20101130,4.9297,281087.3348,196987.9055
000407.SZ,20101130,4.1457,423998.466,421154.1963
000408.SZ,20101130,24.4669,318656.7945,318656.7945
000409.SZ,20101130,33.8273,128016.4886,126121.1299
000410.SZ,20101130,4.8334,722203.4504,710486.1524
000411.SZ,20101130,11.1471,232551.3895,228274.4942
000413.SZ,20101130,23.2711,471090.0,347867.2286
000415.SZ,20101130,12.9456,315352.6257,315309.624
000416.SZ,20101130,5.6606,402094.8495,401950.65
000417.SZ,20101130,8.2755,966641.442,964521.8071
000418.SZ,20101130,5.157,1092573.241,696136.0342
000419.SZ,20101130,4.5451,364705.9461,364449.311
000420.SZ,20101130,3.4225,274614.9189,231082.9737
000421.SZ,20101130,2.775,206790.2508,206763.842
000422.SZ,20101130,3.9389,1015874.091,1015339.474
000423.SZ,20101130,12.618,3257027.254,3255840.944
000425.SZ,20101130,3.4011,5452901.18,1864744.758
000426.SZ,20101130,5.6534,633826.4025,347688.5634
000428.SZ,20101130,3.5343,486657.6,454564.572
000429.SZ,20101130,1.5063,617244.8143,229587.8326
000430.SZ,20101130,,195171.4149,164914.3831
000488.SZ,20101130,1.1393,1505293.537,591016.4154
000501.SZ,20101130,5.9524,966308.564,966214.6722
000502.SZ,20101130,6.3194,152106.5366,150879.8756
000503.SZ,20101130,7.7509,990951.4808,752809.5995
000504.SZ,20101130,18.9812,275742.9024,274325.6634
000505.SZ,20101130,4.419,233002.9906,196803.1191
000506.SZ,20101130,9.4367,843083.6187,281913.8938
000507.SZ,20101130,3.2794,435041.7466,382386.2087
000509.SZ,20101130,,271760.745,163919.9087
000510.SZ,20101130,5.0333,575068.0478,574999.6616
000511.SZ,20101130,2.5934,405346.0359,405337.4455
000513.SZ,20101130,5.037,1223697.024,735194.6117
000514.SZ,20101130,2.9574,656188.8258,653430.5957
000516.SZ,20101130,4.4917,465863.0778,354054.3054
000517.SZ,20101130,3.8357,669685.0293,96702.1521
000518.SZ,20101130,11.1134,800994.7407,800978.7692
000519.SZ,20101130,9.5507,325343.4272,268702.896
000520.SZ,20101130,3.6966,360301.7098,357323.2404
000521.SZ,20101130,3.115,468243.8183,298387.9099
