code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20070831,10.3003,7929681.711,5890713.591
000002.SZ,20070831,14.0099,22155386.67,16499151.79
000004.SZ,20070831,11.0181,82297.1503,63983.9609
000005.SZ,20070831,9.3902,730552.552,579356.9367
000006.SZ,20070831,6.0234,787402.0143,678761.989
000007.SZ,20070831,,162214.6234,126953.7631
000008.SZ,20070831,9.63,73579.5548,47985.017
000009.SZ,20070831,7.7333,1268505.686,766978.6226
000010.SZ,20070831,25.1333,197885.485,91250.514
000011.SZ,20070831,13.4963,781816.2095,131877.6459
000012.SZ,20070831,9.0473,2127395.245,809428.2413
000014.SZ,20070831,8.4112,285076.665,208041.288
000016.SZ,20070831,1.7725,591150.5977,275200.0381
000017.SZ,20070831,,167322.118,26786.448
000018.SZ,20070831,5.5478,142079.579,35915.9237
000019.SZ,20070831,7.3699,214123.4746,86299.0595
000020.SZ,20070831,9.2271,204442.4059,46670.4403
000021.SZ,20070831,4.8543,1608639.375,671937.5134
000022.SZ,20070831,11.4232,2095482.123,380938.272
000023.SZ,20070831,5.7223,169282.6128,82266.3507
000024.SZ,20070831,11.0529,5726216.831,2473794.476
000025.SZ,20070831,27.9602,414790.2528,90404.7883
000026.SZ,20070831,8.3622,494896.228,120588.748
000027.SZ,20070831,7.1611,3275597.284,1622699.69
000028.SZ,20070831,11.115,481209.498,185918.3746
000029.SZ,20070831,8.8602,996485.1,265338.118
000030.SZ,20070831,,84218.64,11755.92
000031.SZ,20070831,11.2476,3482364.664,1892124.323
000032.SZ,20070831,3.6648,227430.8192,134071.3842
000033.SZ,20070831,9.05,280321.1446,134715.5415
000034.SZ,20070831,,316428.7698,86098.0667
000035.SZ,20070831,,70053.0635,35751.1131
000036.SZ,20070831,5.2407,999136.176,682853.1238
000037.SZ,20070831,2.9083,469058.8943,138879.907
000039.SZ,20070831,5.9381,8040436.074,2415225.968
000040.SZ,20070831,4.4181,436721.8285,367676.8494
000042.SZ,20070831,4.2585,780170.5843,273960.1799
000043.SZ,20070831,6.9128,594961.3877,278956.5819
000045.SZ,20070831,5.1983,204188.292,38951.1733
000046.SZ,20070831,11.7699,4277432.413,1265145.13
000048.SZ,20070831,,267676.5396,153513.6964
000049.SZ,20070831,11.8498,171583.7654,79198.0027
000050.SZ,20070831,4.2524,567729.475,202639.7197
000055.SZ,20070831,6.2536,325909.584,99628.8636
000056.SZ,20070831,12.6838,198811.0656,89183.2563
000058.SZ,20070831,5.8757,655307.1734,175520.6598
