code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20150531,1.5154,21920891.8449,18083811.615
000002.SZ,20150531,1.7834,15850504.2644,13936297.9665
000004.SZ,20150531,36.2047,283925.1686,283582.9269
000005.SZ,20150531,21.8617,1446475.7663,1445541.4371
000006.SZ,20150531,4.8563,2105992.2718,2088679.5431
000007.SZ,20150531,19.2538,673725.9639,600572.7815
000008.SZ,20150531,7.776,2158048.7583,573927.1909
000009.SZ,20150531,8.638,3219241.1345,3012110.8434
000010.SZ,20150531,18.8555,1026181.7801,624984.7468
000011.SZ,20150531,5.1688,1072762.3656,316552.7268
000012.SZ,20150531,4.3189,3218845.4536,2020594.0536
000014.SZ,20150531,6.863,457265.6589,457265.6589
000016.SZ,20150531,7.0283,2889534.4896,1439795.904
000017.SZ,20150531,1148.3697,1398218.3936,768348.9949
000018.SZ,20150531,64.5839,845711.78,498602.265
000019.SZ,20150531,5.8816,565428.5856,473729.9471
000020.SZ,20150531,20.8054,586426.9011,133942.9543
000021.SZ,20150531,4.2536,2206889.0445,2204721.543
000022.SZ,20150531,4.0788,1720874.3954,1240730.8878
000023.SZ,20150531,9.9337,358129.8554,358129.8554
000024.SZ,20150531,2.635,8150308.1857,3247612.9935
000025.SZ,20150531,8.8552,731610.0176,441243.8728
000026.SZ,20150531,5.3546,900616.7259,713283.8241
000027.SZ,20150531,2.7845,5048119.3002,1830448.4523
000028.SZ,20150531,6.4158,3136766.307,2017714.6738
000029.SZ,20150531,7.7744,1699588.8,1497988.8
000030.SZ,20150531,3.9368,1759731.9147,759561.1618
000031.SZ,20150531,3.3902,2025938.1927,2025925.3282
000032.SZ,20150531,6.3299,557244.3178,557188.8193
000034.SZ,20150531,17.4598,329335.6485,312859.1634
000035.SZ,20150531,7.1459,1184680.4802,361468.2081
000036.SZ,20150531,5.3843,1005879.5022,1005872.7897
000037.SZ,20150531,7.1128,840853.8214,472756.6139
000038.SZ,20150531,23.8102,260200.5066,75798.5226
000039.SZ,20150531,3.0765,7026340.4606,3263941.6626
000040.SZ,20150531,5.8686,749001.4156,740779.3214
000042.SZ,20150531,3.0052,1108713.8752,1108400.3686
000043.SZ,20150531,2.7257,937080.7895,937080.7895
000045.SZ,20150531,3.7858,826643.6576,661880.2407
000046.SZ,20150531,8.5045,8148473.4412,8136809.4232
000048.SZ,20150531,16.5575,866724.9123,842526.5722
000049.SZ,20150531,16.8461,1280720.9251,1280720.9251
000050.SZ,20150531,3.8129,3155286.8683,1600927.1025
000055.SZ,20150531,9.2949,1163370.524,645815.7762
000056.SZ,20150531,4.4195,842958.9156,454916.7762
000058.SZ,20150531,8.9453,1181122.5101,810158.0595
000059.SZ,20150531,2.3128,1951319.8951,1464612.146
000060.SZ,20150531,6.2865,4580139.8317,4267359.8591
000061.SZ,20150531,8.443,4123622.8383,3902282.0091
000062.SZ,20150531,13.4648,3245377.7122,3245377.7122
000063.SZ,20150531,3.2124,10615127.4665,8650060.0674
000065.SZ,20150531,11.8367,1138027.9643,1138027.9643
000066.SZ,20150531,11.5593,2892052.6409,2892000.7253
000068.SZ,20150531,16.9643,1015731.5072,904741.5072
000069.SZ,20150531,2.9814,8536556.3556,3654032.8241
000070.SZ,20150531,7.981,863677.0,824097.4494
000078.SZ,20150531,14.9569,2193678.1373,2190842.3231
000088.SZ,20150531,4.0885,2126709.0,2126629.9377
000089.SZ,20150531,2.6395,2552483.584,2552362.0762
000090.SZ,20150531,3.8349,1498463.5133,1498463.5133
000096.SZ,20150531,4.9859,996864.0,964481.024
000099.SZ,20150531,5.0806,1363658.445,1363658.445
000100.SZ,20150531,3.4636,7809743.2205,5745638.105
000150.SZ,20150531,13.9425,2359931.7018,1707480.0
000151.SZ,20150531,8.0736,725742.96,653565.8071
000153.SZ,20150531,4.5561,509726.6286,484421.6116
000155.SZ,20150531,,623690.0,623690.0
000156.SZ,20150531,8.2009,7245593.8646,598146.3769
000157.SZ,20150531,1.7049,6881416.9667,5591068.5287
000158.SZ,20150531,9.7437,2369365.856,2369365.856
000159.SZ,20150531,3.0072,643764.3754,643764.3754
000166.SZ,20150531,6.7465,27782113.107,6086252.4583
000301.SZ,20150531,3.1259,987989.7569,987989.7569
000333.SZ,20150531,4.0282,15598491.3464,8298122.9891
000338.SZ,20150531,1.9493,6157873.6881,3221941.452
000400.SZ,20150531,5.4517,3096573.1659,1825802.367
000401.SZ,20150531,1.9622,2196462.3498,2195750.1327
000402.SZ,20150531,1.5578,3780996.3324,3777269.3919
000403.SZ,20150531,12.2152,533434.3612,355710.1284
000404.SZ,20150531,2.9857,615026.7243,543699.0483
000407.SZ,20150531,4.3138,764760.1828,637165.068
000408.SZ,20150531,47.2414,643368.825,643366.53
000409.SZ,20150531,10.5506,1061232.4795,669344.6015
000410.SZ,20150531,10.1073,2596477.2385,2509486.8952
000411.SZ,20150531,7.0583,443320.5346,435175.3591
000413.SZ,20150531,5.5788,3415448.6413,2589952.4822
000415.SZ,20150531,4.6018,4613189.0376,3299853.0266
000416.SZ,20150531,11.1834,931838.8575,931381.165
000417.SZ,20150531,3.0383,1021648.302,1019957.1025
000418.SZ,20150531,3.0402,1420567.5179,983220.1945
000419.SZ,20150531,3.4697,635991.7064,635649.2801
000420.SZ,20150531,6.9143,655692.0451,291250.7659
000421.SZ,20150531,3.4473,755893.9529,464206.1041
000422.SZ,20150531,1.3898,852973.3764,830185.9126
000423.SZ,20150531,5.8814,3792670.8931,3790920.1576
000425.SZ,20150531,1.6639,3461855.257,3454631.9129
000426.SZ,20150531,3.4598,956305.1339,771575.6271
000428.SZ,20150531,6.1925,923819.91,923609.7161
000429.SZ,20150531,1.6164,819640.7717,305563.7629
000430.SZ,20150531,8.6667,423823.2318,276128.1333
000488.SZ,20150531,1.4904,2087445.0934,1191230.1415
000498.SZ,20150531,3.553,952118.2036,301044.6131
000501.SZ,20150531,3.3673,1264371.1601,1212170.1663
000502.SZ,20150531,12.0478,242113.6852,240161.1629
000503.SZ,20150531,43.3615,5608650.553,5603313.9427
000504.SZ,20150531,10573.9283,951858.2676,946965.9906
000505.SZ,20150531,,701996.1896,592932.4741
000506.SZ,20150531,4.6059,641022.2551,640534.5631
000507.SZ,20150531,3.7446,909551.1387,889509.6323
000509.SZ,20150531,253.3845,793289.2754,582015.8625
000510.SZ,20150531,5.1614,353325.7073,353290.9375
000511.SZ,20150531,12.0151,1674506.416,1674492.4177
000513.SZ,20150531,6.2578,2572030.0294,1501303.6415
000514.SZ,20150531,3.262,911272.6422,911272.6422
000516.SZ,20150531,7.76,2455927.4309,2194289.2764
000517.SZ,20150531,5.5835,2050446.0803,2049017.8764
000518.SZ,20150531,9.3695,647590.8636,647577.9509
000519.SZ,20150531,3.9945,1611829.6871,714415.9037
000521.SZ,20150531,2.0146,700348.851,541838.1906
000523.SZ,20150531,7.0843,758558.754,758216.3778
000524.SZ,20150531,9.2569,536920.4243,536916.0799
000525.SZ,20150531,2.9672,1128624.239,1128037.3819
000526.SZ,20150531,13.5686,214515.0886,214515.0886
000528.SZ,20150531,1.76,1609096.2545,1608876.392
000529.SZ,20150531,7.8786,852333.8818,828108.7778
000530.SZ,20150531,3.6138,739778.8587,443233.7363
000531.SZ,20150531,3.2947,1031049.6441,1031047.2722
000532.SZ,20150531,12.7544,873146.2252,868304.7529
000533.SZ,20150531,4.7591,639004.8,633503.5013
000534.SZ,20150531,6.4066,784889.0132,783701.9643
000536.SZ,20150531,6.5447,1837124.6052,590744.0171
000537.SZ,20150531,4.1076,763436.4781,763430.2243
000538.SZ,20150531,6.6474,7808415.0856,7808157.0794
000539.SZ,20150531,2.3179,5132152.5963,2496446.207
000540.SZ,20150531,6.8782,5273617.285,3936465.6574
000541.SZ,20150531,6.4009,2001162.8585,1533647.7234
000543.SZ,20150531,2.0756,1951531.6166,1899616.9883
000544.SZ,20150531,6.3572,570985.3141,570985.3141
