code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20060531,3.2454,1708431.847,1237419.805
000002.SZ,20060531,2.5076,2370029.554,1744620.908
000004.SZ,20060531,4.6708,39636.9948,19662.2116
000005.SZ,20060531,3.4983,248031.4606,130882.3653
000006.SZ,20060531,1.7786,202366.1215,151097.7313
000007.SZ,20060531,5.9378,49252.6268,27289.4096
000008.SZ,20060531,5.0257,36605.6444,21047.2527
000009.SZ,20060531,2.7094,322160.1741,194788.2216
000010.SZ,20060531,6.816,39694.711,18304.3379
000011.SZ,20060531,4.4097,282819.1694,47706.2586
000012.SZ,20060531,4.1795,1056081.649,226384.4305
000014.SZ,20060531,2.0633,69027.9975,44220.9807
000016.SZ,20060531,0.7424,240192.5544,111817.5308
000017.SZ,20060531,,111228.4567,17806.464
000018.SZ,20060531,3.5139,92690.0111,11086.6976
000019.SZ,20060531,5.5381,134259.2389,29481.976
000020.SZ,20060531,4.6833,112131.8459,22270.8669
000021.SZ,20060531,2.483,732932.101,259731.776
000022.SZ,20060531,4.2802,966500.8313,140810.085
000023.SZ,20060531,2.5479,54253.6898,23656.02
000024.SZ,20060531,1.9988,761770.7092,301729.3944
000025.SZ,20060531,4.4261,100228.128,21838.9717
000026.SZ,20060531,2.7699,149092.1634,36328.4994
000027.SZ,20060531,1.8316,846556.7137,388457.4236
000028.SZ,20060531,3.9658,163668.8592,40527.527
000029.SZ,20060531,3.9286,417815.58,90362.6654
000030.SZ,20060531,,51338.76,7166.28
000031.SZ,20060531,4.1334,490316.9491,216421.2806
000032.SZ,20060531,1.5731,95086.264,46019.5946
000033.SZ,20060531,2.3504,104091.0478,34409.9763
000034.SZ,20060531,,54138.2556,14730.6427
000035.SZ,20060531,,23756.876,8743.086
000036.SZ,20060531,2.08,356272.4047,243492.0588
000037.SZ,20060531,1.8997,290969.9449,42505.4784
000038.SZ,20060531,6.8338,48410.01,10239.9
000039.SZ,20060531,2.7885,2763244.387,829181.2852
000040.SZ,20060531,1.305,110824.0339,86389.0808
000042.SZ,20060531,1.6555,254309.7485,73627.8674
000043.SZ,20060531,2.6025,99199.7361,35334.2909
000045.SZ,20060531,5.7645,199040.688,27010.368
000046.SZ,20060531,1.9335,231977.757,146696.3784
000048.SZ,20060531,12.7216,87922.951,34185.5332
000049.SZ,20060531,6.3298,102074.5534,42696.0963
000050.SZ,20060531,2.7218,216415.1,78255.6284
000055.SZ,20060531,4.0623,170714.544,34178.7756
000056.SZ,20060531,4.6295,89244.0783,29945.4443
000058.SZ,20060531,2.0734,259960.219,31012.1932
000059.SZ,20060531,1.5651,263963.6352,92821.56
000060.SZ,20060531,5.7947,873936.0,529652.6033
000061.SZ,20060531,2.7519,390377.0861,238477.7511
000062.SZ,20060531,1.2682,156010.6585,84231.2932
000063.SZ,20060531,2.4451,2483242.03,973828.0024
000065.SZ,20060531,2.3026,102822.697,35772.498
000066.SZ,20060531,1.9614,320944.05,167288.7076
000068.SZ,20060531,1.9349,389055.4059,111375.0
000069.SZ,20060531,6.6056,1610136.396,709827.5521
000070.SZ,20060531,1.6896,104000.0,40185.6
000078.SZ,20060531,2.1051,146777.472,93342.8983
000088.SZ,20060531,3.1515,1109295.0,361671.1115
000089.SZ,20060531,2.2371,709443.888,321647.5315
000090.SZ,20060531,1.3028,164331.7007,80052.9417
000096.SZ,20060531,1.6304,204864.0,71739.1514
000099.SZ,20060531,2.2486,279912.0,134671.68
000100.SZ,20060531,1.3286,633651.1303,304513.992
000150.SZ,20060531,1.9371,89748.0,34902.0
000151.SZ,20060531,1.2755,111584.46,52648.05
000153.SZ,20060531,1.2195,72802.576,37797.732
000155.SZ,20060531,1.5396,242050.0,88374.0
000157.SZ,20060531,3.9402,702702.0,234234.0
000158.SZ,20060531,0.9439,144050.0,58791.8669
000159.SZ,20060531,1.8248,97062.6495,39550.0
000301.SZ,20060531,1.215,174742.56,69261.56
000400.SZ,20060531,1.4515,277651.648,188061.8394
000401.SZ,20060531,1.6456,358150.6684,172262.0489
000402.SZ,20060531,4.4447,948739.2889,641513.2601
000403.SZ,20060531,,62234.9464,29838.1129
000404.SZ,20060531,1.9691,74604.1974,27309.0066
000407.SZ,20060531,1.5759,92002.0829,55371.5165
000408.SZ,20060531,1.4366,44970.24,15960.672
000409.SZ,20060531,3.172,36845.4418,16184.4413
000410.SZ,20060531,3.7653,399898.3424,211189.6953
000411.SZ,20060531,8.017,67766.9824,18540.0692
000413.SZ,20060531,1.274,76600.0,12891.45
000415.SZ,20060531,2.809,102366.0182,42125.3614
000416.SZ,20060531,2.2917,149827.7067,82489.329
000417.SZ,20060531,1.2442,86671.8119,41292.3132
000418.SZ,20060531,1.6869,198981.5928,39240.0
000419.SZ,20060531,2.6274,168663.337,62809.187
000420.SZ,20060531,0.7956,94186.1085,63842.6894
000421.SZ,20060531,3.5732,114121.6357,43965.4411
000422.SZ,20060531,1.8586,242714.1783,174116.292
000423.SZ,20060531,3.9771,416885.78,293382.7673
000425.SZ,20060531,2.8041,299253.1034,117278.8052
000426.SZ,20060531,1.0429,135313.1987,60054.2816
000428.SZ,20060531,2.6453,125827.52,61112.894
000429.SZ,20060531,1.4336,527989.4542,150865.5939
000430.SZ,20060531,4.3013,60588.0,24538.14
000488.SZ,20060531,1.281,729265.393,249232.8342
000498.SZ,20060531,1.9866,80340.0,48013.6799
000501.SZ,20060531,2.4706,226740.1197,91362.2638
000502.SZ,20060531,3.52,93868.1133,34466.8824
000503.SZ,20060531,4.2487,647151.9875,338909.1633
000504.SZ,20060531,3.7079,163887.8719,45633.6202
000505.SZ,20060531,13.563,81572.5728,24495.658
000506.SZ,20060531,2.0014,40603.5841,23523.1005
000507.SZ,20060531,1.7922,186988.6016,105992.4468
000509.SZ,20060531,3.5982,44251.7496,26710.5257
000510.SZ,20060531,1.69,182754.6762,116169.3093
000511.SZ,20060531,1.3851,162702.3193,107665.2599
000513.SZ,20060531,1.6891,209634.3052,79235.5324
000514.SZ,20060531,3.1029,86394.0168,31779.3626
000515.SZ,20060531,3.6065,127301.0918,54286.848
000516.SZ,20060531,1.969,87115.4469,35997.6693
000518.SZ,20060531,2.0244,202822.5757,137187.648
000519.SZ,20060531,1.9607,70590.2939,39603.3891
000520.SZ,20060531,2.134,267371.9124,152011.5252
000521.SZ,20060531,1.7016,147670.5328,54096.3264
000522.SZ,20060531,2.5283,183399.9924,98207.2452
000523.SZ,20060531,1.6392,68860.1358,37571.4244
000524.SZ,20060531,1.4616,83868.5344,40634.1242
000525.SZ,20060531,4.0783,243527.5537,112453.7123
000526.SZ,20060531,2.5723,42229.652,21827.127
000527.SZ,20060531,1.7604,550931.706,363688.54
000528.SZ,20060531,1.7582,297174.9366,165316.6979
000530.SZ,20060531,1.0412,150506.4393,54930.233
000531.SZ,20060531,2.0986,155648.4158,69247.9162
000532.SZ,20060531,2.6237,117254.7718,50219.5453
000533.SZ,20060531,5.7528,255601.92,90445.2864
000534.SZ,20060531,1.2383,68726.2373,29115.6773
