code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20150331,1.3741,17994209.2895,15492821.6363
000002.SZ,20150331,1.7301,15265084.9431,13421577.5538
000004.SZ,20150331,28.4214,201376.0882,201133.3507
000005.SZ,20150331,6.3222,374876.7789,374634.6329
000006.SZ,20150331,2.8765,1187995.6405,1178229.4858
000007.SZ,20150331,11.7167,442298.6701,394132.165
000008.SZ,20150331,7.974,2158048.7583,573927.1909
000009.SZ,20150331,6.4579,2658819.3346,2487747.3335
000010.SZ,20150331,7.9662,435171.6431,265036.5115
000011.SZ,20150331,3.6198,715770.8895,211211.0138
000012.SZ,20150331,2.7021,2255889.7537,1416109.4367
000014.SZ,20150331,6.2243,414504.1593,414504.1593
000016.SZ,20150331,2.8984,1181097.2226,588516.5758
000017.SZ,20150331,553.6922,576158.6046,316609.9388
000018.SZ,20150331,34.5458,453470.6564,267350.5345
000019.SZ,20150331,3.5138,324564.4384,271928.0527
000020.SZ,20150331,14.2584,391611.9769,89446.2124
000021.SZ,20150331,3.402,1686063.23,1684407.2589
000022.SZ,20150331,3.6537,1503589.0184,1084070.5996
000023.SZ,20150331,10.4569,378665.779,378665.779
000024.SZ,20150331,2.7288,8485181.7837,3381048.42
000025.SZ,20150331,7.4029,606454.464,365760.8698
000026.SZ,20150331,3.6309,593079.4837,469715.9069
000027.SZ,20150331,2.0041,3549541.4765,1287064.0164
000028.SZ,20150331,4.5978,2190659.5677,1409134.6063
000029.SZ,20150331,5.3589,1158350.7,1020950.7
000030.SZ,20150331,3.4605,1416876.3977,611572.8616
000031.SZ,20150331,3.3981,1855447.4227,1855435.6408
000032.SZ,20150331,4.1138,366761.304,366724.7766
000033.SZ,20150331,6.4818,164371.623,164371.623
000034.SZ,20150331,19.883,329335.6485,312859.1634
000035.SZ,20150331,7.3637,1144427.3536,349186.4505
000036.SZ,20150331,3.2632,611394.9153,611390.8353
000037.SZ,20150331,3.648,551527.7753,310088.021
000038.SZ,20150331,18.0184,260200.5066,75798.5226
000039.SZ,20150331,2.7182,6058848.9251,2814513.4078
000040.SZ,20150331,3.3088,419816.4674,415207.9707
000042.SZ,20150331,2.7185,897028.5478,896774.8987
000043.SZ,20150331,2.2953,805022.4291,805022.4291
000045.SZ,20150331,2.7353,600734.9129,480998.7534
000046.SZ,20150331,7.8027,6289090.2398,6272006.8252
000048.SZ,20150331,14.6723,608817.5894,591819.8375
000049.SZ,20150331,11.2947,837804.9385,837804.9385
000050.SZ,20150331,3.6922,3008160.8666,1526278.4213
000055.SZ,20150331,6.736,831843.9856,461777.1881
000056.SZ,20150331,2.7529,523535.8045,282534.7903
000058.SZ,20150331,6.6821,867987.7051,595371.9693
000059.SZ,20150331,1.7829,1601041.9795,1201702.2608
000060.SZ,20150331,3.7291,2821100.621,2628446.2901
000061.SZ,20150331,5.2938,2564112.8019,2426208.7261
000062.SZ,20150331,7.8701,1821439.8956,1821439.8956
000063.SZ,20150331,3.0205,7514465.2337,6123390.9674
000065.SZ,20150331,5.6417,541519.8753,541519.8753
000066.SZ,20150331,9.0479,2307024.1433,2306982.7296
000068.SZ,20150331,16.6629,1015731.5072,904741.5072
000069.SZ,20150331,2.4954,7016845.7267,3003527.8324
000070.SZ,20150331,2.7917,298371.0,284681.0977
000078.SZ,20150331,6.5258,960008.5778,958767.5543
000088.SZ,20150331,4.2336,2171379.6,2171298.877
000089.SZ,20150331,1.7047,1351741.4405,1351665.593
000090.SZ,20150331,2.6827,989030.1213,989030.1213
000096.SZ,20150331,2.7294,515328.0,498587.648
000099.SZ,20150331,3.8048,1024865.0802,1024865.0802
000100.SZ,20150331,3.0181,7199607.0314,4824691.8373
000150.SZ,20150331,11.6541,1873615.6054,1355616.0
000151.SZ,20150331,6.7772,674834.4,607720.2448
000153.SZ,20150331,3.903,434188.4509,412633.4732
000155.SZ,20150331,13.7228,518410.0,518410.0
