code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20120831,0.9108,7270034.24,4406503.956
000002.SZ,20120831,1.6004,8818158.595,7748952.896
000004.SZ,20120831,8.9445,66677.4871,66597.1144
000005.SZ,20120831,4.0303,254184.7427,254020.5559
000006.SZ,20120831,1.6708,515569.5368,507412.9862
000007.SZ,20120831,12.9059,368851.6847,295389.6847
000008.SZ,20120831,11.2103,82859.859,82859.7578
000009.SZ,20120831,3.4191,959860.4655,949905.1672
000010.SZ,20120831,56.1844,277568.9418,127994.7812
000011.SZ,20120831,2.9072,356395.497,87269.2915
000012.SZ,20120831,2.196,1492166.268,935990.4001
000014.SZ,20120831,3.0457,166205.0741,166205.0741
000016.SZ,20120831,0.9595,384067.2926,191372.8722
000017.SZ,20120831,,180842.1266,87065.961
000018.SZ,20120831,8.7121,99963.1324,58934.7877
000019.SZ,20120831,2.0743,202978.2246,164006.5418
000020.SZ,20120831,6.1356,173860.9934,39710.7552
000021.SZ,20120831,1.6248,642488.2793,641814.697
000022.SZ,20120831,1.657,568681.6099,409944.608
000023.SZ,20120831,2.6232,82143.6941,62584.6984
000024.SZ,20120831,1.5563,3314389.971,1320657.015
000025.SZ,20120831,7.5509,127322.7648,103632.2464
000026.SZ,20120831,2.3663,329925.0108,124397.9604
000027.SZ,20120831,1.1139,1643942.516,1643942.516
000028.SZ,20120831,6.0853,942248.538,762761.0666
000029.SZ,20120831,2.1154,331824.48,292464.48
000030.SZ,20120831,3814.8854,220929.72,137627.1465
000031.SZ,20120831,1.5676,689218.0065,689213.63
000032.SZ,20120831,1.8002,129472.5619,129447.4552
000033.SZ,20120831,4.8655,139666.4692,139666.4692
000034.SZ,20120831,17.8161,147485.0948,140106.4949
000035.SZ,20120831,,183758.036,183758.036
000036.SZ,20120831,2.1453,380997.9344,380997.9344
000037.SZ,20120831,1.5877,261598.9667,147080.0012
000039.SZ,20120831,1.4616,2691682.408,1245091.506
000040.SZ,20120831,1.6214,180323.8518,178241.6786
000042.SZ,20120831,1.4841,401100.592,400987.1744
000043.SZ,20120831,0.9952,253445.3381,253442.6021
000045.SZ,20120831,1.7319,235565.2943,163280.8863
000046.SZ,20120831,2.0796,1613288.366,1609326.101
000048.SZ,20120831,6.6535,257516.5542,250326.8761
000049.SZ,20120831,15.4255,506267.892,506111.8001
000050.SZ,20120831,3.4737,461686.95,461668.86
000055.SZ,20120831,2.6543,288382.6738,160345.4788
000056.SZ,20120831,,290485.057,156765.0845
000058.SZ,20120831,2.5776,305286.8149,209399.5667
000059.SZ,20120831,0.9879,720303.8202,720303.8202
000060.SZ,20120831,2.9077,1553394.483,1552126.119
000061.SZ,20120831,2.3295,753906.2014,746535.7849
000062.SZ,20120831,2.2709,400169.8782,100144.4028
000063.SZ,20120831,1.4328,3412557.396,2770821.036
000065.SZ,20120831,3.137,176894.0237,176894.0237
000066.SZ,20120831,1.4575,452669.109,196362.7439
