code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20070330,5.6742,3673712.217,2660875.39
000002.SZ,20070330,4.8562,7249662.028,5398808.41
000004.SZ,20070330,7.9831,63990.2332,39636.9807
000005.SZ,20070330,6.4936,541285.4953,365240.1921
000006.SZ,20070330,2.4505,361114.4825,311290.5225
000007.SZ,20070330,14.4007,92112.7508,60224.4647
000008.SZ,20070330,7.3828,52809.3501,30363.944
000009.SZ,20070330,6.0647,719107.5315,434795.1375
000010.SZ,20070330,24.6698,127905.1798,58980.6443
000011.SZ,20070330,7.7294,466489.0897,78687.9093
000012.SZ,20070330,5.7475,1513040.055,324336.2521
000014.SZ,20070330,4.2549,151816.7711,110791.7991
000016.SZ,20070330,1.2853,417778.5283,194489.64
000017.SZ,20070330,,167322.118,26786.448
000018.SZ,20070330,5.1454,151044.1239,24389.7232
000019.SZ,20070330,6.4778,159546.5482,48338.7491
000020.SZ,20070330,4.4203,106185.4601,21089.8361
000021.SZ,20070330,3.9447,1188229.522,421077.155
000022.SZ,20070330,7.2684,1542274.842,224694.9455
000023.SZ,20070330,4.7625,108229.8672,47191.0374
000024.SZ,20070330,5.1048,1769832.842,700679.7283
000025.SZ,20070330,10.1942,150011.7696,32695.5182
000026.SZ,20070330,5.9775,331094.3027,80675.9987
000027.SZ,20070330,3.4699,1523561.586,699113.0052
000028.SZ,20070330,8.0445,314082.846,77772.8952
000029.SZ,20070330,6.4617,689952.12,183716.3416
000030.SZ,20070330,,84218.64,11755.92
000031.SZ,20070330,5.3853,919781.438,405982.8588
000032.SZ,20070330,2.5193,153108.2904,90257.954
000033.SZ,20070330,4.1742,185123.9521,61197.4895
000034.SZ,20070330,,226509.4832,61631.6544
000035.SZ,20070330,,71703.1357,36593.2164
000036.SZ,20070330,4.9759,912596.8221,623708.365
000037.SZ,20070330,2.8593,453715.8463,66279.7291
000038.SZ,20070330,11.0727,65330.892,13819.08
000039.SZ,20070330,4.45,5437943.935,1631792.456
000040.SZ,20070330,3.1887,278468.8649,231237.7212
000042.SZ,20070330,2.428,394635.0899,138577.7705
000043.SZ,20070330,4.342,212053.3684,75532.0094
000045.SZ,20070330,5.4562,185068.62,35303.8846
000046.SZ,20070330,6.1753,1935816.215,572560.4102
000048.SZ,20070330,29.5946,196165.8728,112502.0082
