code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20130331,1.2156,10308181.037,6247980.3403
000002.SZ,20130331,1.8537,11831215.155,10396521.7953
000004.SZ,20130331,10.6941,80113.7565,80017.1879
000005.SZ,20130331,3.8183,246870.0739,246710.6119
000006.SZ,20130331,1.6743,578569.3056,569416.9469
000007.SZ,20130331,12.7237,364463.3428,291875.3428
000008.SZ,20130331,4.1457,224209.8111,108785.6553
000009.SZ,20130331,3.8191,1086387.5269,1075134.9549
000010.SZ,20130331,49.0162,274922.6278,126774.492
000011.SZ,20130331,2.4468,367719.0998,108428.0162
000012.SZ,20130331,2.2835,1556501.67,977731.1925
000014.SZ,20130331,3.0649,179114.2061,179114.2061
000016.SZ,20130331,0.9493,380455.3745,189573.1274
000017.SZ,20130331,,231014.7898,122772.1956
000018.SZ,20130331,12.779,144109.2873,84961.826
000019.SZ,20130331,2.0066,195702.1201,158127.4445
000020.SZ,20130331,6.1385,173860.9934,39710.7552
000021.SZ,20130331,1.4722,585759.3348,585117.7543
000022.SZ,20130331,2.2561,829810.9205,598184.479
000023.SZ,20130331,2.6603,90330.3122,68822.0248
000024.SZ,20130331,1.7317,4051111.8866,1614187.2566
000025.SZ,20130331,8.0159,136134.0288,110804.0282
000026.SZ,20130331,1.8706,270617.0624,102035.9461
000027.SZ,20130331,1.0361,1580510.65,573093.2851
000028.SZ,20130331,5.7129,1014574.0374,821309.3931
000029.SZ,20130331,2.2023,360150.96,317430.96
000030.SZ,20130331,2.5361,1101293.4787,156859.8515
000031.SZ,20130331,1.4506,691031.7381,691027.3501
000032.SZ,20130331,2.4418,175579.6973,175545.6497
000033.SZ,20130331,4.9461,132749.0262,132749.0262
000034.SZ,20130331,15.991,142831.4389,135685.6589
000035.SZ,20130331,,231468.2911,231468.2911
000036.SZ,20130331,2.0319,360767.9556,360767.9556
000037.SZ,20130331,1.641,254968.5781,143352.1671
000038.SZ,20130331,5.5567,86893.8822,22468.4442
000039.SZ,20130331,1.7014,3320007.8756,1535736.0115
000040.SZ,20130331,1.7628,207090.6735,204699.4278
000042.SZ,20130331,1.8894,534481.5053,534330.3721
000043.SZ,20130331,1.3659,398842.9268,398838.6212
000045.SZ,20130331,1.6528,374319.6464,172377.9643
000046.SZ,20130331,2.522,2046232.9838,2041207.3987
000048.SZ,20130331,7.3303,287214.9732,279196.1364
000049.SZ,20130331,22.7353,696323.5952,696108.9056
000050.SZ,20130331,4.8891,671283.6375,671257.335
000055.SZ,20130331,3.2037,351963.1058,195697.2379
000056.SZ,20130331,,390332.3921,210649.3569
000058.SZ,20130331,2.7436,328045.9862,225010.3313
000059.SZ,20130331,1.059,775527.1131,775527.1131
000060.SZ,20130331,3.3689,1858709.7329,1857192.0759
000061.SZ,20130331,1.9418,957087.7699,772561.8031
000062.SZ,20130331,2.8906,451525.0126,451519.9351
000063.SZ,20130331,1.7918,3852887.3824,3135139.8602
000065.SZ,20130331,3.1625,206782.4538,206782.4538
000066.SZ,20130331,1.5009,423550.0435,183731.2224
000068.SZ,20130331,25.6294,597183.195,597180.8873
000069.SZ,20130331,2.1209,4224740.6668,1809385.8856
000070.SZ,20130331,2.2231,213819.0,187404.0343
000078.SZ,20130331,3.7344,531224.2587,473035.8147
000088.SZ,20130331,1.7839,815724.0,815693.6747
000089.SZ,20130331,0.9333,684553.0239,684529.2156
000090.SZ,20130331,1.2459,401338.2769,401334.8763
000096.SZ,20130331,1.3449,241824.0,233968.384
000099.SZ,20130331,2.2067,395472.0,395472.0
000100.SZ,20130331,1.8906,2220769.3345,2076328.0496
000150.SZ,20130331,1.9676,138672.0,138672.0
000151.SZ,20130331,2.6593,239151.84,215367.5253
000153.SZ,20130331,2.399,244094.4419,180677.3464
000155.SZ,20130331,1.7151,212440.0,212440.0
000156.SZ,20130331,19.0795,1607142.6945,93665.8445
000157.SZ,20130331,1.5184,6195587.0562,5044345.0601
000158.SZ,20130331,1.2833,303359.342,303359.342
000159.SZ,20130331,1.5006,297344.0837,297344.0837
000301.SZ,20130331,1.3538,361816.2242,361816.2242
000338.SZ,20130331,1.7196,4276523.3178,1773932.8615
000400.SZ,20130331,3.5622,998638.08,752169.2798
000401.SZ,20130331,1.4181,1660148.23,1493475.4752
000402.SZ,20130331,0.956,1807166.646,1806864.004
000403.SZ,20130331,20.5853,503995.9806,300193.0785
000404.SZ,20130331,1.8111,313949.0376,127609.948
000407.SZ,20130331,3.2343,390837.6905,388228.2155
000408.SZ,20130331,10.9801,192001.4415,192001.4415
000409.SZ,20130331,9.4695,892002.534,319014.3972
000410.SZ,20130331,2.1921,340373.8316,336476.6172
000411.SZ,20130331,3.9534,177784.6037,174513.8632
000413.SZ,20130331,13.0256,454621.0,335706.0165
000415.SZ,20130331,1.275,902438.8631,309625.1083
000416.SZ,20130331,4.1535,305826.1091,305716.4336
000417.SZ,20130331,1.8015,466370.7516,465427.1722
000418.SZ,20130331,1.9337,712813.71,248278.2769
000419.SZ,20130331,1.5276,249504.4386,249333.3969
000420.SZ,20130331,2.7678,142603.0639,120002.0365
000421.SZ,20130331,1.842,161774.686,161754.026
000422.SZ,20130331,1.5051,924802.7134,899937.4133
000423.SZ,20130331,8.024,3407452.2078,3406219.7406
000425.SZ,20130331,1.2507,2180335.3688,2171571.1021
000426.SZ,20130331,2.7708,467285.0412,446786.0325
000428.SZ,20130331,2.1294,331424.886,331424.886
000429.SZ,20130331,0.907,387192.2664,144105.2909
000430.SZ,20130331,8.0486,308322.5782,160822.3832
000488.SZ,20130331,0.571,785639.5035,420601.9218
000498.SZ,20130331,2.9983,611595.9284,240267.1842
000501.SZ,20130331,2.2641,527538.5336,527487.2751
000502.SZ,20130331,5.0979,98693.6701,97897.7565
000503.SZ,20130331,9.017,1120831.2884,851477.161
000504.SZ,20130331,13.5247,172611.9412,171724.7656
000505.SZ,20130331,5.8007,137838.7655,116423.8232
000506.SZ,20130331,4.1437,548120.4793,545176.7159
000507.SZ,20130331,1.4202,332396.7269,323405.3701
000509.SZ,20130331,,245509.7071,148085.8789
000510.SZ,20130331,4.3612,461150.9663,461103.7227
000511.SZ,20130331,3.2418,525448.565,525444.1724
000513.SZ,20130331,4.424,1330748.334,799510.815
000514.SZ,20130331,1.2632,322167.0959,322167.0959
000516.SZ,20130331,2.4853,294642.3448,294561.0812
000517.SZ,20130331,2.4751,601761.3497,126038.9539
000518.SZ,20130331,5.6289,415940.7137,415932.42
000519.SZ,20130331,6.2798,216768.1824,215910.8784
000520.SZ,20130331,,224682.5269,222825.1668
000521.SZ,20130331,1.0697,316188.0309,221715.6867
000522.SZ,20130331,6.5488,1091487.9343,1091451.0025
000523.SZ,20130331,3.3338,340104.9812,339961.0436
000524.SZ,20130331,2.8599,174209.2386,174207.8291
000525.SZ,20130331,2.5347,765942.742,417395.0909
000526.SZ,20130331,5.6651,92347.3027,92347.3027
000527.SZ,20130331,1.4515,3106831.1427,3106831.1427
000528.SZ,20130331,1.0293,960956.7841,948133.2021
000529.SZ,20130331,4.5745,379463.7145,367848.052
000530.SZ,20130331,1.6015,285962.2346,176234.2048
000531.SZ,20130331,1.9017,420983.3929,415654.6578
000532.SZ,20130331,5.0984,325749.3813,323729.5912
000533.SZ,20130331,2.9471,309485.568,304055.2202
000534.SZ,20130331,2.3439,249269.1522,104144.8266
000536.SZ,20130331,5.1999,1325333.7134,325660.4035
000537.SZ,20130331,2.8302,330702.8397,330699.26
000538.SZ,20130331,8.447,5935978.3955,5935782.2585
000539.SZ,20130331,1.3412,2428256.3435,1103981.9951
000540.SZ,20130331,3.0765,711019.6344,710722.2377
000541.SZ,20130331,2.0891,576374.0458,363635.8564
000543.SZ,20130331,1.2883,737221.8735,541103.7422
000544.SZ,20130331,4.47,344639.0829,344639.0829
000546.SZ,20130331,6.6451,102042.9004,88035.3549
000547.SZ,20130331,1.8631,293877.1405,232690.5634
000548.SZ,20130331,1.4378,213664.3671,170255.6706
000550.SZ,20130331,1.6713,1350929.91,808216.2365
000551.SZ,20130331,2.3225,294059.0977,284745.3585
000552.SZ,20130331,1.5256,776402.5694,382395.9672
000553.SZ,20130331,3.8979,489392.7333,299847.4843
000554.SZ,20130331,2.5293,226453.6537,170808.0148
000555.SZ,20130331,,83014.9549,83014.9549
000557.SZ,20130331,67.9342,480293.7972,461717.7628
000558.SZ,20130331,2.7253,236981.2004,236759.2623
000559.SZ,20130331,1.9983,729714.7169,728316.5949
000560.SZ,20130331,1.6677,165680.3626,93212.7536
000561.SZ,20130331,4.6409,391469.9686,173999.9503
000562.SZ,20130331,2.2979,3406340.1447,2505901.8698
000563.SZ,20130331,2.4162,788376.9544,488504.6874
