code,date,p2b,cur_tmv,cur_cmv
000001.SZ,20140531,0.9334,10948857.5,6412287.156
000002.SZ,20140531,1.3644,9417798.426,8273138.338
000004.SZ,20140531,15.0021,110429.3395,110296.2286
000005.SZ,20140531,3.3421,205725.0616,205592.1766
000006.SZ,20140531,1.5555,635847.6667,630311.7856
000007.SZ,20140531,7.7679,265841.1328,212719.9253
000008.SZ,20140531,4.6738,265651.435,128892.9565
000009.SZ,20140531,3.9786,1280704.733,1267460.094
000010.SZ,20140531,5.0119,308148.5689,142095.9012
000011.SZ,20140531,2.2438,410629.5944,121169.3493
000012.SZ,20140531,1.9663,1485940.261,932566.6376
000014.SZ,20140531,2.8943,184358.5409,184358.5409
000016.SZ,20140531,1.1932,486404.9724,242365.6438
000017.SZ,20140531,423.3823,311511.5901,171181.4502
000018.SZ,20140531,13.2559,166097.7936,97925.4848
000019.SZ,20140531,1.962,186669.7141,150829.2544
000020.SZ,20140531,7.8129,214353.0488,48959.3512
000021.SZ,20140531,1.6604,788595.0186,706358.3701
000022.SZ,20140531,2.0624,836258.5578,602932.9192
000023.SZ,20140531,3.6926,128349.522,128349.522
000024.SZ,20140531,1.1048,3036187.289,1209725.59
000025.SZ,20140531,11.7662,228872.5824,186287.0312
000026.SZ,20140531,1.9105,302038.492,239212.9354
000027.SZ,20140531,0.9194,1477433.869,535717.636
000028.SZ,20140531,3.2732,1399759.3,900390.5943
000029.SZ,20140531,2.0341,383419.14,337939.14
000030.SZ,20140531,2.0771,820775.3285,322136.677
000031.SZ,20140531,1.1146,596717.6951,596713.906
000032.SZ,20140531,2.3488,204687.7373,204654.4935
000033.SZ,20140531,5.1749,137690.0569,137690.0569
000034.SZ,20140531,14.8916,157508.3536,149628.2955
000035.SZ,20140531,3.2913,596027.3119,198590.3461
000036.SZ,20140531,1.6285,304573.57,304571.5375
000037.SZ,20140531,1.6033,248338.1896,139624.3329
000038.SZ,20140531,7.8656,124519.0294,36273.4054
000039.SZ,20140531,1.6114,3359943.816,1553792.969
000040.SZ,20140531,1.495,187837.3456,185775.3784
000042.SZ,20140531,1.6275,536397.2096,536245.5347
000043.SZ,20140531,1.044,329478.9395,329478.9395
000045.SZ,20140531,2.1859,498417.4994,399074.851
000046.SZ,20140531,2.2683,2114592.66,2109538.383
000048.SZ,20140531,9.0003,365368.7074,355167.8742
000049.SZ,20140531,15.3282,856071.6312,856071.6312
000050.SZ,20140531,4.7127,713777.2125,713749.245
000055.SZ,20140531,4.5965,528323.1137,293285.2387
000056.SZ,20140531,1.4027,308378.0529,166421.3368
000058.SZ,20140531,2.8243,359437.9466,246542.4204
000059.SZ,20140531,0.7316,501811.6614,501809.0932
000060.SZ,20140531,1.8939,1159372.775,1158288.372
000061.SZ,20140531,3.3795,1640964.315,1552709.357
000062.SZ,20140531,5.4002,1016431.491,1016420.061
000063.SZ,20140531,1.9376,4520366.781,3682960.105
000065.SZ,20140531,3.6862,302392.9426,302392.9426
000066.SZ,20140531,2.186,566498.1832,566488.0139
000068.SZ,20140531,32.3312,594493.1806,594493.1806
000069.SZ,20140531,1.4348,3446616.45,1484336.393
000070.SZ,20140531,2.4459,252030.0,240469.8098
000078.SZ,20140531,3.6836,542199.9666,541499.0532
000088.SZ,20140531,2.1305,1035192.6,1035154.116
000089.SZ,20140531,0.815,636111.9237,636085.154
000090.SZ,20140531,1.241,413845.5647,413840.8894
000096.SZ,20140531,1.7589,326304.0,315704.064
000099.SZ,20140531,1.8947,467077.6026,467077.6026
000100.SZ,20140531,1.3649,2221317.119,1912381.851
000150.SZ,20140531,2.8822,228096.0,228096.0
000151.SZ,20140531,2.4474,244183.5,219898.7728
000153.SZ,20140531,2.1059,212880.3189,182670.4264
000155.SZ,20140531,3.9639,243930.0,243930.0
000156.SZ,20140531,16.8361,3196946.355,196028.4062
000157.SZ,20140531,0.8305,3490797.185,2836454.571
000158.SZ,20140531,1.3604,329238.338,329238.338
000159.SZ,20140531,2.0366,425327.1359,425327.1359
000301.SZ,20140531,1.2236,366689.1699,366689.1699
000333.SZ,20140531,2.3131,7343938.358,2988915.015
000338.SZ,20140531,1.2094,3482797.391,1691567.663
000400.SZ,20140531,4.0201,1905066.396,1122898.385
000401.SZ,20140531,0.9137,1048372.827,943195.596
000402.SZ,20140531,0.8724,1901006.12,1899318.87
000403.SZ,20140531,11.4581,463109.3407,303744.6171
000404.SZ,20140531,1.5426,305554.6783,270547.8507
000407.SZ,20140531,3.1474,354480.696,352116.0055
000408.SZ,20140531,7.5017,146334.87,146334.87
000409.SZ,20140531,4.158,449546.5871,235225.9138
000410.SZ,20140531,1.7002,456986.1177,440744.4128
000411.SZ,20140531,4.1975,233588.6392,229296.8902
000413.SZ,20140531,3.6262,2183454.0,542347.1453
000415.SZ,20140531,1.5124,1410571.263,346158.2012
000416.SZ,20140531,5.1943,406349.8214,406204.0961
000417.SZ,20140531,1.3743,435955.2678,435073.2262
000418.SZ,20140531,1.4185,578726.3041,400552.2318
000419.SZ,20140531,1.6168,292447.4684,292290.0109
000420.SZ,20140531,6.4098,155842.0752,131141.9117
000421.SZ,20140531,2.0661,205383.5144,205357.2852
000422.SZ,20140531,0.7363,454320.5563,442136.7017
000423.SZ,20140531,3.7932,2059513.82,2058768.899
