code,date,p2b
000001.SZ,20150601,1.5728
000002.SZ,20150601,1.8493
000004.SZ,20150601,38.7105
000005.SZ,20150601,20.5212
000006.SZ,20150601,5.205
000007.SZ,20150601,19.2538
000008.SZ,20150601,7.776
000009.SZ,20150601,8.9712
000010.SZ,20150601,17.9155
000011.SZ,20150601,5.5593
000012.SZ,20150601,4.4943
000014.SZ,20150601,7.5502
000016.SZ,20150601,7.0283
000017.SZ,20150601,1156.9734
000018.SZ,20150601,64.5839
000019.SZ,20150601,6.3514
000020.SZ,20150601,22.8849
000021.SZ,20150601,4.2536
000022.SZ,20150601,4.0788
000023.SZ,20150601,10.4687
000024.SZ,20150601,2.635
000025.SZ,20150601,9.7404
000026.SZ,20150601,5.5975
000027.SZ,20150601,3.0615
000028.SZ,20150601,6.5352
000029.SZ,20150601,8.3205
000030.SZ,20150601,4.175
000031.SZ,20150601,3.5268
000032.SZ,20150601,6.9621
000034.SZ,20150601,17.4598
000035.SZ,20150601,7.3999
000036.SZ,20150601,5.7152
000037.SZ,20150601,7.7501
000038.SZ,20150601,23.8102
000039.SZ,20150601,3.2837
000040.SZ,20150601,6.1004
000042.SZ,20150601,3.1337
000043.SZ,20150601,2.9992
000045.SZ,20150601,4.1639
000046.SZ,20150601,9.2322
000048.SZ,20150601,17.3339
000049.SZ,20150601,17.5346
000050.SZ,20150601,4.0126
000055.SZ,20150601,10.1838
000056.SZ,20150601,4.8614
000058.SZ,20150601,9.2722
000059.SZ,20150601,2.4285
000060.SZ,20150601,6.736
000061.SZ,20150601,8.8113
000062.SZ,20150601,13.1577
000063.SZ,20150601,3.3216
000065.SZ,20150601,12.7038
000066.SZ,20150601,12.5433
000068.SZ,20150601,16.9643
000069.SZ,20150601,3.1185
000070.SZ,20150601,8.4443
000078.SZ,20150601,16.4536
000088.SZ,20150601,4.3349
000089.SZ,20150601,2.7818
000090.SZ,20150601,4.2181
000096.SZ,20150601,5.2367
000099.SZ,20150601,5.3268
000100.SZ,20150601,3.6151
000150.SZ,20150601,13.9425
000151.SZ,20150601,8.495
000153.SZ,20150601,4.8826
000155.SZ,20150601,nan
000156.SZ,20150601,8.6584
000157.SZ,20150601,1.7049
000158.SZ,20150601,10.7192
000159.SZ,20150601,3.1915
000166.SZ,20150601,7.0423
000301.SZ,20150601,3.2993
000333.SZ,20150601,4.1806
000338.SZ,20150601,2.0386
000400.SZ,20150601,5.6895
000401.SZ,20150601,2.0573
000402.SZ,20150601,1.633
000403.SZ,20150601,12.2152
000404.SZ,20150601,3.1568
000407.SZ,20150601,4.5321
000408.SZ,20150601,51.6135
000409.SZ,20150601,10.8467
000410.SZ,20150601,10.7063
000411.SZ,20150601,7.0583
000413.SZ,20150601,5.931
000415.SZ,20150601,4.8265
000416.SZ,20150601,11.1834
000417.SZ,20150601,3.3282
000418.SZ,20150601,3.1891
000419.SZ,20150601,3.7574
000420.SZ,20150601,6.9143
000421.SZ,20150601,3.7007
000422.SZ,20150601,1.4746
000423.SZ,20150601,6.2679
000425.SZ,20150601,1.7582
000426.SZ,20150601,3.7168
000428.SZ,20150601,6.3371
000429.SZ,20150601,1.6164
000430.SZ,20150601,9.3097
000488.SZ,20150601,1.5582
000498.SZ,20150601,3.8122
000501.SZ,20150601,3.5363
000502.SZ,20150601,12.0478
000503.SZ,20150601,47.6977
000504.SZ,20150601,11633.0517
000505.SZ,20150601,nan
000506.SZ,20150601,4.6059
000507.SZ,20150601,4.0046
000509.SZ,20150601,278.6965
000510.SZ,20150601,5.1614
000511.SZ,20150601,12.6532
000513.SZ,20150601,6.4281
000514.SZ,20150601,3.5701
000516.SZ,20150601,8.2283
000517.SZ,20150601,5.8782
000518.SZ,20150601,9.3695
000519.SZ,20150601,4.2194
000521.SZ,20150601,2.1289
000523.SZ,20150601,7.7911
000524.SZ,20150601,10.1821
000525.SZ,20150601,3.2645
000526.SZ,20150601,13.5686
000528.SZ,20150601,1.8634
000529.SZ,20150601,8.6018
000530.SZ,20150601,3.6138
000531.SZ,20150601,3.4873
000532.SZ,20150601,14.0284
000533.SZ,20150601,5.1192
000534.SZ,20150601,6.4066
000536.SZ,20150601,6.5447
000537.SZ,20150601,4.2897
000538.SZ,20150601,6.9161
000539.SZ,20150601,2.4938
000540.SZ,20150601,7.1534
000541.SZ,20150601,6.573
000543.SZ,20150601,2.2604
000544.SZ,20150601,6.6903
000545.SZ,20150601,6.4388
000546.SZ,20150601,7.2198
000547.SZ,20150601,11.6499
000548.SZ,20150601,4.9638
000550.SZ,20150601,3.0055
000551.SZ,20150601,4.8303
000552.SZ,20150601,2.8592
000553.SZ,20150601,5.2425
000554.SZ,20150601,8.0336
000555.SZ,20150601,15.8158
000557.SZ,20150601,47.9987
000558.SZ,20150601,15.6522
000559.SZ,20150601,13.3778
000560.SZ,20150601,5.1451
000561.SZ,20150601,12.4651
000563.SZ,20150601,4.7822
000564.SZ,20150601,1.6198
000565.SZ,20150601,8.8778
000566.SZ,20150601,12.6417
000567.SZ,20150601,23.7927
000568.SZ,20150601,3.5998
000570.SZ,20150601,3.7821
000571.SZ,20150601,4.267
000572.SZ,20150601,2.0186
000573.SZ,20150601,3.4282
000576.SZ,20150601,11.828
000581.SZ,20150601,3.2222
000582.SZ,20150601,6.5261
000584.SZ,20150601,10.2488
000585.SZ,20150601,24.5974
000586.SZ,20150601,17.359
000587.SZ,20150601,15.118
000589.SZ,20150601,2.3997
000590.SZ,20150601,36.5238
000591.SZ,20150601,21.836
000592.SZ,20150601,25.8899
000593.SZ,20150601,6.8229
000594.SZ,20150601,1.0671
000595.SZ,20150601,7.4688
000596.SZ,20150601,4.296
000597.SZ,20150601,2.81
000598.SZ,20150601,4.2085
000599.SZ,20150601,3.8231
000600.SZ,20150601,2.7105
000601.SZ,20150601,3.3298
000603.SZ,20150601,23.1556
000605.SZ,20150601,5.8708
000606.SZ,20150601,8.9789
000607.SZ,20150601,14.8945
