code,date,tot_asset,tot_liab,roe,ato,gpm,roa,p2b,cur_tmv,cur_cmv,cls_price,revenue
000050.SZ,20050331,,,,,,,,,,,235781336.0
000620.SZ,20050331,,,,,,,,,,,236656178.4
000709.SZ,20050331,,,,,,,,,,,6207359056.0
000710.SZ,20050331,,,,,,,,,,,27025487.76
000807.SZ,20050331,,,,,,,,,,,911326266.3
000961.SZ,20050331,,,,,,,,,,,867224771.5
002040.SZ,20050331,,,,,,,,,,,53399752.37
002043.SZ,20050331,,,,,,,,,,,126116657.3
600967.SH,20050331,,,,,,,,,,,58153160.76
600997.SH,20050331,,,,,,,,,,,422346545.1
