code,date,p2b
000001.SZ,20110901,1.2901
000002.SZ,20110901,1.9371
000004.SZ,20110901,13.8163
000005.SZ,20110901,4.9343
000006.SZ,20110901,2.0807
000007.SZ,20110901,6.9048
000008.SZ,20110901,12.433
000009.SZ,20110901,7.7828
000010.SZ,20110901,50.976
000011.SZ,20110901,4.7701
000012.SZ,20110901,5.0388
000014.SZ,20110901,2.78
000016.SZ,20110901,1.1813
000017.SZ,20110901,nan
000018.SZ,20110901,9.3905
000019.SZ,20110901,2.7768
000020.SZ,20110901,8.0377
000021.SZ,20110901,2.3806
000022.SZ,20110901,2.4367
000023.SZ,20110901,3.4472
000024.SZ,20110901,1.683
000025.SZ,20110901,12.0791
000026.SZ,20110901,5.4345
000027.SZ,20110901,1.2418
000028.SZ,20110901,6.8562
000029.SZ,20110901,3.2446
000030.SZ,20110901,14056.5964
000031.SZ,20110901,2.1285
000032.SZ,20110901,2.5961
000033.SZ,20110901,7.9769
000034.SZ,20110901,33.7061
000035.SZ,20110901,nan
000036.SZ,20110901,2.2189
000037.SZ,20110901,1.8802
000039.SZ,20110901,2.6031
000040.SZ,20110901,2.4452
000042.SZ,20110901,2.2012
000043.SZ,20110901,1.3687
000045.SZ,20110901,2.4179
000046.SZ,20110901,2.3583
000048.SZ,20110901,nan
000049.SZ,20110901,14.9
000050.SZ,20110901,4.6099
000055.SZ,20110901,4.1499
000056.SZ,20110901,111.7883
000058.SZ,20110901,3.8944
000059.SZ,20110901,1.7684
000060.SZ,20110901,4.9462
000061.SZ,20110901,3.6375
000062.SZ,20110901,3.0056
000063.SZ,20110901,2.8787
000065.SZ,20110901,5.8326
000066.SZ,20110901,2.4615
000068.SZ,20110901,25.1847
000069.SZ,20110901,2.9079
000070.SZ,20110901,3.5386
000078.SZ,20110901,7.4233
000088.SZ,20110901,1.87
000089.SZ,20110901,1.3649
000090.SZ,20110901,1.2332
000096.SZ,20110901,1.6504
000099.SZ,20110901,3.1837
000100.SZ,20110901,1.8225
000150.SZ,20110901,2.1749
000151.SZ,20110901,3.0417
000153.SZ,20110901,3.0055
000155.SZ,20110901,2.0604
000157.SZ,20110901,2.5512
000158.SZ,20110901,1.9058
000159.SZ,20110901,3.0996
000301.SZ,20110901,1.7565
000338.SZ,20110901,3.2868
000400.SZ,20110901,4.179
000401.SZ,20110901,2.623
000402.SZ,20110901,1.2339
000404.SZ,20110901,4.5775
000407.SZ,20110901,3.2174
000408.SZ,20110901,16.7011
000409.SZ,20110901,35.556
000410.SZ,20110901,4.3075
000411.SZ,20110901,6.7453
000413.SZ,20110901,26.1296
000415.SZ,20110901,1.9956
000416.SZ,20110901,5.2579
000417.SZ,20110901,5.1196
000418.SZ,20110901,2.5568
000419.SZ,20110901,2.5068
000420.SZ,20110901,2.732
000421.SZ,20110901,2.5368
000422.SZ,20110901,3.7459
000423.SZ,20110901,10.0859
000425.SZ,20110901,3.2875
000426.SZ,20110901,6.1359
000428.SZ,20110901,2.9584
000429.SZ,20110901,1.1524
000430.SZ,20110901,14.689
000488.SZ,20110901,0.9679
000501.SZ,20110901,5.074
000502.SZ,20110901,7.2636
000503.SZ,20110901,6.0409
000504.SZ,20110901,18.8032
000505.SZ,20110901,4.3178
000506.SZ,20110901,8.9864
000507.SZ,20110901,2.8152
000509.SZ,20110901,nan
000510.SZ,20110901,3.8365
000511.SZ,20110901,2.4976
000513.SZ,20110901,2.8794
000514.SZ,20110901,2.0074
000516.SZ,20110901,3.1769
000517.SZ,20110901,4.0013
000518.SZ,20110901,12.6234
000519.SZ,20110901,7.417
000520.SZ,20110901,3.7397
000521.SZ,20110901,1.5951
000522.SZ,20110901,5.2129
000523.SZ,20110901,3.0716
000524.SZ,20110901,4.5719
000525.SZ,20110901,8.2562
000526.SZ,20110901,7.7593
000527.SZ,20110901,2.9852
000528.SZ,20110901,2.3182
000529.SZ,20110901,5.624
000530.SZ,20110901,2.0887
000531.SZ,20110901,1.6067
000532.SZ,20110901,5.4408
000533.SZ,20110901,4.2946
000534.SZ,20110901,3.5714
000536.SZ,20110901,6.4927
000537.SZ,20110901,4.8018
000538.SZ,20110901,8.7488
000539.SZ,20110901,1.3567
000540.SZ,20110901,6.9107
000541.SZ,20110901,4.8787
000543.SZ,20110901,1.3588
000544.SZ,20110901,4.3392
000545.SZ,20110901,nan
000546.SZ,20110901,13.7213
000547.SZ,20110901,2.3488
000548.SZ,20110901,1.8121
000550.SZ,20110901,2.9559
000551.SZ,20110901,3.0955
000552.SZ,20110901,5.7076
000553.SZ,20110901,4.3106
000554.SZ,20110901,6.2241
000555.SZ,20110901,nan
000557.SZ,20110901,nan
000558.SZ,20110901,5.4432
000559.SZ,20110901,3.4331
000560.SZ,20110901,2.3067
000561.SZ,20110901,7.3194
000562.SZ,20110901,2.8463
000563.SZ,20110901,5.7739
000564.SZ,20110901,2.5544
000565.SZ,20110901,2.8399
000566.SZ,20110901,5.0852
000567.SZ,20110901,5.3868
000568.SZ,20110901,11.3554
000570.SZ,20110901,2.0824
000571.SZ,20110901,3.9042
000572.SZ,20110901,1.1464
000573.SZ,20110901,2.0119
000576.SZ,20110901,12.6516
000581.SZ,20110901,4.4938
000582.SZ,20110901,4.2661
000584.SZ,20110901,1.5747
000585.SZ,20110901,10.7858
000586.SZ,20110901,9.4055
000587.SZ,20110901,212.5648
000589.SZ,20110901,1.3153
000590.SZ,20110901,8.6503
000591.SZ,20110901,5.7434
000592.SZ,20110901,5.5774
000593.SZ,20110901,6.1854
000594.SZ,20110901,1.5971
000595.SZ,20110901,10.6262
000596.SZ,20110901,9.8837
000597.SZ,20110901,2.204
000598.SZ,20110901,3.1797
000599.SZ,20110901,1.8218
000600.SZ,20110901,1.4478
000601.SZ,20110901,1.2985
000602.SZ,20110901,2.4006
000603.SZ,20110901,64.5342
000605.SZ,20110901,20.0645
000606.SZ,20110901,5.2872
000607.SZ,20110901,8.4186
000608.SZ,20110901,1.4034
000609.SZ,20110901,3.0417
000610.SZ,20110901,4.7339
000611.SZ,20110901,4.3854
000612.SZ,20110901,3.5615
000613.SZ,20110901,22.1952
000615.SZ,20110901,2.2742
000616.SZ,20110901,1.4073
000617.SZ,20110901,5.1034
000619.SZ,20110901,1.5089
000620.SZ,20110901,5.091
000623.SZ,20110901,2.6008
000625.SZ,20110901,1.3814
000626.SZ,20110901,6.3944
000627.SZ,20110901,3.2112
000628.SZ,20110901,14.3303
000629.SZ,20110901,3.7102
000630.SZ,20110901,3.6231
000631.SZ,20110901,3.2329
000632.SZ,20110901,4.1057
000633.SZ,20110901,19.0898
000635.SZ,20110901,3.1253
000636.SZ,20110901,2.7303
000637.SZ,20110901,5.3689
000638.SZ,20110901,6.4363
000639.SZ,20110901,5.4744
000650.SZ,20110901,10.6855
000651.SZ,20110901,4.0284
000652.SZ,20110901,3.7748
000655.SZ,20110901,4.4231
000656.SZ,20110901,3.12
000659.SZ,20110901,3.1226
000661.SZ,20110901,10.5081
000662.SZ,20110901,2.9962
000663.SZ,20110901,4.0663
000665.SZ,20110901,12.5219
000666.SZ,20110901,2.236
000667.SZ,20110901,1.367
000668.SZ,20110901,2.3715
000669.SZ,20110901,15.3729
000671.SZ,20110901,2.2824
000673.SZ,20110901,nan
000676.SZ,20110901,4.3327
000677.SZ,20110901,6.793
000678.SZ,20110901,3.9308
000679.SZ,20110901,2.6902
000680.SZ,20110901,2.4737
000682.SZ,20110901,3.5451
000683.SZ,20110901,2.6846
000685.SZ,20110901,1.9409
000686.SZ,20110901,3.7361
000687.SZ,20110901,3.2528
000690.SZ,20110901,2.2692
000691.SZ,20110901,17.7178
000692.SZ,20110901,1.4237
000695.SZ,20110901,8.6052
000697.SZ,20110901,10.3092
000698.SZ,20110901,1.7587
000700.SZ,20110901,2.552
000701.SZ,20110901,3.3472
000702.SZ,20110901,4.042
000703.SZ,20110901,5.5739
000705.SZ,20110901,3.2155
000707.SZ,20110901,2.3872
000708.SZ,20110901,2.3205
000709.SZ,20110901,0.9266
000710.SZ,20110901,14.9652
000711.SZ,20110901,4.0892
000712.SZ,20110901,4.4637
000713.SZ,20110901,4.3782
000715.SZ,20110901,2.8063
000716.SZ,20110901,5.6222
000717.SZ,20110901,1.0081
000718.SZ,20110901,4.5114
000720.SZ,20110901,4.3903
000721.SZ,20110901,4.6819
000723.SZ,20110901,4.6893
000725.SZ,20110901,1.3283
000726.SZ,20110901,2.4144
000727.SZ,20110901,8.4629
000728.SZ,20110901,1.3271
000729.SZ,20110901,2.4315
000731.SZ,20110901,1.8503
000732.SZ,20110901,4.932
000733.SZ,20110901,1.5892
000735.SZ,20110901,3.3299
000736.SZ,20110901,2.3123
000737.SZ,20110901,9.7974
000738.SZ,20110901,4.8719
000739.SZ,20110901,2.9709
000748.SZ,20110901,2.4227
000750.SZ,20110901,3.5891
000751.SZ,20110901,7.019
000752.SZ,20110901,15.3165
000753.SZ,20110901,3.2574
000755.SZ,20110901,2.2495
000756.SZ,20110901,1.8634
000758.SZ,20110901,10.1063
000759.SZ,20110901,3.2458
000760.SZ,20110901,9.4692
000761.SZ,20110901,1.1135
000762.SZ,20110901,5.5131
000766.SZ,20110901,6.0014
000767.SZ,20110901,6.1603
000768.SZ,20110901,2.716
000776.SZ,20110901,3.019
000777.SZ,20110901,5.5149
000778.SZ,20110901,1.5918
000779.SZ,20110901,9.172
000780.SZ,20110901,3.6367
000782.SZ,20110901,2.5938
000783.SZ,20110901,1.9022
000785.SZ,20110901,4.0946
000786.SZ,20110901,3.044
000788.SZ,20110901,6.1939
000789.SZ,20110901,4.262
000790.SZ,20110901,10.5476
000791.SZ,20110901,4.4548
000792.SZ,20110901,6.4299
000793.SZ,20110901,3.3738
000795.SZ,20110901,17.6857
000796.SZ,20110901,3.935
000797.SZ,20110901,1.7722
000798.SZ,20110901,5.2977
000799.SZ,20110901,8.7027
000800.SZ,20110901,2.2803
000801.SZ,20110901,4.8229
000802.SZ,20110901,3.0662
000803.SZ,20110901,9.9003
000806.SZ,20110901,2.5742
000807.SZ,20110901,3.2868
000809.SZ,20110901,20.9031
000810.SZ,20110901,3.6549
000811.SZ,20110901,4.5207
000812.SZ,20110901,4.0613
