code,date,p2b
000001.SZ,20140301,0.9664
000002.SZ,20140301,1.0842
000004.SZ,20140301,15.1135
000005.SZ,20140301,3.29
000006.SZ,20140301,1.4162
000007.SZ,20140301,10.0722
000008.SZ,20140301,5.2301
000009.SZ,20140301,4.2571
000010.SZ,20140301,6.8478
000011.SZ,20140301,2.1932
000012.SZ,20140301,2.323
000014.SZ,20140301,3.323
000016.SZ,20140301,1.3088
000017.SZ,20140301,nan
000018.SZ,20140301,12.4527
000019.SZ,20140301,2.0448
000020.SZ,20140301,6.6712
000021.SZ,20140301,1.893
000022.SZ,20140301,2.4157
000023.SZ,20140301,3.3988
000024.SZ,20140301,1.0181
000025.SZ,20140301,9.1382
000026.SZ,20140301,1.8355
000027.SZ,20140301,0.9134
000028.SZ,20140301,6.6176
000029.SZ,20140301,2.099
000030.SZ,20140301,2.6131
000031.SZ,20140301,1.2214
000032.SZ,20140301,2.4429
000033.SZ,20140301,6.3723
000034.SZ,20140301,15.419
000035.SZ,20140301,498.814
000036.SZ,20140301,1.6517
000037.SZ,20140301,1.8366
000038.SZ,20140301,8.3226
000039.SZ,20140301,1.9478
000040.SZ,20140301,1.5012
000042.SZ,20140301,1.8212
000043.SZ,20140301,1.1111
000045.SZ,20140301,1.8639
000046.SZ,20140301,2.324
000048.SZ,20140301,9.6335
000049.SZ,20140301,15.1454
000050.SZ,20140301,5.0158
000055.SZ,20140301,3.9623
000056.SZ,20140301,1.6474
000058.SZ,20140301,3.0781
000059.SZ,20140301,0.8364
000060.SZ,20140301,2.244
000061.SZ,20140301,2.6954
000062.SZ,20140301,4.9339
000063.SZ,20140301,2.0908
000065.SZ,20140301,4.9965
000066.SZ,20140301,2.0679
000068.SZ,20140301,30.2222
000069.SZ,20140301,1.3849
000070.SZ,20140301,2.7619
000078.SZ,20140301,3.8584
000088.SZ,20140301,2.341
000089.SZ,20140301,0.8825
000090.SZ,20140301,1.104
000096.SZ,20140301,2.1682
000099.SZ,20140301,1.9607
000100.SZ,20140301,1.6739
000150.SZ,20140301,2.2901
000151.SZ,20140301,2.3192
000153.SZ,20140301,2.4196
000155.SZ,20140301,1.4866
000156.SZ,20140301,16.8606
000157.SZ,20140301,0.9267
000158.SZ,20140301,1.4298
000159.SZ,20140301,1.754
000301.SZ,20140301,1.3333
000333.SZ,20140301,2.0551
000338.SZ,20140301,1.2964
000400.SZ,20140301,6.3157
000401.SZ,20140301,0.8474
000402.SZ,20140301,0.6716
000403.SZ,20140301,13.3856
000404.SZ,20140301,1.7785
000407.SZ,20140301,2.9595
000408.SZ,20140301,9.4754
000409.SZ,20140301,5.4584
000410.SZ,20140301,2.1532
000411.SZ,20140301,4.5499
000413.SZ,20140301,3.1891
000415.SZ,20140301,1.3964
000416.SZ,20140301,6.0428
000417.SZ,20140301,1.473
000418.SZ,20140301,1.4456
000419.SZ,20140301,1.6324
000420.SZ,20140301,9.3881
000421.SZ,20140301,1.7672
000422.SZ,20140301,0.7956
000423.SZ,20140301,5.15
000425.SZ,20140301,0.7732
000426.SZ,20140301,1.5512
000428.SZ,20140301,3.0767
000429.SZ,20140301,0.8721
000430.SZ,20140301,5.4859
000488.SZ,20140301,0.6308
000498.SZ,20140301,1.9755
000501.SZ,20140301,2.0731
000502.SZ,20140301,5.93
000503.SZ,20140301,17.4215
000504.SZ,20140301,nan
000505.SZ,20140301,10.7262
000506.SZ,20140301,2.2944
000507.SZ,20140301,1.6342
000509.SZ,20140301,nan
000510.SZ,20140301,3.7059
000511.SZ,20140301,2.5621
000513.SZ,20140301,4.2456
000514.SZ,20140301,1.3267
000516.SZ,20140301,3.8903
000517.SZ,20140301,1.6969
000518.SZ,20140301,4.5158
000519.SZ,20140301,2.7183
000520.SZ,20140301,nan
000521.SZ,20140301,1.6094
000523.SZ,20140301,4.1939
000524.SZ,20140301,2.6678
000525.SZ,20140301,2.1672
000526.SZ,20140301,11.7406
000528.SZ,20140301,0.7028
000529.SZ,20140301,4.5492
000530.SZ,20140301,2.2808
000531.SZ,20140301,1.4779
000532.SZ,20140301,8.0061
000533.SZ,20140301,2.6605
000534.SZ,20140301,1.8139
000536.SZ,20140301,6.7256
000537.SZ,20140301,1.9177
000538.SZ,20140301,7.0421
000539.SZ,20140301,1.1556
000540.SZ,20140301,2.1207
000541.SZ,20140301,3.2583
000543.SZ,20140301,1.1489
000544.SZ,20140301,3.5945
000545.SZ,20140301,4.0387
000546.SZ,20140301,5.8135
000547.SZ,20140301,2.6324
000548.SZ,20140301,1.5541
000550.SZ,20140301,2.1701
000551.SZ,20140301,3.1792
000552.SZ,20140301,2.3913
000553.SZ,20140301,4.5833
000554.SZ,20140301,4.7001
000555.SZ,20140301,3.8856
000557.SZ,20140301,35.2952
000558.SZ,20140301,3.4088
000559.SZ,20140301,5.3424
000560.SZ,20140301,1.3773
000561.SZ,20140301,4.6693
000562.SZ,20140301,2.2029
000563.SZ,20140301,2.5035
000564.SZ,20140301,1.2902
000565.SZ,20140301,2.2058
000566.SZ,20140301,3.7788
000567.SZ,20140301,6.785
000568.SZ,20140301,2.2279
000570.SZ,20140301,2.7971
000571.SZ,20140301,1.5462
000572.SZ,20140301,0.9567
000573.SZ,20140301,1.9445
000576.SZ,20140301,4.1521
000581.SZ,20140301,2.6563
000582.SZ,20140301,1.5046
000584.SZ,20140301,2.2079
000585.SZ,20140301,7.5288
000586.SZ,20140301,6.2597
000587.SZ,20140301,6.3455
000589.SZ,20140301,1.0793
000590.SZ,20140301,7.3202
000591.SZ,20140301,5.2211
000592.SZ,20140301,5.5268
000593.SZ,20140301,2.8245
000594.SZ,20140301,0.8977
000595.SZ,20140301,3.9779
000596.SZ,20140301,2.6907
000597.SZ,20140301,1.8658
000598.SZ,20140301,2.2845
000599.SZ,20140301,1.7106
000600.SZ,20140301,1.3324
000601.SZ,20140301,1.3144
000603.SZ,20140301,16.959
000605.SZ,20140301,30.3839
000606.SZ,20140301,3.2579
000607.SZ,20140301,5.594
000608.SZ,20140301,1.1273
000609.SZ,20140301,2.37
000610.SZ,20140301,2.8052
000611.SZ,20140301,2.3691
000612.SZ,20140301,1.5091
000613.SZ,20140301,23.2735
000615.SZ,20140301,2.338
000616.SZ,20140301,1.0187
000617.SZ,20140301,3.0347
000619.SZ,20140301,1.0641
000620.SZ,20140301,3.3572
000622.SZ,20140301,7.394
000623.SZ,20140301,1.438
000625.SZ,20140301,2.5752
000626.SZ,20140301,3.724
000627.SZ,20140301,2.5246
000628.SZ,20140301,6.9175
000629.SZ,20140301,1.1039
000630.SZ,20140301,1.1474
000631.SZ,20140301,1.7554
000632.SZ,20140301,1.6022
000633.SZ,20140301,10.4057
000635.SZ,20140301,0.9634
000636.SZ,20140301,1.9016
000637.SZ,20140301,3.8442
000638.SZ,20140301,6.0281
000639.SZ,20140301,2.7462
000650.SZ,20140301,2.9956
000651.SZ,20140301,2.418
000652.SZ,20140301,3.3954
000655.SZ,20140301,1.3874
000656.SZ,20140301,1.1428
000657.SZ,20140301,1.692
000659.SZ,20140301,1.7323
000661.SZ,20140301,13.1001
000662.SZ,20140301,3.3306
000663.SZ,20140301,7.3462
000665.SZ,20140301,2.1807
000666.SZ,20140301,1.3881
000667.SZ,20140301,0.8189
000668.SZ,20140301,2.055
000669.SZ,20140301,4.4211
000670.SZ,20140301,19.2051
000671.SZ,20140301,2.7516
000672.SZ,20140301,2.9881
000673.SZ,20140301,297.1983
000676.SZ,20140301,6.2962
000677.SZ,20140301,4.0442
000678.SZ,20140301,1.6778
000679.SZ,20140301,1.3441
000680.SZ,20140301,0.7953
000681.SZ,20140301,32.1311
000682.SZ,20140301,2.2257
000683.SZ,20140301,1.2766
000685.SZ,20140301,1.4002
000686.SZ,20140301,1.9567
000687.SZ,20140301,1.5307
000688.SZ,20140301,6.757
000690.SZ,20140301,1.9542
000691.SZ,20140301,10.5889
000692.SZ,20140301,1.5495
000693.SZ,20140301,2.6564
000695.SZ,20140301,6.2873
000697.SZ,20140301,10.6665
000698.SZ,20140301,0.8697
000700.SZ,20140301,2.525
000701.SZ,20140301,2.7579
000702.SZ,20140301,2.557
000703.SZ,20140301,1.7312
000705.SZ,20140301,2.5513
000707.SZ,20140301,0.9401
000708.SZ,20140301,0.8332
000709.SZ,20140301,0.4386
000710.SZ,20140301,11.917
000711.SZ,20140301,2.7068
000712.SZ,20140301,6.2052
000713.SZ,20140301,2.2977
000715.SZ,20140301,2.7422
000716.SZ,20140301,3.7241
000717.SZ,20140301,0.9672
000718.SZ,20140301,2.1231
000719.SZ,20140301,2.868
000720.SZ,20140301,2.8671
000721.SZ,20140301,2.9482
000722.SZ,20140301,1.418
000723.SZ,20140301,3.5334
000725.SZ,20140301,1.1958
000726.SZ,20140301,1.5612
000727.SZ,20140301,5.1096
000728.SZ,20140301,1.1471
000729.SZ,20140301,1.5824
000731.SZ,20140301,1.7788
000732.SZ,20140301,2.923
000733.SZ,20140301,1.7344
000735.SZ,20140301,3.484
000736.SZ,20140301,1.1624
000737.SZ,20140301,5.2819
000738.SZ,20140301,3.4622
000739.SZ,20140301,3.5118
000748.SZ,20140301,6.0871
000750.SZ,20140301,3.9675
000752.SZ,20140301,3.4523
000753.SZ,20140301,2.2069
000755.SZ,20140301,0.9384
000756.SZ,20140301,1.7089
000757.SZ,20140301,15.0263
000758.SZ,20140301,2.3726
000759.SZ,20140301,1.6509
000760.SZ,20140301,4.3769
000761.SZ,20140301,0.5664
000762.SZ,20140301,3.3962
000766.SZ,20140301,4.0556
000767.SZ,20140301,1.5603
000768.SZ,20140301,2.0178
000776.SZ,20140301,1.8364
000777.SZ,20140301,3.6351
000778.SZ,20140301,0.8559
000779.SZ,20140301,5.8237
000780.SZ,20140301,0.8268
000782.SZ,20140301,1.9089
000783.SZ,20140301,1.6629
000785.SZ,20140301,1.7337
000786.SZ,20140301,1.9849
000788.SZ,20140301,7.115
000789.SZ,20140301,1.9249
000790.SZ,20140301,5.9007
000791.SZ,20140301,1.5193
000792.SZ,20140301,1.4816
000793.SZ,20140301,4.0735
000795.SZ,20140301,6.9454
000796.SZ,20140301,2.7356
000797.SZ,20140301,2.0086
000798.SZ,20140301,2.642
000799.SZ,20140301,2.002
000800.SZ,20140301,1.9909
000801.SZ,20140301,5.1331
000802.SZ,20140301,3.9029
000803.SZ,20140301,9.4782
000806.SZ,20140301,2.6863
000807.SZ,20140301,1.3435
000809.SZ,20140301,2.3096
000810.SZ,20140301,3.9939
000811.SZ,20140301,4.0499
000812.SZ,20140301,2.9145
000813.SZ,20140301,3.292
000815.SZ,20140301,2.3487
000816.SZ,20140301,2.6749
000818.SZ,20140301,0.9553
000819.SZ,20140301,6.7298
000820.SZ,20140301,9.6405
000821.SZ,20140301,1.2292
000822.SZ,20140301,1.389
000823.SZ,20140301,2.4556
000825.SZ,20140301,0.5616
000826.SZ,20140301,4.9121
000828.SZ,20140301,1.3656
000829.SZ,20140301,4.4079
000830.SZ,20140301,0.9916
000831.SZ,20140301,8.0362
000833.SZ,20140301,2.2622
000835.SZ,20140301,4.1561
000836.SZ,20140301,2.3551
000837.SZ,20140301,2.5841
000838.SZ,20140301,3.0934
000839.SZ,20140301,1.9759
000848.SZ,20140301,9.5629
000850.SZ,20140301,1.5212
000851.SZ,20140301,3.2913
000852.SZ,20140301,7.2509
000856.SZ,20140301,2.5306
000858.SZ,20140301,1.6456
000859.SZ,20140301,1.6831
000860.SZ,20140301,2.1817
000861.SZ,20140301,2.9111
000862.SZ,20140301,7.1618
000863.SZ,20140301,2.3033
000868.SZ,20140301,2.5594
000869.SZ,20140301,3.043
000875.SZ,20140301,1.0566
000876.SZ,20140301,1.5762
000877.SZ,20140301,0.7243
000878.SZ,20140301,1.9023
000880.SZ,20140301,2.0043
000881.SZ,20140301,1.123
000882.SZ,20140301,1.2598
000883.SZ,20140301,1.131
000885.SZ,20140301,1.4243
000886.SZ,20140301,1.3899
000887.SZ,20140301,4.1384
000888.SZ,20140301,3.145
000889.SZ,20140301,1.8384
000890.SZ,20140301,1.441
000892.SZ,20140301,388.0049
000893.SZ,20140301,4.0814
000895.SZ,20140301,6.468
000897.SZ,20140301,6.0238
000898.SZ,20140301,0.4304
000899.SZ,20140301,2.0547
