code,date,p2b
000001.SZ,20130601,1.2116
000002.SZ,20130601,2.0733
000004.SZ,20130601,12.5861
000005.SZ,20130601,3.7377
000006.SZ,20130601,1.8133
000007.SZ,20130601,14.0631
000008.SZ,20130601,4.8596
000009.SZ,20130601,4.7051
000010.SZ,20130601,68.6819
000011.SZ,20130601,2.9739
000012.SZ,20130601,3.469
000014.SZ,20130601,3.4647
000016.SZ,20130601,1.0175
000017.SZ,20130601,nan
000018.SZ,20130601,13.8409
000019.SZ,20130601,2.2119
000020.SZ,20130601,6.6508
000021.SZ,20130601,1.8965
000022.SZ,20130601,2.2207
000023.SZ,20130601,2.9457
000024.SZ,20130601,2.0733
000025.SZ,20130601,7.6658
000026.SZ,20130601,2.2969
000027.SZ,20130601,1.0255
000028.SZ,20130601,4.7431
000029.SZ,20130601,2.3698
000030.SZ,20130601,3.0433
000031.SZ,20130601,1.6583
000032.SZ,20130601,2.322
000033.SZ,20130601,5.1626
000034.SZ,20130601,16.8424
000035.SZ,20130601,nan
000036.SZ,20130601,2.1153
000037.SZ,20130601,1.8068
000038.SZ,20130601,7.008
000039.SZ,20130601,1.7384
000040.SZ,20130601,1.8366
000042.SZ,20130601,2.3018
000043.SZ,20130601,1.4481
000045.SZ,20130601,2.1553
000046.SZ,20130601,3.1146
000048.SZ,20130601,8.4852
000049.SZ,20130601,18.6569
000050.SZ,20130601,7.4024
000055.SZ,20130601,3.7033
000056.SZ,20130601,nan
000058.SZ,20130601,2.8975
000059.SZ,20130601,0.9706
000060.SZ,20130601,3.2915
000061.SZ,20130601,2.5489
000062.SZ,20130601,2.9209
000063.SZ,20130601,1.9882
000065.SZ,20130601,3.2115
000066.SZ,20130601,1.681
000068.SZ,20130601,26.4397
000069.SZ,20130601,2.2913
000070.SZ,20130601,2.5484
000078.SZ,20130601,4.0694
000088.SZ,20130601,1.7211
000089.SZ,20130601,0.8995
000090.SZ,20130601,1.1931
000096.SZ,20130601,1.4051
000099.SZ,20130601,2.1291
000100.SZ,20130601,2.0426
000150.SZ,20130601,2.6275
000151.SZ,20130601,2.7504
000153.SZ,20130601,2.8816
000155.SZ,20130601,1.9445
000156.SZ,20130601,21.6345
000157.SZ,20130601,1.3145
000158.SZ,20130601,1.2237
000159.SZ,20130601,1.5115
000301.SZ,20130601,1.451
000338.SZ,20130601,1.8008
000400.SZ,20130601,5.2543
000401.SZ,20130601,1.352
000402.SZ,20130601,0.9199
000403.SZ,20130601,17.6156
000404.SZ,20130601,1.9869
000407.SZ,20130601,4.2351
000408.SZ,20130601,10.7248
000409.SZ,20130601,7.5822
000410.SZ,20130601,1.7199
000411.SZ,20130601,4.1831
000413.SZ,20130601,2.2029
000415.SZ,20130601,1.3221
000416.SZ,20130601,3.7762
000417.SZ,20130601,1.8518
000418.SZ,20130601,1.5791
000419.SZ,20130601,1.4891
000420.SZ,20130601,2.8375
