code,date,p2b
000001.SZ,20121201,0.8075
000002.SZ,20121201,1.7082
000004.SZ,20121201,8.1158
000005.SZ,20121201,3.5637
000006.SZ,20121201,1.5813
000007.SZ,20121201,10.0499
000008.SZ,20121201,9.781
000009.SZ,20121201,2.9525
000010.SZ,20121201,49.3891
000011.SZ,20121201,2.6045
000012.SZ,20121201,2.0384
000014.SZ,20121201,2.4327
000016.SZ,20121201,0.8472
000017.SZ,20121201,nan
000018.SZ,20121201,9.7492
000019.SZ,20121201,1.811
000020.SZ,20121201,5.2787
000021.SZ,20121201,1.382
000022.SZ,20121201,1.6319
000023.SZ,20121201,2.5032
000024.SZ,20121201,1.8209
000025.SZ,20121201,7.5878
000026.SZ,20121201,1.7215
000027.SZ,20121201,0.972
000028.SZ,20121201,4.9013
000029.SZ,20121201,2.0909
000030.SZ,20121201,nan
000031.SZ,20121201,1.5754
000032.SZ,20121201,1.9787
000033.SZ,20121201,4.2647
000034.SZ,20121201,14.9044
000035.SZ,20121201,nan
000036.SZ,20121201,1.804
000037.SZ,20121201,1.5052
000039.SZ,20121201,1.3065
000040.SZ,20121201,1.7267
000042.SZ,20121201,1.5491
000043.SZ,20121201,1.2625
000045.SZ,20121201,1.4881
000046.SZ,20121201,2.1232
000048.SZ,20121201,6.5524
000049.SZ,20121201,12.7012
000050.SZ,20121201,2.6738
000055.SZ,20121201,2.6789
000056.SZ,20121201,nan
000058.SZ,20121201,2.4634
000059.SZ,20121201,0.972
000060.SZ,20121201,2.7781
000061.SZ,20121201,1.8851
000062.SZ,20121201,2.7084
000063.SZ,20121201,1.1847
000065.SZ,20121201,2.6125
000066.SZ,20121201,1.2915
000068.SZ,20121201,17.1704
000069.SZ,20121201,2.3674
000070.SZ,20121201,1.7173
000078.SZ,20121201,4.1439
000088.SZ,20121201,1.5992
000089.SZ,20121201,0.8097
000090.SZ,20121201,0.9858
000096.SZ,20121201,1.0226
000099.SZ,20121201,1.9288
000100.SZ,20121201,1.5711
000150.SZ,20121201,1.8573
000151.SZ,20121201,2.2705
000153.SZ,20121201,2.0076
000155.SZ,20121201,1.3622
000156.SZ,20121201,11.6134
000157.SZ,20121201,1.5151
000158.SZ,20121201,0.9336
000159.SZ,20121201,1.3841
000301.SZ,20121201,1.3128
000338.SZ,20121201,1.7744
000400.SZ,20121201,2.4625
000401.SZ,20121201,1.3467
000402.SZ,20121201,0.9192
000404.SZ,20121201,2.3847
000407.SZ,20121201,3.0301
000408.SZ,20121201,10.1
000409.SZ,20121201,34.5242
000410.SZ,20121201,1.8366
000411.SZ,20121201,3.3398
000413.SZ,20121201,11.7746
000415.SZ,20121201,0.9921
000416.SZ,20121201,3.4817
000417.SZ,20121201,1.6389
000418.SZ,20121201,1.2541
000419.SZ,20121201,1.3379
000420.SZ,20121201,2.4791
000421.SZ,20121201,1.676
000422.SZ,20121201,1.3808
000423.SZ,20121201,6.2006
000425.SZ,20121201,1.2506
000426.SZ,20121201,2.6114
000428.SZ,20121201,1.6638
000429.SZ,20121201,0.8629
000430.SZ,20121201,6.45
000488.SZ,20121201,0.5606
000501.SZ,20121201,2.1509
000502.SZ,20121201,4.9577
000503.SZ,20121201,5.8498
000504.SZ,20121201,14.5537
000505.SZ,20121201,3.6958
000506.SZ,20121201,4.1671
000507.SZ,20121201,1.2889
000509.SZ,20121201,nan
000510.SZ,20121201,3.0839
000511.SZ,20121201,2.7165
000513.SZ,20121201,3.2536
000514.SZ,20121201,1.2296
000516.SZ,20121201,2.4432
000517.SZ,20121201,3.0033
000518.SZ,20121201,4.8765
000519.SZ,20121201,5.1694
000520.SZ,20121201,nan
000521.SZ,20121201,0.8725
000522.SZ,20121201,5.0012
000523.SZ,20121201,2.0153
000524.SZ,20121201,2.5991
000525.SZ,20121201,1.6226
000526.SZ,20121201,4.9097
000527.SZ,20121201,1.4515
000528.SZ,20121201,0.9823
000529.SZ,20121201,4.4464
000530.SZ,20121201,1.1467
000531.SZ,20121201,1.4421
000532.SZ,20121201,3.7172
000533.SZ,20121201,2.3068
000534.SZ,20121201,2.1409
000536.SZ,20121201,4.9104
000537.SZ,20121201,2.6727
000538.SZ,20121201,6.6802
000539.SZ,20121201,1.3959
000540.SZ,20121201,3.2203
000541.SZ,20121201,2.0395
000543.SZ,20121201,1.2005
000544.SZ,20121201,3.0199
000546.SZ,20121201,6.7223
000547.SZ,20121201,1.5984
000548.SZ,20121201,1.2564
000550.SZ,20121201,1.5913
000551.SZ,20121201,1.7158
000552.SZ,20121201,1.3356
000553.SZ,20121201,2.2197
000554.SZ,20121201,2.369
000555.SZ,20121201,nan
000557.SZ,20121201,67.9342
000558.SZ,20121201,2.535
000559.SZ,20121201,1.7801
000560.SZ,20121201,1.1104
000561.SZ,20121201,3.2385
000562.SZ,20121201,1.9937
000563.SZ,20121201,1.8894
000564.SZ,20121201,1.1073
000565.SZ,20121201,2.6272
000566.SZ,20121201,2.9056
000567.SZ,20121201,6.0828
000568.SZ,20121201,5.6626
000570.SZ,20121201,1.548
000571.SZ,20121201,2.42
000572.SZ,20121201,0.6603
000573.SZ,20121201,1.684
000576.SZ,20121201,9.6549
000581.SZ,20121201,2.2812
000582.SZ,20121201,2.7854
000584.SZ,20121201,1.4398
000585.SZ,20121201,7.0538
000586.SZ,20121201,4.3782
000587.SZ,20121201,5.9919
000589.SZ,20121201,0.979
000590.SZ,20121201,4.787
000591.SZ,20121201,3.9879
000592.SZ,20121201,3.5283
000593.SZ,20121201,3.6466
000594.SZ,20121201,0.9884
000595.SZ,20121201,4.9813
000596.SZ,20121201,4.3626
000597.SZ,20121201,1.0815
000598.SZ,20121201,1.9061
000599.SZ,20121201,1.0904
000600.SZ,20121201,1.2489
000601.SZ,20121201,0.9389
000602.SZ,20121201,2.6803
000603.SZ,20121201,14.1148
000605.SZ,20121201,18.81
000606.SZ,20121201,2.8423
000607.SZ,20121201,5.5539
000608.SZ,20121201,1.423
000609.SZ,20121201,1.5693
000610.SZ,20121201,2.4019
000611.SZ,20121201,1.9673
000612.SZ,20121201,1.7095
000613.SZ,20121201,13.408
000615.SZ,20121201,1.4359
000616.SZ,20121201,1.0909
000617.SZ,20121201,2.9748
000619.SZ,20121201,1.2415
000620.SZ,20121201,2.8512
000623.SZ,20121201,1.2186
000625.SZ,20121201,1.6075
000626.SZ,20121201,3.1454
000627.SZ,20121201,2.5735
000628.SZ,20121201,7.8971
000629.SZ,20121201,1.7542
000630.SZ,20121201,2.2298
000631.SZ,20121201,2.1119
000632.SZ,20121201,2.5424
000633.SZ,20121201,11.2023
000635.SZ,20121201,0.7947
000636.SZ,20121201,1.6324
000637.SZ,20121201,2.4234
000638.SZ,20121201,4.9506
000639.SZ,20121201,2.3011
000650.SZ,20121201,2.9829
000651.SZ,20121201,2.8578
000652.SZ,20121201,2.3063
000655.SZ,20121201,1.9296
000656.SZ,20121201,1.8739
000659.SZ,20121201,1.3606
000661.SZ,20121201,8.8705
000662.SZ,20121201,2.1813
000663.SZ,20121201,4.4452
000665.SZ,20121201,1.3333
000666.SZ,20121201,1.4939
000667.SZ,20121201,0.9544
000668.SZ,20121201,1.6469
000669.SZ,20121201,17.4772
000671.SZ,20121201,3.4775
000673.SZ,20121201,393.4783
000676.SZ,20121201,3.2115
000677.SZ,20121201,nan
000678.SZ,20121201,1.992
000679.SZ,20121201,1.6334
000680.SZ,20121201,1.0802
000682.SZ,20121201,1.9975
000683.SZ,20121201,1.4207
000685.SZ,20121201,1.088
000686.SZ,20121201,1.8526
000687.SZ,20121201,1.6045
000690.SZ,20121201,1.9537
000691.SZ,20121201,11.937
000692.SZ,20121201,0.8929
000695.SZ,20121201,4.5648
000697.SZ,20121201,10.0476
000698.SZ,20121201,0.8358
000700.SZ,20121201,1.2931
000701.SZ,20121201,2.093
000702.SZ,20121201,2.2499
000703.SZ,20121201,2.0598
000705.SZ,20121201,1.8408
000707.SZ,20121201,1.0587
000708.SZ,20121201,0.9507
000709.SZ,20121201,0.5804
000710.SZ,20121201,10.5045
000711.SZ,20121201,3.049
000712.SZ,20121201,2.0691
000713.SZ,20121201,2.5122
000715.SZ,20121201,1.2605
000716.SZ,20121201,4.3343
000717.SZ,20121201,1.14
000718.SZ,20121201,2.6005
000719.SZ,20121201,2.2781
000720.SZ,20121201,2.8858
000721.SZ,20121201,2.2311
000722.SZ,20121201,1.3977
000723.SZ,20121201,2.5949
000725.SZ,20121201,1.1159
000726.SZ,20121201,1.1618
000727.SZ,20121201,3.0153
000728.SZ,20121201,1.1799
000729.SZ,20121201,1.2898
000731.SZ,20121201,1.3413
000732.SZ,20121201,2.8851
000733.SZ,20121201,0.938
000735.SZ,20121201,2.363
000736.SZ,20121201,1.6414
000737.SZ,20121201,4.0714
000738.SZ,20121201,2.6555
000739.SZ,20121201,2.38
